chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr4	19200575	19200576	CITS_517[gene=chr4_r_c5678][PH=4][PH0=0.17][P=5.22e-03]	4	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19210595	19210596	CITS_518[gene=chr4_r_c5746][PH=4][PH0=0.18][P=5.27e-03]	4	-	LINE	ENSG00000248238.3	LINC02438	TE
chr4	19226037	19226038	CITS_519[gene=chr4_r_c5809][PH=6][PH0=0.01][P=2.76e-09]	6	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19288268	19288269	CITS_520[gene=chr4_r_c5809][PH=7][PH0=0.01][P=1.00e-100]	7	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19294913	19294914	CITS_521[gene=chr4_r_c5809][PH=5][PH0=0.01][P=1.15e-06]	5	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19294993	19294994	CITS_522[gene=chr4_r_c5809][PH=8][PH0=0.01][P=1.00e-100]	8	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19300181	19300182	CITS_523[gene=chr4_r_c5809][PH=6][PH0=0.01][P=2.76e-09]	6	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19303556	19303557	CITS_524[gene=chr4_r_c5809][PH=5][PH0=0.01][P=1.15e-06]	5	-	LINE	ENSG00000248238.3	LINC02438	TE
chr4	19308295	19308296	CITS_525[gene=chr4_r_c5809][PH=4][PH0=0.01][P=3.84e-04]	4	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19309941	19309942	CITS_526[gene=chr4_r_c5809][PH=5][PH0=0.01][P=1.15e-06]	5	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	19330698	19330699	CITS_527[gene=chr4_r_c5809][PH=4][PH0=0.01][P=3.84e-04]	4	-	Deep intronic	ENSG00000248238.3	LINC02438	Genic
chr4	22320910	22320911	CITS_528[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Deep intronic			Genic
chr4	22363702	22363703	CITS_529[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Intergenic			Intergenic
chr4	22380152	22380153	CITS_530[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	3'UTR-distal			Genic
chr4	22387534	22387535	CITS_531[gene=chr4_r_c6458][PH=4][PH0=0.00][P=5.17e-06]	4	-	3'UTR	ENSG00000152990.15		Genic
chr4	22395785	22395786	CITS_532[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Other SINE	ENSG00000152990.15		TE
chr4	22400713	22400714	CITS_534[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22400849	22400850	CITS_535[gene=chr4_r_c6458][PH=4][PH0=0.00][P=5.17e-06]	4	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22401084	22401085	CITS_536[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22409936	22409937	CITS_537[gene=chr4_r_c6458][PH=4][PH0=0.00][P=5.17e-06]	4	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22410108	22410109	CITS_538[gene=chr4_r_c6458][PH=4][PH0=0.00][P=5.17e-06]	4	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22412675	22412676	CITS_539[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22413137	22413138	CITS_540[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	Proximal intronic	ENSG00000152990.15		Genic
chr4	22413995	22413996	CITS_541[gene=chr4_r_c6458][PH=5][PH0=0.00][P=4.64e-09]	5	-	Proximal intronic	ENSG00000152990.15		Genic
chr4	22414475	22414476	CITS_542[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	3'UTR	ENSG00000152990.15		Genic
chr4	22420416	22420417	CITS_544[gene=chr4_r_c6458][PH=3][PH0=0.00][P=4.30e-03]	3	-	3'UTR	ENSG00000152990.15		Genic
chr4	22421247	22421248	CITS_545[gene=chr4_r_c6458][PH=5][PH0=0.00][P=4.64e-09]	5	-	Deep intronic	ENSG00000152990.15		Genic
chr4	22462030	22462031	CITS_546[gene=chr4_r_c6611][PH=8][PH0=0.24][P=1.15e-07]	8	-	First intron	ENSG00000152990.15		Genic
chr4	22486467	22486468	CITS_547[gene=chr4_r_c6696][PH=17][PH0=0.51][P=1.00e-100]	17	-	First intron	ENSG00000152990.15		Genic
chr4	22503236	22503237	CITS_548[gene=chr4_r_c6766][PH=7][PH0=0.26][P=4.82e-06]	7	-	First intron	ENSG00000152990.15		Genic
chr4	22726880	22726881	CITS_550[gene=chr4_r_c6812][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic			Genic
chr4	22727056	22727057	CITS_551[gene=chr4_r_c6812][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic			Genic
chr4	24520164	24520165	CITS_552[gene=chr4_r_c7009][PH=10][PH0=0.01][P=1.00e-100]	10	-	3'UTR-distal			Genic
chr4	24520435	24520436	CITS_553[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	3'UTR-distal			Genic
chr4	24527795	24527796	CITS_554[gene=chr4_r_c7009][PH=7][PH0=0.01][P=1.00e-100]	7	-	3'UTR	ENSG00000109606.14		Genic
chr4	24534162	24534163	CITS_555[gene=chr4_r_c7009][PH=5][PH0=0.01][P=7.34e-08]	5	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24536968	24536969	CITS_556[gene=chr4_r_c7009][PH=6][PH0=0.01][P=1.44e-10]	6	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24537863	24537864	CITS_557[gene=chr4_r_c7009][PH=9][PH0=0.01][P=1.00e-100]	9	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24538134	24538135	CITS_558[gene=chr4_r_c7009][PH=15][PH0=0.01][P=1.00e-100]	15	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24538543	24538544	CITS_559[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24539141	24539142	CITS_560[gene=chr4_r_c7009][PH=5][PH0=0.01][P=7.34e-08]	5	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24539468	24539469	CITS_561[gene=chr4_r_c7009][PH=6][PH0=0.01][P=1.44e-10]	6	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24539685	24539686	CITS_562[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24539775	24539776	CITS_563[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24539976	24539977	CITS_564[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24540026	24540027	CITS_565[gene=chr4_r_c7009][PH=10][PH0=0.01][P=1.00e-100]	10	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24540570	24540571	CITS_566[gene=chr4_r_c7009][PH=5][PH0=0.01][P=7.34e-08]	5	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24540635	24540636	CITS_567[gene=chr4_r_c7009][PH=4][PH0=0.01][P=4.46e-05]	4	-	Deep intronic	ENSG00000109606.14		Genic
chr4	24552342	24552343	CITS_568[gene=chr4_r_c7027][PH=3][PH0=0.09][P=9.60e-03]	3	-	Deep intronic	ENSG00000109606.14		Genic
chr4	25152505	25152506	CITS_569[gene=chr4_r_c7283][PH=3][PH0=0.00][P=8.49e-05]	3	-	Deep intronic	ENSG00000109618.14		Genic
chr4	25158026	25158027	CITS_570[gene=chr4_r_c7283][PH=3][PH0=0.00][P=8.49e-05]	3	-	First intron	ENSG00000109618.14		Genic
chr4	25158915	25158916	CITS_571[gene=chr4_r_c7283][PH=3][PH0=0.00][P=8.49e-05]	3	-	First intron	ENSG00000109618.14		Genic
chr4	26631827	26631828	CITS_572[gene=chr4_r_c7459][PH=3][PH0=0.00][P=2.26e-07]	3	-	Deep intronic			Genic
chr4	27730568	27730569	CITS_573[gene=chr4_r_c7551][PH=2][PH0=0.00][P=9.33e-03]	2	-	Deep intronic			Genic
chr4	27791477	27791478	CITS_574[gene=chr4_r_c7551][PH=2][PH0=0.00][P=9.33e-03]	2	-	Deep intronic			Genic
chr4	27916101	27916102	CITS_575[gene=chr4_r_c7551][PH=2][PH0=0.00][P=9.33e-03]	2	-	LINE			TE
chr4	27968165	27968166	CITS_576[gene=chr4_r_c7551][PH=2][PH0=0.00][P=9.33e-03]	2	-	First intron	ENSG00000251410.3	""	Genic
chr4	29192664	29192665	CITS_577[gene=chr4_r_c7693][PH=2][PH0=0.00][P=2.07e-03]	2	-	Deep intronic			Genic
chr4	30945295	30945296	CITS_579[gene=chr4_r_c7822][PH=2][PH0=0.00][P=5.55e-03]	2	-	Deep intronic			Genic
chr4	31256927	31256928	CITS_580[gene=chr4_r_c7880][PH=2][PH0=0.00][P=2.34e-03]	2	-	LINE			TE
chr4	32638192	32638193	CITS_581[gene=chr4_r_c8056][PH=2][PH0=0.00][P=1.86e-03]	2	-	Deep intronic	ENSG00000286784.2	""	Genic
chr4	34085067	34085068	CITS_582[gene=chr4_r_c8986][PH=4][PH0=0.11][P=6.68e-04]	4	-	LTR/ERV			TE
chr4	34101652	34101653	CITS_583[gene=chr4_r_c9129][PH=5][PH0=0.24][P=9.86e-04]	5	-	Intergenic			Intergenic
chr4	34102239	34102240	CITS_584[gene=chr4_r_c9132][PH=5][PH0=0.23][P=1.29e-03]	5	-	Intergenic			Intergenic
chr4	34104470	34104471	CITS_585[gene=chr4_r_c9155][PH=5][PH0=0.27][P=3.14e-03]	5	-	Intergenic			Intergenic
chr4	34108964	34108965	CITS_586[gene=chr4_r_c9197][PH=10][PH0=0.22][P=4.24e-11]	10	-	Intergenic			Intergenic
chr4	34111585	34111586	CITS_587[gene=chr4_r_c9224][PH=5][PH0=0.22][P=8.74e-04]	5	-	Deep intronic			Genic
chr4	34117421	34117422	CITS_588[gene=chr4_r_c9277][PH=6][PH0=0.18][P=1.99e-05]	6	-	Deep intronic			Genic
chr4	34117722	34117723	CITS_589[gene=chr4_r_c9280][PH=8][PH0=0.34][P=2.21e-06]	8	-	Satellite/LC			TE
chr4	34121321	34121322	CITS_591[gene=chr4_r_c9318][PH=7][PH0=0.23][P=2.48e-06]	7	-	Other exon	ENSG00000248685.7	LINC02484	Genic
chr4	34125496	34125497	CITS_592[gene=chr4_r_c9354][PH=9][PH0=0.31][P=1.66e-08]	9	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34144387	34144388	CITS_593[gene=chr4_r_c9479][PH=8][PH0=0.32][P=1.79e-06]	8	-	Satellite/LC	ENSG00000248685.7	LINC02484	TE
chr4	34147032	34147033	CITS_594[gene=chr4_r_c9510][PH=4][PH0=0.15][P=1.94e-03]	4	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34151139	34151140	CITS_595[gene=chr4_r_c9541][PH=4][PH0=0.21][P=8.31e-03]	4	-	First intron	ENSG00000248685.7	LINC02484	Genic
chr4	34152135	34152136	CITS_596[gene=chr4_r_c9551][PH=7][PH0=0.28][P=8.71e-06]	7	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34160750	34160751	CITS_597[gene=chr4_r_c9621][PH=6][PH0=0.30][P=3.80e-04]	6	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34166441	34166442	CITS_598[gene=chr4_r_c9678][PH=4][PH0=0.15][P=7.17e-03]	4	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34168320	34168321	CITS_599[gene=chr4_r_c9693][PH=4][PH0=0.14][P=6.60e-03]	4	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34176708	34176709	CITS_600[gene=chr4_r_c9776][PH=4][PH0=0.12][P=1.31e-03]	4	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34177303	34177304	CITS_601[gene=chr4_r_c9781][PH=8][PH0=0.56][P=4.10e-05]	8	-	First intron	ENSG00000248685.7	LINC02484	Genic
chr4	34198394	34198395	CITS_602[gene=chr4_r_c9951][PH=4][PH0=0.18][P=3.69e-03]	4	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34204817	34204818	CITS_603[gene=chr4_r_c10006][PH=5][PH0=0.21][P=6.52e-04]	5	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34207721	34207722	CITS_604[gene=chr4_r_c10018][PH=3][PH0=0.07][P=6.83e-03]	3	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34211012	34211013	CITS_605[gene=chr4_r_c10040][PH=4][PH0=0.15][P=6.93e-03]	4	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34214037	34214038	CITS_606[gene=chr4_r_c10067][PH=4][PH0=0.10][P=6.84e-04]	4	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34220960	34220961	CITS_607[gene=chr4_r_c10105][PH=10][PH0=0.23][P=7.90e-11]	10	-	Satellite/LC	ENSG00000248685.7	LINC02484	TE
chr4	34254278	34254279	CITS_608[gene=chr4_r_c10345][PH=4][PH0=0.16][P=6.87e-03]	4	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34258291	34258292	CITS_609[gene=chr4_r_c10387][PH=8][PH0=0.13][P=1.64e-09]	8	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34284454	34284455	CITS_610[gene=chr4_r_c10475][PH=6][PH0=0.15][P=3.12e-06]	6	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34317332	34317333	CITS_611[gene=chr4_r_c10646][PH=3][PH0=0.07][P=6.53e-03]	3	-	Deep intronic	ENSG00000248685.7	LINC02484	Genic
chr4	34329687	34329688	CITS_612[gene=chr4_r_c10712][PH=3][PH0=0.06][P=4.39e-03]	3	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34329839	34329840	CITS_613[gene=chr4_r_c10713][PH=3][PH0=0.07][P=9.44e-03]	3	-	LINE	ENSG00000248685.7	LINC02484	TE
chr4	34332114	34332115	CITS_614[gene=chr4_r_c10734][PH=14][PH0=0.46][P=1.62e-13]	14	-	First intron	ENSG00000248685.7	LINC02484	Genic
chr4	36311382	36311383	CITS_615[gene=chr4_r_c10955][PH=2][PH0=0.00][P=3.18e-03]	2	-	Proximal intronic	ENSG00000251438.2	""	Genic
chr4	38272497	38272498	CITS_616[gene=chr4_r_c11207][PH=3][PH0=0.00][P=1.54e-07]	3	-	LINE	ENSG00000287659.2	""	TE
chr4	39306907	39306908	CITS_617[gene=chr4_r_c11331][PH=3][PH0=0.00][P=1.62e-05]	3	-	Deep intronic	ENSG00000035928.18		Genic
chr4	39499187	39499188	CITS_618[gene=chr4_r_c11480][PH=5][PH0=0.33][P=3.00e-03]	5	-	3'UTR	ENSG00000109814.13		Genic
chr4	39499610	39499611	CITS_619[gene=chr4_r_c11486][PH=7][PH0=0.18][P=1.05e-06]	7	-	3'UTR	ENSG00000109814.13		Genic
chr4	39500104	39500105	CITS_620[gene=chr4_r_c11490][PH=7][PH0=0.46][P=2.26e-04]	7	-	3'UTR	ENSG00000109814.13		Genic
chr4	39858056	39858057	CITS_621[gene=chr4_r_c11673][PH=3][PH0=0.00][P=1.78e-03]	3	-	LINE	ENSG00000121892.16		TE
chr4	39869023	39869024	CITS_622[gene=chr4_r_c11673][PH=3][PH0=0.00][P=1.78e-03]	3	-	Deep intronic	ENSG00000121892.16		Genic
chr4	39917003	39917004	CITS_623[gene=chr4_r_c11673][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	ENSG00000121892.16		TE
chr4	40423460	40423461	CITS_624[gene=chr4_r_c11742][PH=7][PH0=0.57][P=6.84e-04]	7	-	3'UTR	ENSG00000163694.16		Genic
chr4	42599473	42599474	CITS_625[gene=chr4_r_c12178][PH=3][PH0=0.00][P=4.23e-06]	3	-	Deep intronic	ENSG00000124406.18		Genic
chr4	42921668	42921669	CITS_626[gene=chr4_r_c12206][PH=5][PH0=0.25][P=5.79e-04]	5	-	Deep intronic			Genic
chr4	43431168	43431169	CITS_627[gene=chr4_r_c12259][PH=2][PH0=0.00][P=2.24e-03]	2	-	Intergenic			Intergenic
chr4	45788244	45788245	CITS_628[gene=chr4_r_c12516][PH=2][PH0=0.00][P=9.27e-03]	2	-	Intergenic			Intergenic
chr4	46030047	46030048	CITS_629[gene=chr4_r_c12531][PH=2][PH0=0.00][P=4.09e-03]	2	-	3'UTR-distal			Genic
chr4	46030779	46030780	CITS_630[gene=chr4_r_c12531][PH=2][PH0=0.00][P=4.09e-03]	2	-	3'UTR-distal			Genic
chr4	47447042	47447043	CITS_631[gene=chr4_r_c12885][PH=3][PH0=0.00][P=1.58e-06]	3	-	3'UTR-distal			Genic
chr4	47491660	47491661	CITS_632[gene=chr4_r_c12885][PH=2][PH0=0.00][P=1.00e-02]	2	-	TSS-proximal			Genic
chr4	48065849	48065850	CITS_633[gene=chr4_r_c12953][PH=2][PH0=0.00][P=7.14e-03]	2	-	3'UTR	ENSG00000074966.13		Genic
chr4	52568926	52568927	CITS_634[gene=chr4_r_c13877][PH=13][PH0=0.58][P=7.02e-11]	13	-	Satellite/LC			TE
chr4	53037104	53037105	CITS_635[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	Deep intronic	ENSG00000184178.18		Genic
chr4	53085878	53085879	CITS_636[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	LINE	ENSG00000184178.18		TE
chr4	53103166	53103167	CITS_637[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	LINE	ENSG00000184178.18		TE
chr4	53119594	53119595	CITS_638[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	Deep intronic	ENSG00000184178.18		Genic
chr4	53131565	53131566	CITS_639[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	Deep intronic	ENSG00000184178.18		Genic
chr4	53132499	53132500	CITS_640[gene=chr4_r_c14263][PH=3][PH0=0.00][P=4.75e-03]	3	-	Deep intronic	ENSG00000184178.18		Genic
chr4	53141646	53141647	CITS_641[gene=chr4_r_c14263][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000184178.18		Genic
chr4	54007712	54007713	CITS_642[gene=chr4_r_c14845][PH=4][PH0=0.17][P=2.73e-03]	4	-	3'UTR-distal			Genic
chr4	54009957	54009958	CITS_643[gene=chr4_r_c14864][PH=12][PH0=0.63][P=6.82e-09]	12	-	3'UTR	ENSG00000109220.12	CHIC2	Genic
chr4	54010127	54010128	CITS_644[gene=chr4_r_c14865][PH=4][PH0=0.17][P=7.08e-03]	4	-	CDS	ENSG00000109220.12	CHIC2	Genic
chr4	54048879	54048880	CITS_645[gene=chr4_r_c15059][PH=4][PH0=0.21][P=9.33e-03]	4	-	Proximal intronic	ENSG00000109220.12	CHIC2	Genic
chr4	56393539	56393540	CITS_646[gene=chr4_r_c15561][PH=6][PH0=0.20][P=4.19e-05]	6	-	3'UTR	ENSG00000128059.9		Genic
chr4	58561319	58561320	CITS_647[gene=chr4_r_c15810][PH=2][PH0=0.00][P=2.79e-03]	2	-	Deep intronic	ENSG00000250340.2	LINC02494	Genic
chr4	62539504	62539505	CITS_648[gene=chr4_r_c16114][PH=2][PH0=0.00][P=3.87e-03]	2	-	LINE			TE
chr4	64107526	64107527	CITS_649[gene=chr4_r_c16238][PH=2][PH0=0.00][P=5.85e-03]	2	-	Intergenic			Intergenic
chr4	64297878	64297879	CITS_650[gene=chr4_r_c16238][PH=2][PH0=0.00][P=5.85e-03]	2	-	Deep intronic	ENSG00000205678.9		Genic
chr4	65211738	65211739	CITS_651[gene=chr4_r_c16484][PH=5][PH0=0.21][P=4.52e-04]	5	-	Deep intronic	ENSG00000285711.2	LINC02835	Genic
chr4	65264314	65264315	CITS_652[gene=chr4_r_c16626][PH=3][PH0=0.00][P=5.86e-05]	3	-	Intergenic			Intergenic
chr4	65571299	65571300	CITS_653[gene=chr4_r_c16826][PH=3][PH0=0.00][P=1.43e-03]	3	-	Deep intronic	ENSG00000145242.15		Genic
chr4	65584824	65584825	CITS_654[gene=chr4_r_c16826][PH=3][PH0=0.00][P=1.43e-03]	3	-	Deep intronic	ENSG00000145242.15		Genic
chr4	65586776	65586777	CITS_655[gene=chr4_r_c16826][PH=5][PH0=0.00][P=5.07e-10]	5	-	Other SINE	ENSG00000145242.15		TE
chr4	67461752	67461753	CITS_656[gene=chr4_r_c17222][PH=4][PH0=0.19][P=5.08e-03]	4	-	3'UTR-distal	ENSG00000250075.8	""	Genic
chr4	67492420	67492421	CITS_657[gene=chr4_r_c17324][PH=6][PH0=0.18][P=1.29e-05]	6	-	Proximal intronic	ENSG00000145241.12		Genic
chr4	68313766	68313767	CITS_658[gene=chr4_r_c17724][PH=19][PH0=0.00][P=1.00e-100]	19	-	3'UTR	ENSG00000083896.14		Genic
chr4	68313875	68313876	CITS_659[gene=chr4_r_c17724][PH=4][PH0=0.00][P=5.40e-07]	4	-	3'UTR	ENSG00000083896.14		Genic
chr4	68315953	68315954	CITS_661[gene=chr4_r_c17724][PH=5][PH0=0.00][P=4.55e-10]	5	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68316121	68316122	CITS_662[gene=chr4_r_c17724][PH=4][PH0=0.00][P=5.40e-07]	4	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68316173	68316174	CITS_663[gene=chr4_r_c17724][PH=4][PH0=0.00][P=5.40e-07]	4	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68320501	68320502	CITS_664[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68320548	68320549	CITS_665[gene=chr4_r_c17724][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68320582	68320583	CITS_666[gene=chr4_r_c17724][PH=4][PH0=0.00][P=5.40e-07]	4	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68321097	68321098	CITS_667[gene=chr4_r_c17724][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68321170	68321171	CITS_668[gene=chr4_r_c17724][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68321281	68321282	CITS_669[gene=chr4_r_c17724][PH=4][PH0=0.00][P=5.40e-07]	4	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68321413	68321414	CITS_670[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68325065	68325066	CITS_671[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	Deep intronic	ENSG00000083896.14		Genic
chr4	68331908	68331909	CITS_672[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68333616	68333617	CITS_673[gene=chr4_r_c17724][PH=5][PH0=0.00][P=4.55e-10]	5	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68337781	68337782	CITS_674[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	CDS	ENSG00000083896.14		Genic
chr4	68337916	68337917	CITS_675[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	Proximal intronic	ENSG00000083896.14		Genic
chr4	68347868	68347869	CITS_676[gene=chr4_r_c17724][PH=3][PH0=0.00][P=9.91e-04]	3	-	First intron	ENSG00000083896.14		Genic
chr4	70832118	70832119	CITS_677[gene=chr4_r_c18040][PH=3][PH0=0.07][P=8.01e-03]	3	-	Proximal intronic	ENSG00000132463.16		Genic
chr4	72359801	72359802	CITS_678[gene=chr4_r_c18232][PH=4][PH0=0.00][P=5.14e-10]	4	-	Deep intronic	ENSG00000156140.11	ADAMTS3	Genic
chr4	73105605	73105606	CITS_679[gene=chr4_r_c18435][PH=8][PH0=0.31][P=6.14e-07]	8	-	Satellite/LC	ENSG00000132466.21		TE
chr4	73186064	73186065	CITS_680[gene=chr4_r_c18803][PH=7][PH0=0.37][P=3.02e-05]	7	-	First intron	ENSG00000132466.21		Genic
chr4	73197971	73197972	CITS_681[gene=chr4_r_c18895][PH=9][PH0=0.31][P=2.35e-08]	9	-	First intron	ENSG00000132466.21		Genic
chr4	73198135	73198136	CITS_682[gene=chr4_r_c18896][PH=5][PH0=0.23][P=5.21e-04]	5	-	First intron	ENSG00000132466.21		Genic
chr4	73207282	73207283	CITS_683[gene=chr4_r_c18973][PH=8][PH0=0.36][P=4.44e-06]	8	-	LINE	ENSG00000132466.21		TE
chr4	73207656	73207657	CITS_684[gene=chr4_r_c18976][PH=5][PH0=0.18][P=5.31e-04]	5	-	LINE	ENSG00000132466.21		TE
chr4	73207863	73207864	CITS_685[gene=chr4_r_c18977][PH=3][PH0=0.06][P=4.55e-03]	3	-	LINE	ENSG00000132466.21		TE
chr4	73210342	73210343	CITS_686[gene=chr4_r_c19001][PH=4][PH0=0.22][P=8.05e-03]	4	-	LINE	ENSG00000132466.21		TE
chr4	73222143	73222144	CITS_687[gene=chr4_r_c19097][PH=5][PH0=0.24][P=9.86e-04]	5	-	First intron	ENSG00000132466.21		Genic
chr4	73228040	73228041	CITS_688[gene=chr4_r_c19149][PH=5][PH0=0.18][P=2.90e-04]	5	-	First intron	ENSG00000132466.21		Genic
chr4	73230631	73230632	CITS_689[gene=chr4_r_c19175][PH=4][PH0=0.13][P=2.13e-03]	4	-	First intron	ENSG00000132466.21		Genic
chr4	73230979	73230980	CITS_690[gene=chr4_r_c19179][PH=9][PH0=0.33][P=5.40e-08]	9	-	First intron	ENSG00000132466.21		Genic
chr4	73238175	73238176	CITS_691[gene=chr4_r_c19235][PH=3][PH0=0.06][P=7.90e-03]	3	-	First intron	ENSG00000132466.21		Genic
chr4	73239773	73239774	CITS_692[gene=chr4_r_c19253][PH=7][PH0=0.33][P=3.37e-05]	7	-	First intron	ENSG00000132466.21		Genic
chr4	73240025	73240026	CITS_693[gene=chr4_r_c19255][PH=4][PH0=0.18][P=8.68e-03]	4	-	First intron	ENSG00000132466.21		Genic
chr4	73241425	73241426	CITS_694[gene=chr4_r_c19266][PH=4][PH0=0.14][P=1.70e-03]	4	-	LINE	ENSG00000132466.21		TE
chr4	73241842	73241843	CITS_695[gene=chr4_r_c19272][PH=6][PH0=0.14][P=3.31e-06]	6	-	LINE	ENSG00000132466.21		TE
chr4	73242132	73242133	CITS_696[gene=chr4_r_c19275][PH=5][PH0=0.24][P=1.20e-03]	5	-	LINE	ENSG00000132466.21		TE
chr4	73246612	73246613	CITS_697[gene=chr4_r_c19304][PH=4][PH0=0.16][P=4.77e-03]	4	-	LINE	ENSG00000132466.21		TE
chr4	73246711	73246712	CITS_698[gene=chr4_r_c19305][PH=5][PH0=0.19][P=4.45e-04]	5	-	LINE	ENSG00000132466.21		TE
chr4	73251961	73251962	CITS_699[gene=chr4_r_c19353][PH=5][PH0=0.14][P=1.01e-04]	5	-	First intron	ENSG00000132466.21		Genic
