chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr17	39652160	39652180	chr17-7999	9.27	+	0.4752	1.9017	2.3769	2	First intron	ENSG00000131748.17		Genic
chr17	39654577	39654597	chr17-13084	5.79	+	0.2376	1.1886	1.4262	2	First intron	ENSG00000131748.17		Genic
chr17	39656021	39656041	chr17-8000	11.6	+	1.663	1.1886	2.8516	2	Satellite/LC	ENSG00000131748.17		TE
chr17	39657674	39657694	chr17-8001	9.27	+	1.4255	0.4754	1.9009	2	Deep intronic	ENSG00000131748.17		Genic
chr17	39658128	39658148	chr17-2853	18.5	+	1.663	3.8035	5.4665	2	Deep intronic	ENSG00000131748.17		Genic
chr17	39658360	39658380	chr17-4470	15.1	+	1.4255	2.6149	4.0404	2	Deep intronic	ENSG00000131748.17		Genic
chr17	39658537	39658557	chr17-3833	13.9	+	1.663	1.9017	3.5648	2	Deep intronic	ENSG00000131748.17		Genic
chr17	39658656	39658676	chr17-4471	10.4	+	1.4255	1.9017	3.3272	2	Deep intronic	ENSG00000131748.17		Genic
chr17	39660141	39660161	chr17-8002	9.27	+	0.7127	1.9017	2.6145	2	Proximal intronic	ENSG00000131748.17		Genic
chr17	39660341	39660361	chr17-5304	11.6	+	1.4255	1.1886	2.6141	2	Proximal intronic	ENSG00000131748.17		Genic
chr17	39661204	39661224	chr17-5305	10.4	+	2.8509	0.2377	3.0887	2	Proximal intronic	ENSG00000131748.17		Genic
chr17	39662352	39662372	chr17-3834	12.7	+	0.9503	2.6149	3.5652	2	CDS	ENSG00000131748.17		Genic
chr17	39662422	39662442	chr17-2854	13.9	+	1.9006	1.9017	3.8024	2	Proximal intronic	ENSG00000131748.17		Genic
chr17	39665059	39665079	chr17-17965	4.64	+	0.2376	0.7132	0.9507	2	3'UTR-distal			Genic
chr17	39666216	39666236	chr17-8005	6.95	+	0.7127	1.9017	2.6145	2	3'UTR	ENSG00000173991.6	TCAP	Genic
chr17	39671958	39671978	chr17-5309	10.4	-	1.4255	1.1886	2.6141	2	3'UTR	ENSG00000161395.14	PGAP3	Genic
chr17	39673284	39673304	chr17-5310	11.6	-	2.6134	1.9017	4.5151	2	Deep intronic	ENSG00000161395.14	PGAP3	Genic
chr17	39673820	39673840	chr17-3278	13.9	-	1.4255	3.0903	4.5158	2	Deep intronic	ENSG00000161395.14	PGAP3	Genic
chr17	39700836	39700856	chr17-2855	15.1	+	2.1382	2.3772	4.5154	2	First intron	ENSG00000141736.15		Genic
chr17	39701148	39701168	chr17-873	32.5	+	4.514	3.8035	8.3175	2	First intron	ENSG00000141736.15		Genic
chr17	39701537	39701557	chr17-2214	19.7	+	4.7516	4.0412	8.7928	2	First intron	ENSG00000141736.15		Genic
chr17	39702378	39702398	chr17-5313	10.4	+	1.9006	1.4263	3.3269	2	First intron	ENSG00000141736.15		Genic
chr17	39703160	39703180	chr17-10156	10.4	+	1.9006	0.9509	2.8515	2	First intron	ENSG00000141736.15		Genic
chr17	39705483	39705503	chr17-8006	8.11	+	0.9503	1.9017	2.8521	2	First intron	ENSG00000141736.15		Genic
chr17	39708324	39708344	chr17-10157	6.95	+	0.7127	0.7132	1.4259	2	CDS	ENSG00000141736.15		Genic
chr17	39709979	39709999	chr17-6426	10.4	+	1.4255	2.1395	3.5649	2	First intron	ENSG00000141736.15		Genic
chr17	39712099	39712119	chr17-1766	23.2	+	2.8509	3.0903	5.9413	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39716108	39716128	chr17-1340	24.3	+	4.7516	4.7544	9.5059	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39716184	39716204	chr17-2497	20.9	+	1.663	4.9921	6.6551	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39716634	39716654	chr17-1767	23.2	+	2.6134	3.8035	6.4168	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39717216	39717236	chr17-8011	9.27	+	1.4255	1.1886	2.6141	2	Deep intronic	ENSG00000141736.15		Genic
chr17	39720194	39720214	chr17-6431	9.27	+	0.7127	1.664	2.3768	2	LINE	ENSG00000141736.15		TE
chr17	39725424	39725444	chr17-2856	18.5	+	2.1382	4.0412	6.1794	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39725508	39725528	chr17-452	70.7	+	6.6522	11.8859	18.5381	2	Proximal intronic	ENSG00000141736.15		Genic
chr17	39738427	39738447	chr17-1341	24.3	+	2.1382	4.5166	6.6548	2	3'UTR-distal	ENSG00000141738.15		Genic
chr17	39738782	39738802	chr17-944	30.1	+	3.5637	6.1807	9.7443	2	5'UTR	ENSG00000141738.15		Genic
chr17	39738962	39738982	chr17-1342	22	+	2.1382	3.8035	5.9417	2	First intron	ENSG00000141738.15		Genic
chr17	39739018	39739038	chr17-1968	25.5	+	3.0885	3.8035	6.892	2	First intron	ENSG00000141738.15		Genic
chr17	39739126	39739146	chr17-2215	18.5	+	1.4255	2.3772	3.8026	2	First intron	ENSG00000141738.15		Genic
chr17	39739262	39739282	chr17-695	37.1	+	3.5637	6.1807	9.7443	2	5'UTR	ENSG00000141738.15		Genic
chr17	39739728	39739748	chr17-1969	19.7	+	5.4643	6.8938	12.3581	2	5'UTR	ENSG00000141738.15		Genic
chr17	39740263	39740283	chr17-2216	16.2	+	2.6134	2.8526	5.466	2	First intron	ENSG00000141738.15		Genic
chr17	39740433	39740453	chr17-1451	20.9	+	2.6134	4.5166	7.13	2	First intron	ENSG00000141738.15		Genic
chr17	39740544	39740564	chr17-1970	23.2	+	4.9891	3.5658	8.5549	2	First intron	ENSG00000141738.15		Genic
chr17	39741278	39741298	chr17-4478	12.7	+	1.663	2.3772	4.0402	2	LINE	ENSG00000141738.15		TE
chr17	39742197	39742217	chr17-6433	10.4	+	1.663	1.4263	3.0894	2	5'UTR	ENSG00000141738.15		Genic
chr17	39742744	39742764	chr17-1343	32.5	+	4.9891	6.4184	11.4075	2	Proximal intronic	ENSG00000141738.15		Genic
chr17	39742920	39742940	chr17-1603	27.8	+	3.0885	6.1807	9.2692	2	CDS	ENSG00000141738.15		Genic
chr17	39744299	39744319	chr17-4480	11.6	+	1.663	1.9017	3.5648	2	Proximal intronic	ENSG00000141738.15		Genic
chr17	39745006	39745026	chr17-2498	18.5	+	2.1382	3.0903	5.2285	2	Proximal intronic	ENSG00000141738.15		Genic
chr17	39745570	39745590	chr17-3836	13.9	+	1.4255	1.9017	3.3272	2	Proximal intronic	ENSG00000141738.15		Genic
chr17	39745619	39745639	chr17-2858	19.7	+	1.1879	4.0412	5.2291	2	Satellite/LC	ENSG00000141738.15		TE
chr17	39746002	39746022	chr17-3837	15.1	+	2.3758	1.664	4.0398	2	Proximal intronic	ENSG00000141738.15		Genic
chr17	39746986	39747006	chr17-6436	9.27	+	0.9503	1.1886	2.1389	2	3'UTR	ENSG00000141738.15		Genic
chr17	39747178	39747198	chr17-5316	9.27	+	0.4752	2.1395	2.6146	2	3'UTR	ENSG00000141738.15		Genic
chr17	39909013	39909033	chr17-13115	5.79	-	0	1.1886	1.1886	1	CDS	ENSG00000073605.20		Genic
chr17	39912349	39912369	chr17-13116	5.79	-	0.2376	0.9509	1.1885	2	3'UTR-distal	ENSG00000073605.20		Genic
chr17	39916898	39916918	chr17-10176	6.95	-	0.4752	1.664	2.1392	2	3'UTR-distal	ENSG00000073605.20		Genic
chr17	39918082	39918102	chr17-8026	8.11	-	0.2376	1.664	1.9016	2	3'UTR-distal	ENSG00000073605.20		Genic
chr17	39918252	39918272	chr17-8027	8.11	-	0.7127	1.1886	1.9013	2	3'UTR-distal	ENSG00000073605.20		Genic
chr17	39919150	39919170	chr17-2499	20.9	-	0.7127	3.5658	4.2785	2	3'UTR-distal			Genic
chr17	39919375	39919395	chr17-3280	15.1	-	1.1879	2.8526	4.0405	2	3'UTR-distal			Genic
chr17	39919533	39919553	chr17-3281	15.1	-	1.1879	2.8526	4.0405	2	3'UTR-distal			Genic
chr17	39920975	39920995	chr17-1768	24.3	-	1.663	6.4184	8.0814	2	3'UTR-distal			Genic
chr17	39921628	39921648	chr17-2859	19.7	-	2.8509	5.7052	8.5562	2	3'UTR	ENSG00000172057.11		Genic
chr17	39921722	39921742	chr17-2217	19.7	-	2.6134	4.5166	7.13	2	3'UTR	ENSG00000172057.11		Genic
chr17	39921943	39921963	chr17-874	41.7	-	6.177	9.5087	15.6857	2	3'UTR	ENSG00000172057.11		Genic
chr17	39922357	39922377	chr17-2860	16.2	-	1.1879	2.6149	3.8028	2	3'UTR	ENSG00000172057.11		Genic
chr17	39922524	39922544	chr17-5317	12.7	-	0.4752	2.3772	2.8523	2	3'UTR	ENSG00000172057.11		Genic
chr17	39924525	39924545	chr17-6438	10.4	-	1.1879	1.9017	3.0896	2	First intron	ENSG00000172057.11		Genic
chr17	39926770	39926790	chr17-13125	9.27	-	1.4255	1.4263	2.8518	2	5'UTR	ENSG00000172057.11		Genic
chr17	39927269	39927289	chr17-4483	12.7	-	2.1382	1.1886	3.3268	2	5'UTR	ENSG00000172057.11		Genic
chr17	39927352	39927372	chr17-4484	16.2	-	2.3758	2.6149	4.9907	2	First intron	ENSG00000172057.11		Genic
chr17	39986608	39986628	chr17-18019	4.64	+	0.4752	0.4754	0.9506	2	3'UTR-distal	ENSG00000108344.16		Genic
chr17	39992795	39992815	chr17-2500	17.4	+	1.663	2.8526	4.5157	2	Deep intronic	ENSG00000108344.16		Genic
chr17	39992862	39992882	chr17-1971	23.2	+	3.3261	3.5658	6.8919	2	Deep intronic	ENSG00000108344.16		Genic
chr17	39993003	39993023	chr17-2218	19.7	+	4.0388	2.8526	6.8914	2	LTR/ERV	ENSG00000108344.16		TE
chr17	39997703	39997723	chr17-5318	12.7	+	1.4255	2.3772	3.8026	2	3'UTR	ENSG00000108344.16		Genic
chr17	40019508	40019528	chr17-5319	9.27	-	0.4752	1.9017	2.3769	2	3'UTR	ENSG00000008838.22		Genic
chr17	40020329	40020349	chr17-13130	5.79	-	0.7127	0.4754	1.1882	2	CDS	ENSG00000008838.22		Genic
chr17	40023700	40023720	chr17-5320	10.4	-	1.1879	0.9509	2.1388	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40027294	40027314	chr17-3282	12.7	-	2.3758	3.0903	5.4661	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40027360	40027380	chr17-3283	15.1	-	0.4752	3.3281	3.8032	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40027818	40027838	chr17-2219	17.4	-	2.8509	4.0412	6.8921	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40028757	40028777	chr17-3284	19.7	-	1.4255	4.7544	6.1798	2	Proximal intronic	ENSG00000008838.22		Genic
chr17	40029828	40029848	chr17-10183	5.79	-	0.7127	0.4754	1.1882	2	CDS	ENSG00000008838.22		Genic
chr17	40031190	40031210	chr17-10184	6.95	-	0.7127	1.664	2.3768	2	CDS	ENSG00000008838.22		Genic
chr17	40033041	40033061	chr17-945	37.1	-	4.0388	4.5166	8.5555	2	CDS	ENSG00000008838.22		Genic
chr17	40033593	40033613	chr17-50	230.6	-	27.559	33.5182	61.0773	2	Proximal intronic	ENSG00000008838.22		Genic
chr17	40033917	40033937	chr17-946	35.9	-	7.6025	7.3693	14.9718	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40034527	40034547	chr17-3287	19.7	-	3.0885	3.3281	6.4166	2	Deep intronic	ENSG00000008838.22		Genic
chr17	40034837	40034857	chr17-696	52.2	-	5.2267	12.3613	17.5881	2	LINE	ENSG00000008838.22		TE
chr17	40034941	40034961	chr17-611	44	-	4.2764	8.7956	13.072	2	CDS	ENSG00000008838.22		Genic
chr17	40035030	40035050	chr17-3288	17.4	-	0.7127	3.8035	4.5162	2	Proximal intronic	ENSG00000008838.22		Genic
chr17	40063576	40063596	chr17-8032	9.27	+	0.9503	1.4263	2.3766	2	First intron	ENSG00000126351.14		Genic
chr17	40068129	40068149	chr17-8033	8.11	+	1.4255	1.4263	2.8518	2	Other SINE	ENSG00000126351.14		TE
chr17	40068829	40068849	chr17-6443	10.4	+	1.1879	1.9017	3.0896	2	First intron	ENSG00000126351.14		Genic
chr17	40069795	40069815	chr17-6445	9.27	+	0.4752	2.1395	2.6146	2	First intron	ENSG00000126351.14		Genic
chr17	40075309	40075329	chr17-1452	24.3	+	4.0388	2.1395	6.1783	2	Deep intronic	ENSG00000126351.14		Genic
chr17	40075870	40075890	chr17-4487	13.9	+	1.663	1.1886	2.8516	2	Deep intronic	ENSG00000126351.14		Genic
chr17	40076027	40076047	chr17-3289	16.2	+	2.8509	3.5658	6.4167	2	Deep intronic	ENSG00000126351.14		Genic
chr17	40076737	40076757	chr17-8038	9.27	+	0.9503	0.9509	1.9012	2	Proximal intronic	ENSG00000126351.14		Genic
chr17	40089352	40089372	chr17-8039	8.11	+	0.7127	1.1886	1.9013	2	CDS	ENSG00000126351.14		Genic
chr17	40090759	40090779	chr17-1122	24.3	+	3.0885	3.3281	6.4166	2	3'UTR	ENSG00000126351.14		Genic
chr17	40091050	40091070	chr17-1221	25.5	+	4.9891	6.6561	11.6452	2	3'UTR	ENSG00000126351.14		Genic
chr17	40091123	40091143	chr17-1453	23.2	+	2.3758	4.2789	6.6547	2	3'UTR	ENSG00000126351.14		Genic
chr17	40091406	40091426	chr17-819	40.6	+	6.6522	8.7956	15.4478	2	3'UTR	ENSG00000126351.14		Genic
chr17	40092388	40092408	chr17-8041	8.11	+	0.9503	1.4263	2.3766	2	3'UTR	ENSG00000126351.14		Genic
chr17	40121729	40121749	chr17-3840	11.6	-	3.0885	2.3772	5.4657	2	First intron	ENSG00000303567.1	""	Genic
chr17	40121940	40121960	chr17-3290	17.4	-	2.6134	2.6149	5.2283	2	TSS-proximal			Genic
chr17	40122065	40122085	chr17-139	146	+	17.1056	26.3867	43.4923	2	5'UTR	ENSG00000188895.13		Genic
chr17	40122142	40122162	chr17-1454	26.7	+	3.0885	4.0412	7.1297	2	5'UTR	ENSG00000188895.13		Genic
chr17	40122249	40122269	chr17-820	49.8	+	4.7516	7.1315	11.8831	2	5'UTR	ENSG00000188895.13		Genic
chr17	40122317	40122337	chr17-765	44	+	5.7019	11.8859	17.5878	2	5'UTR	ENSG00000188895.13		Genic
chr17	40122950	40122970	chr17-1222	37.1	+	5.2267	7.3693	12.596	2	CDS	ENSG00000188895.13		Genic
chr17	40123083	40123103	chr17-1123	32.5	+	3.5637	7.8447	11.4084	2	CDS	ENSG00000188895.13		Genic
chr17	40123230	40123250	chr17-2503	27.8	+	4.0388	4.0412	8.08	2	CDS	ENSG00000188895.13		Genic
chr17	40123431	40123451	chr17-1124	53.3	+	5.7019	7.8447	13.5466	2	First intron	ENSG00000188895.13		Genic
chr17	40126196	40126216	chr17-4489	12.7	+	0.9503	1.664	2.6143	2	5'UTR	ENSG00000188895.13		Genic
chr17	40126321	40126341	chr17-10195	6.95	+	0.2376	1.4263	1.6639	2	CDS	ENSG00000188895.13		Genic
chr17	40130069	40130089	chr17-3291	15.1	+	2.1382	1.9017	4.0399	2	3'UTR	ENSG00000188895.13		Genic
chr17	40130331	40130351	chr17-2862	15.1	+	0.7127	2.6149	3.3276	2	Deep intronic	ENSG00000188895.13		Genic
chr17	40130503	40130523	chr17-2863	19.7	+	1.663	2.8526	4.5157	2	Deep intronic	ENSG00000188895.13		Genic
chr17	40131115	40131135	chr17-2864	16.2	+	1.9006	1.4263	3.3269	2	Deep intronic	ENSG00000188895.13		Genic
chr17	40131614	40131634	chr17-3841	11.6	+	2.1382	1.1886	3.3268	2	Deep intronic	ENSG00000188895.13		Genic
chr17	40134365	40134385	chr17-18056	4.64	+	0.7127	0.4754	1.1882	2	3'UTR	ENSG00000188895.13		Genic
chr17	40135705	40135725	chr17-10196	6.95	+	1.1879	0.4754	1.6633	2	3'UTR	ENSG00000188895.13		Genic
chr17	40136249	40136269	chr17-10197	6.95	+	0.7127	0.9509	1.6636	2	3'UTR	ENSG00000188895.13		Genic
chr17	40139740	40139760	chr17-18060	5.79	-	0.7127	0.4754	1.1882	2	Alu	ENSG00000310351.1	""	TE
chr17	40140293	40140313	chr17-5326	9.27	-	1.4255	1.1886	2.6141	2	First intron	ENSG00000310351.1	""	Genic
chr17	40143336	40143356	chr17-13148	4.64	+	0.9503	0.7132	1.6635	2	3'UTR-distal	ENSG00000108349.19		Genic
chr17	40151904	40151924	chr17-13149	5.79	+	0.9503	0.2377	1.188	2	LINE	ENSG00000108349.19		TE
chr17	40161889	40161909	chr17-8043	6.95	+	0.7127	1.1886	1.9013	2	CDS	ENSG00000108349.19		Genic
chr17	40162013	40162033	chr17-8044	6.95	+	0.9503	0.4754	1.4257	2	CDS	ENSG00000108349.19		Genic
chr17	40162765	40162785	chr17-13150	5.79	+	0.9503	0.4754	1.4257	2	CDS	ENSG00000108349.19		Genic
chr17	40163664	40163684	chr17-13151	6.95	+	0.4752	1.9017	2.3769	2	CDS	ENSG00000108349.19		Genic
chr17	40166880	40166900	chr17-4490	11.6	+	1.9006	1.4263	3.3269	2	Deep intronic	ENSG00000108349.19		Genic
chr17	40168205	40168225	chr17-10198	6.95	+	0.7127	0.9509	1.6636	2	CDS	ENSG00000108349.19		Genic
chr17	40171085	40171105	chr17-13154	8.11	+	0.9503	1.1886	2.1389	2	3'UTR	ENSG00000108349.19		Genic
chr17	40171850	40171870	chr17-8045	8.11	+	0.7127	1.664	2.3768	2	3'UTR	ENSG00000108349.19		Genic
chr17	40172206	40172226	chr17-6450	8.11	+	1.4255	1.1886	2.6141	2	Deep intronic	ENSG00000108349.19		Genic
chr17	40176637	40176657	chr17-10199	9.27	+	0.7127	1.1886	1.9013	2	Proximal intronic	ENSG00000108349.19		Genic
chr17	40177428	40177448	chr17-1770	18.5	+	2.6134	6.6561	9.2695	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40177825	40177845	chr17-1972	26.7	+	2.8509	6.4184	9.2693	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40177969	40177989	chr17-505	54.5	+	4.514	12.3613	16.8753	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40178126	40178146	chr17-2220	19.7	+	2.6134	5.7052	8.3186	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40180000	40180020	chr17-13161	5.79	+	0.4752	0.9509	1.426	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40181181	40181201	chr17-10202	10.4	+	0.7127	1.664	2.3768	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40181481	40181501	chr17-4493	15.1	+	1.1879	2.1395	3.3274	2	3'UTR-distal	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40192847	40192867	chr17-8046	8.11	+	0.2376	1.4263	1.6639	2	Proximal intronic	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40194407	40194427	chr17-8047	10.4	+	2.1382	0.9509	3.0891	2	3'UTR	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40194492	40194512	chr17-3292	17.4	+	2.6134	2.6149	5.2283	2	3'UTR	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40195378	40195398	chr17-13168	6.95	+	0.7127	0.9509	1.6636	2	3'UTR	ENSG00000108352.13	RAPGEFL1	Genic
chr17	40219357	40219377	chr17-10203	6.95	+	1.1879	0.7132	1.901	2	5'UTR	ENSG00000171475.15		Genic
chr17	40234511	40234531	chr17-13169	5.79	+	0	1.4263	1.4263	1	Alu	ENSG00000171475.15		TE
chr17	40236628	40236648	chr17-18072	4.64	+	0.7127	0.2377	0.9505	2	Alu	ENSG00000171475.15		TE
chr17	40279948	40279968	chr17-18074	4.64	+	1.1879	0	1.1879	1	3'UTR	ENSG00000171475.15		Genic
chr17	40282441	40282461	chr17-13171	5.79	+	1.4255	0	1.4255	1	3'UTR	ENSG00000171475.15		Genic
chr17	40304257	40304277	chr17-18077	4.64	+	0.9503	0.4754	1.4257	2	3'UTR	ENSG00000094804.13		Genic
chr17	40310000	40310020	chr17-8048	6.95	+	1.1879	1.4263	2.6142	2	3'UTR-distal	ENSG00000131759.19		Genic
chr17	40319791	40319811	chr17-18080	4.64	+	0.7127	0.2377	0.9505	2	First intron	ENSG00000131759.19		Genic
chr17	40321105	40321125	chr17-8049	8.11	+	1.1879	0.9509	2.1388	2	First intron	ENSG00000131759.19		Genic
chr17	40323501	40323521	chr17-1223	25.5	+	5.2267	4.2789	9.5056	2	First intron	ENSG00000131759.19		Genic
chr17	40323767	40323787	chr17-1456	30.1	+	4.0388	3.8035	7.8423	2	First intron	ENSG00000131759.19		Genic
chr17	40324879	40324899	chr17-13178	5.79	+	0.4752	0.7132	1.1883	2	First intron	ENSG00000131759.19		Genic
chr17	40327864	40327884	chr17-6452	8.11	+	1.1879	2.3772	3.5651	2	First intron	ENSG00000131759.19		Genic
chr17	40331428	40331448	chr17-5327	10.4	+	1.663	0.7132	2.3762	2	First intron	ENSG00000131759.19		Genic
chr17	40332259	40332279	chr17-8051	10.4	+	1.1879	1.664	2.8519	2	Satellite/LC	ENSG00000131759.19		TE
chr17	40342901	40342921	chr17-13181	6.95	+	0.4752	1.1886	1.6637	2	First intron	ENSG00000131759.19		Genic
chr17	40350108	40350128	chr17-3842	15.1	+	3.3261	1.4263	4.7524	2	Deep intronic	ENSG00000131759.19		Genic
chr17	40350350	40350370	chr17-1973	18.5	+	2.8509	2.1395	4.9904	2	Deep intronic	ENSG00000131759.19		Genic
chr17	40350658	40350678	chr17-3843	16.2	+	3.0885	3.0903	6.1788	2	Deep intronic	ENSG00000131759.19		Genic
chr17	40351528	40351548	chr17-3293	15.1	+	2.6134	2.8526	5.466	2	Deep intronic	ENSG00000131759.19		Genic
chr17	40351664	40351684	chr17-1974	23.2	+	3.8012	6.1807	9.9819	2	Proximal intronic	ENSG00000131759.19		Genic
chr17	40351726	40351746	chr17-2504	16.2	+	3.0885	2.3772	5.4657	2	Proximal intronic	ENSG00000131759.19		Genic
chr17	40354534	40354554	chr17-6453	9.27	+	0.4752	1.4263	1.9015	2	Proximal intronic	ENSG00000131759.19		Genic
chr17	40399056	40399076	chr17-18097	6.95	-	0.9503	0.4754	1.4257	2	CDS	ENSG00000131747.16		Genic
chr17	40410239	40410259	chr17-8053	5.79	-	2.3758	0	2.3758	1	LINE	ENSG00000131747.16		TE
chr17	40415915	40415935	chr17-18098	4.64	-	1.1879	0	1.1879	1	Proximal intronic	ENSG00000131747.16		Genic
chr17	40458035	40458055	chr17-13187	5.79	+	0.9503	0.7132	1.6635	2	3'UTR-distal			Genic
chr17	40478419	40478439	chr17-13188	5.79	-	0.7127	0.9509	1.6636	2	Satellite/LC	ENSG00000131746.14		TE
chr17	40484802	40484822	chr17-10207	8.11	-	0.2376	1.664	1.9016	2	Proximal intronic	ENSG00000131746.14		Genic
chr17	40490510	40490530	chr17-6454	10.4	-	1.1879	1.664	2.8519	2	Deep intronic	ENSG00000131746.14		Genic
chr17	40494146	40494166	chr17-18101	4.64	-	0	0.9509	0.9509	1	Deep intronic	ENSG00000131746.14		Genic
chr17	40559467	40559487	chr17-18102	4.64	+	0.7127	0.7132	1.4259	2	Deep intronic			Genic
chr17	40628904	40628924	chr17-18103	4.64	-	0.4752	0.7132	1.1883	2	3'UTR	ENSG00000073584.21		Genic
chr17	40668837	40668857	chr17-13189	4.64	-	0.9503	0.4754	1.4257	2	Alu			TE
chr17	41689094	41689114	chr17-1771	22	+	2.1382	4.7544	6.8926	2	First intron	ENSG00000173812.12		Genic
chr17	41689208	41689228	chr17-766	34.8	+	5.4643	8.7956	14.2599	2	First intron	ENSG00000173812.12		Genic
chr17	41689504	41689524	chr17-353	52.2	+	5.4643	9.0333	14.4976	2	First intron	ENSG00000173812.12		Genic
chr17	41690148	41690168	chr17-6456	10.4	+	2.1382	0.7132	2.8514	2	CDS	ENSG00000173812.12		Genic
chr17	41690792	41690812	chr17-8057	6.95	+	0.4752	0.4754	0.9506	2	CDS	ENSG00000173812.12		Genic
chr17	41691223	41691243	chr17-8058	8.11	+	0.4752	1.1886	1.6637	2	3'UTR	ENSG00000173812.12		Genic
chr17	41692474	41692494	chr17-13192	4.64	+	0.7127	0.4754	1.1882	2	3'UTR	ENSG00000173812.12		Genic
chr17	41718161	41718181	chr17-767	131	+	14.2547	12.5991	26.8537	2	3'UTR-distal	ENSG00000201920.1	RNA5SP442	Genic
chr17	41757631	41757651	chr17-18107	4.64	-	0.7127	0.4754	1.1882	2	CDS	ENSG00000173801.18		Genic
chr17	41771593	41771613	chr17-10208	5.79	-	1.1879	0.4754	1.6633	2	First intron	ENSG00000173801.18		Genic
chr17	41784726	41784746	chr17-18109	4.64	-	0.2376	0.7132	0.9507	2	First intron	ENSG00000173801.18		Genic
chr17	41786520	41786540	chr17-8059	6.95	-	0.4752	1.1886	1.6637	2	First intron	ENSG00000173801.18		Genic
chr17	41808109	41808129	chr17-13197	5.79	-	0.9503	0.2377	1.188	2	Deep intronic	ENSG00000141696.14		Genic
chr17	41808847	41808867	chr17-18115	4.64	-	0	1.1886	1.1886	1	Deep intronic	ENSG00000141696.14		Genic
chr17	41809541	41809561	chr17-6457	9.27	-	0.9503	2.1395	3.0898	2	Deep intronic	ENSG00000141696.14		Genic
chr17	41810053	41810073	chr17-6458	9.27	-	0.4752	1.664	2.1392	2	Deep intronic	ENSG00000141696.14		Genic
chr17	41810768	41810788	chr17-5329	12.7	-	1.9006	1.1886	3.0892	2	CDS	ENSG00000141696.14		Genic
chr17	41812193	41812213	chr17-5330	11.6	-	1.663	1.664	3.3271	2	5'UTR	ENSG00000141696.14		Genic
chr17	41812308	41812328	chr17-8061	10.4	-	0.9503	1.664	2.6143	2	5'UTR	ENSG00000141696.14		Genic
chr17	41812971	41812991	chr17-1772	22	+	3.8012	4.5166	8.3179	2	5'UTR	ENSG00000141756.21		Genic
chr17	41813112	41813132	chr17-3294	22	+	1.9006	4.7544	6.655	2	CDS	ENSG00000141756.21		Genic
chr17	41814077	41814097	chr17-13201	6.95	+	0.4752	1.1886	1.6637	2	First intron	ENSG00000141756.21		Genic
chr17	41817083	41817103	chr17-2221	18.5	+	1.663	4.2789	5.942	2	CDS	ENSG00000141756.21		Genic
chr17	41817243	41817263	chr17-4495	11.6	+	1.4255	1.4263	2.8518	2	First intron	ENSG00000141756.21		Genic
chr17	41818530	41818550	chr17-1035	42.9	+	4.9891	6.1807	11.1698	2	CDS	ENSG00000141756.21		Genic
chr17	41818673	41818693	chr17-612	83.4	+	10.9286	8.5578	19.4864	2	Alu	ENSG00000141756.21		TE
chr17	41819120	41819140	chr17-77	159.9	+	31.3603	28.7639	60.1242	2	First intron	ENSG00000141756.21		Genic
chr17	41819427	41819447	chr17-53	229.5	+	37.0622	49.2076	86.2698	2	First intron	ENSG00000141756.21		Genic
chr17	41819588	41819608	chr17-16	293.2	+	39.4379	57.5278	96.9657	2	CDS	ENSG00000141756.21		Genic
chr17	41819672	41819692	chr17-63	159.9	+	19.719	33.2805	52.9995	2	CDS	ENSG00000141756.21		Genic
chr17	41819752	41819772	chr17-78	135.6	+	21.382	41.3629	62.745	2	CDS	ENSG00000141756.21		Genic
chr17	41820171	41820191	chr17-142	147.2	+	21.6196	24.485	46.1046	2	First intron	ENSG00000141756.21		Genic
chr17	41820474	41820494	chr17-41	255	+	48.4659	64.897	113.3629	2	CDS	ENSG00000141756.21		Genic
chr17	41820712	41820732	chr17-291	76.5	+	13.0668	12.5991	25.6658	2	CDS	ENSG00000141756.21		Genic
chr17	41820898	41820918	chr17-97	212.1	+	24.9457	41.1252	66.0709	2	First intron	ENSG00000141756.21		Genic
