chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr19	17582409	17582410	CITS_4[gene=chr19_f_c1250][PH=3][PH0=0.00][P=5.16e-07]	3	+	3'UTR	ENSG00000130309.13		Genic
chr19	30526924	30526925	CITS_5[gene=chr19_f_c2129][PH=2][PH0=0.00][P=1.47e-03]	2	+	Alu	ENSG00000198597.10	ZNF536	TE
chr19	30548311	30548312	CITS_6[gene=chr19_f_c2129][PH=7][PH0=0.00][P=1.00e-100]	7	+	CDS	ENSG00000198597.10	ZNF536	Genic
chr19	33711200	33711201	CITS_7[gene=chr19_f_c2257][PH=2][PH0=0.00][P=4.70e-03]	2	+	LINE	ENSG00000124302.14		TE
chr19	33733403	33733404	CITS_8[gene=chr19_f_c2257][PH=2][PH0=0.00][P=4.70e-03]	2	+	Alu	ENSG00000124302.14		TE
chr19	38650756	38650757	CITS_9[gene=chr19_f_c2853][PH=3][PH0=0.00][P=4.71e-05]	3	+	Satellite/LC	ENSG00000130402.15		TE
chr19	38675407	38675408	CITS_10[gene=chr19_f_c2853][PH=3][PH0=0.00][P=4.71e-05]	3	+	Alu	ENSG00000130402.15		TE
chr19	41260324	41260325	CITS_11[gene=chr19_f_c3041][PH=3][PH0=0.00][P=6.42e-06]	3	+	3'UTR	ENSG00000167601.13		Genic
chr19	41862226	41862227	CITS_12[gene=chr19_f_c3045][PH=2][PH0=0.00][P=2.14e-03]	2	+	3'UTR-distal	ENSG00000105372.9		Genic
chr19	46628995	46628996	CITS_13[gene=chr19_f_c3378][PH=2][PH0=0.00][P=3.19e-03]	2	+	Alu			TE
chr19	48185303	48185304	CITS_14[gene=chr19_f_c3679][PH=2][PH0=0.00][P=9.18e-03]	2	+	Alu	ENSG00000185453.14		TE
chr19	48326498	48326499	CITS_15[gene=chr19_f_c3679][PH=2][PH0=0.00][P=9.18e-03]	2	+	5'UTR	ENSG00000142227.13		Genic
chr19	48965476	48965477	CITS_16[gene=chr19_f_c3698][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR-distal	ENSG00000087086.17		Genic
chr19	49496438	49496439	CITS_17[gene=chr19_f_c3739][PH=3][PH0=0.01][P=4.16e-04]	3	+	3'UTR-distal	ENSG00000142534.8		Genic
chr19	52559789	52559790	CITS_18[gene=chr19_f_c3936][PH=2][PH0=0.00][P=1.50e-03]	2	+	3'UTR-distal			Genic
chr19	55077599	55077600	CITS_19[gene=chr19_f_c4061][PH=2][PH0=0.00][P=6.67e-04]	2	+	Alu	ENSG00000131037.16		TE
chr19	908217	908218	CITS_20[gene=chr19_r_c74][PH=2][PH0=0.00][P=4.11e-03]	2	-	Alu	ENSG00000198858.11		TE
chr19	1002467	1002468	CITS_21[gene=chr19_r_c74][PH=2][PH0=0.00][P=4.11e-03]	2	-	3'UTR-distal	ENSG00000266990.1	""	Genic
chr19	1128970	1128971	CITS_22[gene=chr19_r_c75][PH=2][PH0=0.00][P=7.12e-03]	2	-	Alu	ENSG00000064932.17		TE
chr19	6414694	6414695	CITS_23[gene=chr19_r_c584][PH=2][PH0=0.00][P=7.22e-03]	2	-	3'UTR	ENSG00000088247.19	KHSRP	Genic
chr19	6572998	6572999	CITS_24[gene=chr19_r_c584][PH=5][PH0=0.00][P=1.00e-100]	5	-	Other exon	ENSG00000199223.1	Y_RNA	Genic
chr19	12979921	12979922	CITS_25[gene=chr19_r_c1113][PH=2][PH0=0.00][P=1.50e-03]	2	-	Alu			TE
chr19	13112414	13112415	CITS_26[gene=chr19_r_c1113][PH=2][PH0=0.00][P=1.50e-03]	2	-	Deep intronic	ENSG00000104907.14		Genic
chr19	14377926	14377927	CITS_27[gene=chr19_r_c1208][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu			TE
chr19	14438113	14438114	CITS_28[gene=chr19_r_c1208][PH=2][PH0=0.00][P=7.21e-03]	2	-	Deep intronic			Genic
chr19	16981362	16981363	CITS_29[gene=chr19_r_c1330][PH=2][PH0=0.00][P=1.98e-04]	2	-	Alu	ENSG00000160111.16		TE
chr19	43587754	43587755	CITS_30[gene=chr19_r_c2410][PH=3][PH0=0.00][P=4.44e-06]	3	-	3'UTR	ENSG00000167378.11		Genic
chr19	45449966	45449967	CITS_31[gene=chr19_r_c2502][PH=3][PH0=0.00][P=1.74e-06]	3	-	Alu	ENSG00000012061.18		TE
chr1	629570	629571	CITS_1[gene=chr1_f_c1][PH=4][PH0=0.00][P=2.78e-10]	4	+	TSS-proximal			Genic
chr1	632719	632720	CITS_2[gene=chr1_f_c1][PH=3][PH0=0.00][P=2.51e-06]	3	+	TSS-proximal			Genic
chr1	633492	633493	CITS_3[gene=chr1_f_c1][PH=5][PH0=0.00][P=1.00e-100]	5	+	TSS-proximal			Genic
chr1	1478174	1478175	CITS_4[gene=chr1_f_c48][PH=5][PH0=0.12][P=3.05e-04]	5	+	3'UTR-distal	ENSG00000160072.21		Genic
chr1	6793865	6793866	CITS_5[gene=chr1_f_c284][PH=2][PH0=0.00][P=3.55e-03]	2	+	First intron	ENSG00000171735.21	CAMTA1	Genic
chr1	11908192	11908193	CITS_6[gene=chr1_f_c847][PH=12][PH0=0.51][P=8.61e-10]	12	+	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	11908242	11908243	CITS_7[gene=chr1_f_c847][PH=7][PH0=0.51][P=1.29e-03]	7	+	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	27133079	27133080	CITS_8[gene=chr1_f_c2285][PH=2][PH0=0.00][P=6.00e-03]	2	+	Alu			TE
chr1	27236853	27236854	CITS_9[gene=chr1_f_c2285][PH=2][PH0=0.00][P=6.00e-03]	2	+	Alu	ENSG00000142784.17		TE
chr1	27325975	27325976	CITS_10[gene=chr1_f_c2285][PH=2][PH0=0.00][P=6.00e-03]	2	+	First intron	ENSG00000186501.16		Genic
chr1	28506045	28506046	CITS_11[gene=chr1_f_c2353][PH=4][PH0=0.07][P=8.71e-03]	4	+	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28507472	28507473	CITS_12[gene=chr1_f_c2353][PH=4][PH0=0.07][P=8.71e-03]	4	+	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28508321	28508322	CITS_13[gene=chr1_f_c2353][PH=9][PH0=0.07][P=3.00e-12]	9	+	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28509150	28509151	CITS_14[gene=chr1_f_c2355][PH=5][PH0=0.21][P=2.07e-03]	5	+	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28509299	28509300	CITS_15[gene=chr1_f_c2356][PH=6][PH0=0.21][P=3.19e-05]	6	+	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28648689	28648690	CITS_16[gene=chr1_f_c2397][PH=5][PH0=0.00][P=1.00e-100]	5	+	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	28861622	28861623	CITS_17[gene=chr1_f_c2397][PH=3][PH0=0.00][P=2.01e-05]	3	+	Alu	ENSG00000116329.12	OPRD1	TE
chr1	36229820	36229821	CITS_18[gene=chr1_f_c3306][PH=3][PH0=0.00][P=8.66e-05]	3	+	Alu	ENSG00000054118.16		TE
chr1	36294869	36294870	CITS_19[gene=chr1_f_c3306][PH=3][PH0=0.00][P=8.66e-05]	3	+	Deep intronic	ENSG00000054118.16		Genic
chr1	42702122	42702123	CITS_20[gene=chr1_f_c3772][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000065978.20		Genic
chr1	42702172	42702173	CITS_21[gene=chr1_f_c3772][PH=3][PH0=0.00][P=1.05e-04]	3	+	3'UTR	ENSG00000065978.20		Genic
chr1	42702248	42702249	CITS_22[gene=chr1_f_c3772][PH=3][PH0=0.00][P=1.05e-04]	3	+	3'UTR	ENSG00000065978.20		Genic
chr1	42702296	42702297	CITS_23[gene=chr1_f_c3772][PH=3][PH0=0.00][P=1.05e-04]	3	+	3'UTR	ENSG00000065978.20		Genic
chr1	42985883	42985884	CITS_24[gene=chr1_f_c3789][PH=2][PH0=0.00][P=3.95e-04]	2	+	Alu	ENSG00000227533.8	SLC2A1-DT	TE
chr1	52582691	52582692	CITS_25[gene=chr1_f_c4525][PH=2][PH0=0.00][P=2.69e-04]	2	+	Alu	ENSG00000272371.2	""	TE
chr1	61131791	61131792	CITS_26[gene=chr1_f_c4862][PH=3][PH0=0.00][P=9.57e-04]	3	+	Deep intronic	ENSG00000162599.19		Genic
chr1	61215343	61215344	CITS_27[gene=chr1_f_c4862][PH=3][PH0=0.00][P=9.57e-04]	3	+	First intron	ENSG00000162599.19		Genic
chr1	66001735	66001736	CITS_28[gene=chr1_f_c5399][PH=3][PH0=0.00][P=1.93e-03]	3	+	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66024034	66024035	CITS_29[gene=chr1_f_c5399][PH=3][PH0=0.00][P=1.93e-03]	3	+	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66116742	66116743	CITS_30[gene=chr1_f_c5399][PH=3][PH0=0.00][P=1.93e-03]	3	+	Alu	ENSG00000184588.18	PDE4B	TE
chr1	75787912	75787913	CITS_31[gene=chr1_f_c6124][PH=4][PH0=0.18][P=9.42e-03]	4	+	First intron	ENSG00000137955.17		Genic
chr1	110357764	110357765	CITS_32[gene=chr1_f_c8480][PH=3][PH0=0.04][P=3.07e-03]	3	+	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	113936477	113936478	CITS_33[gene=chr1_f_c9033][PH=2][PH0=0.00][P=1.72e-03]	2	+	Alu	ENSG00000163349.23		TE
chr1	120355044	120355045	CITS_34[gene=chr1_f_c9465][PH=3][PH0=0.07][P=9.13e-03]	3	+	Other exon	ENSG00000273727.1	U1	Genic
chr1	145500471	145500472	CITS_35[gene=chr1_f_c10147][PH=4][PH0=0.14][P=4.37e-03]	4	+	LINE	ENSG00000287374.2	""	TE
chr1	145818399	145818400	CITS_36[gene=chr1_f_c10211][PH=4][PH0=0.14][P=4.37e-03]	4	+	LINE			TE
chr1	146409960	146409961	CITS_37[gene=chr1_f_c10246][PH=3][PH0=0.00][P=6.98e-08]	3	+	Other exon	ENSG00000274428.1	RNVU1-25	Genic
chr1	148073622	148073623	CITS_38[gene=chr1_f_c10357][PH=4][PH0=0.14][P=4.37e-03]	4	+	LINE	ENSG00000299329.1	""	TE
chr1	149354568	149354569	CITS_39[gene=chr1_f_c10480][PH=3][PH0=0.06][P=4.91e-03]	3	+	Deep intronic	ENSG00000274265.6	""	Genic
chr1	161612750	161612751	CITS_40[gene=chr1_f_c11460][PH=3][PH0=0.06][P=5.10e-03]	3	+	tRNA*			ncRNA
chr1	164673650	164673651	CITS_41[gene=chr1_f_c11932][PH=3][PH0=0.04][P=3.29e-03]	3	+	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	179072565	179072566	CITS_42[gene=chr1_f_c13511][PH=2][PH0=0.00][P=5.38e-03]	2	+	3'UTR	ENSG00000116199.13		Genic
chr1	201704995	201704996	CITS_43[gene=chr1_f_c15327][PH=2][PH0=0.00][P=5.44e-03]	2	+	Alu	ENSG00000134369.18		TE
chr1	207330051	207330052	CITS_44[gene=chr1_f_c16020][PH=4][PH0=0.00][P=1.28e-06]	4	+	LINE	ENSG00000196352.19		TE
chr1	207344721	207344722	CITS_45[gene=chr1_f_c16020][PH=5][PH0=0.00][P=8.39e-10]	5	+	Alu	ENSG00000196352.19		TE
chr1	207350325	207350326	CITS_46[gene=chr1_f_c16020][PH=4][PH0=0.00][P=1.28e-06]	4	+	LINE	ENSG00000196352.19		TE
chr1	207353057	207353058	CITS_47[gene=chr1_f_c16020][PH=3][PH0=0.00][P=1.41e-03]	3	+	Satellite/LC	ENSG00000196352.19		TE
chr1	226071678	226071679	CITS_48[gene=chr1_f_c17221][PH=3][PH0=0.00][P=3.41e-07]	3	+	3'UTR	ENSG00000163041.14		Genic
chr1	230077637	230077638	CITS_49[gene=chr1_f_c17524][PH=5][PH0=0.16][P=4.24e-04]	5	+	First intron	ENSG00000143641.11		Genic
chr1	230095990	230095991	CITS_50[gene=chr1_f_c17581][PH=5][PH0=0.08][P=9.64e-06]	5	+	First intron	ENSG00000143641.11		Genic
chr1	230099975	230099976	CITS_51[gene=chr1_f_c17588][PH=3][PH0=0.00][P=5.02e-03]	3	+	LINE	ENSG00000143641.11		TE
chr1	230116695	230116696	CITS_52[gene=chr1_f_c17588][PH=3][PH0=0.00][P=5.02e-03]	3	+	First intron	ENSG00000143641.11		Genic
chr1	230121962	230121963	CITS_53[gene=chr1_f_c17588][PH=3][PH0=0.00][P=5.02e-03]	3	+	Alu	ENSG00000143641.11		TE
chr1	230135865	230135866	CITS_54[gene=chr1_f_c17588][PH=3][PH0=0.00][P=5.02e-03]	3	+	Alu	ENSG00000143641.11		TE
chr1	230180471	230180472	CITS_55[gene=chr1_f_c17588][PH=3][PH0=0.00][P=5.02e-03]	3	+	LINE	ENSG00000143641.11		TE
chr1	231351819	231351820	CITS_56[gene=chr1_f_c17694][PH=2][PH0=0.00][P=3.96e-03]	2	+	3'UTR	ENSG00000010072.17		Genic
chr1	629533	629534	CITS_57[gene=chr1_r_c26][PH=4][PH0=0.10][P=6.20e-04]	4	-	tRNA*	ENSG00000225880.7	LINC00115	ncRNA
chr1	630864	630865	CITS_58[gene=chr1_r_c28][PH=8][PH0=0.37][P=2.05e-06]	8	-	First intron	ENSG00000225880.7	LINC00115	Genic
chr1	630966	630967	CITS_59[gene=chr1_r_c29][PH=5][PH0=0.19][P=5.09e-04]	5	-	First intron	ENSG00000225880.7	LINC00115	Genic
chr1	632651	632652	CITS_60[gene=chr1_r_c31][PH=4][PH0=0.09][P=4.69e-04]	4	-	tRNA*	ENSG00000225880.7	LINC00115	ncRNA
chr1	8032956	8032957	CITS_61[gene=chr1_r_c659][PH=2][PH0=0.00][P=2.49e-03]	2	-	Alu			TE
chr1	8868223	8868224	CITS_62[gene=chr1_r_c748][PH=3][PH0=0.00][P=1.68e-05]	3	-	Deep intronic	ENSG00000074800.17		Genic
chr1	11659235	11659236	CITS_63[gene=chr1_r_c965][PH=2][PH0=0.00][P=1.54e-03]	2	-	Alu			TE
chr1	11909885	11909886	CITS_65[gene=chr1_r_c967][PH=12][PH0=0.82][P=1.96e-07]	12	-	3'UTR-distal	ENSG00000201801.1	RNU5E-4P	Genic
chr1	17417009	17417010	CITS_66[gene=chr1_r_c1268][PH=3][PH0=0.06][P=4.91e-03]	3	-	Deep intronic	ENSG00000179051.15		Genic
chr1	20774992	20774993	CITS_67[gene=chr1_r_c1658][PH=3][PH0=0.00][P=1.62e-03]	3	-	5'UTR	ENSG00000127483.21		Genic
chr1	21099573	21099574	CITS_69[gene=chr1_r_c1658][PH=3][PH0=0.00][P=1.62e-03]	3	-	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21144163	21144164	CITS_70[gene=chr1_r_c1664][PH=3][PH0=0.06][P=6.14e-03]	3	-	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	31908413	31908414	CITS_71[gene=chr1_r_c2899][PH=3][PH0=0.00][P=2.23e-05]	3	-	3'UTR	ENSG00000184007.22	PTP4A2	Genic
chr1	35184415	35184416	CITS_72[gene=chr1_r_c3067][PH=3][PH0=0.00][P=3.49e-05]	3	-	3'UTR	ENSG00000116560.12	SFPQ	Genic
chr1	44721824	44721825	CITS_73[gene=chr1_r_c3857][PH=7][PH0=0.44][P=3.78e-04]	7	-	Proximal intronic	ENSG00000199377.2	RNU5F-1	Genic
chr1	44721859	44721860	CITS_74[gene=chr1_r_c3857][PH=7][PH0=0.44][P=3.78e-04]	7	-	Proximal intronic	ENSG00000199377.2	RNU5F-1	Genic
chr1	44819876	44819877	CITS_75[gene=chr1_r_c3864][PH=3][PH0=0.00][P=4.72e-05]	3	-	3'UTR	ENSG00000117425.16		Genic
chr1	44819955	44819956	CITS_77[gene=chr1_r_c3864][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000117425.16		Genic
chr1	47917735	47917736	CITS_78[gene=chr1_r_c4276][PH=3][PH0=0.06][P=6.69e-03]	3	-	Alu	ENSG00000269113.5		TE
chr1	77628875	77628876	CITS_79[gene=chr1_r_c6732][PH=3][PH0=0.00][P=9.58e-05]	3	-	First intron	ENSG00000036549.14		Genic
chr1	77956056	77956057	CITS_80[gene=chr1_r_c6816][PH=3][PH0=0.00][P=3.32e-05]	3	-	LINE	ENSG00000162613.19		TE
chr1	77972603	77972604	CITS_81[gene=chr1_r_c6816][PH=3][PH0=0.00][P=3.32e-05]	3	-	Alu	ENSG00000162613.19		TE
chr1	90979313	90979314	CITS_82[gene=chr1_r_c7515][PH=3][PH0=0.00][P=5.52e-05]	3	-	Alu	ENSG00000122482.23		TE
chr1	92074319	92074320	CITS_83[gene=chr1_r_c7683][PH=4][PH0=0.13][P=2.79e-03]	4	-	Deep intronic			Genic
chr1	94810197	94810198	CITS_84[gene=chr1_r_c8088][PH=2][PH0=0.00][P=8.15e-03]	2	-	Alu	ENSG00000293271.2	SLC44A3-AS1	TE
chr1	94897703	94897704	CITS_85[gene=chr1_r_c8088][PH=2][PH0=0.00][P=8.15e-03]	2	-	3'UTR	ENSG00000117519.17		Genic
chr1	109071093	109071094	CITS_86[gene=chr1_r_c9000][PH=2][PH0=0.00][P=1.02e-03]	2	-	Alu	ENSG00000197780.11	TAF13	TE
chr1	115938943	115938944	CITS_87[gene=chr1_r_c9554][PH=2][PH0=0.00][P=2.57e-04]	2	-	Alu	ENSG00000303689.1	""	TE
chr1	120160056	120160057	CITS_88[gene=chr1_r_c9841][PH=3][PH0=0.06][P=4.91e-03]	3	-	Deep intronic	ENSG00000265808.5		Genic
chr1	146052075	146052076	CITS_89[gene=chr1_r_c10406][PH=5][PH0=0.10][P=5.56e-05]	5	-	First intron	ENSG00000287190.2	""	Genic
chr1	146324896	146324897	CITS_90[gene=chr1_r_c10501][PH=3][PH0=0.06][P=4.91e-03]	3	-	Deep intronic	ENSG00000277406.3	SEC22B4P	Genic
chr1	147084602	147084603	CITS_91[gene=chr1_r_c10521][PH=4][PH0=0.07][P=6.16e-04]	4	-	Deep intronic			Genic
chr1	148775682	148775683	CITS_92[gene=chr1_r_c10643][PH=3][PH0=0.06][P=4.91e-03]	3	-	Deep intronic	ENSG00000275140.1	SEC22B3P	Genic
chr1	151051332	151051333	CITS_93[gene=chr1_r_c10938][PH=2][PH0=0.00][P=7.22e-03]	2	-	3'UTR	ENSG00000197622.14		Genic
chr1	151051376	151051377	CITS_94[gene=chr1_r_c10938][PH=2][PH0=0.00][P=7.22e-03]	2	-	3'UTR	ENSG00000197622.14		Genic
chr1	153896387	153896388	CITS_95[gene=chr1_r_c11121][PH=3][PH0=0.00][P=1.49e-04]	3	-	First intron	ENSG00000143614.12		Genic
chr1	153915070	153915071	CITS_96[gene=chr1_r_c11121][PH=3][PH0=0.00][P=1.49e-04]	3	-	Alu	ENSG00000143614.12		TE
chr1	155913677	155913678	CITS_98[gene=chr1_r_c11502][PH=3][PH0=0.00][P=4.56e-05]	3	-	3'UTR	ENSG00000132680.12		Genic
chr1	173866925	173866926	CITS_99[gene=chr1_r_c12084][PH=9][PH0=0.35][P=6.15e-08]	9	-	First intron	ENSG00000234741.11	GAS5	Genic
chr1	173867520	173867521	CITS_100[gene=chr1_r_c12085][PH=3][PH0=0.03][P=9.06e-03]	3	-	Alu	ENSG00000234741.11	GAS5	TE
chr1	180519058	180519059	CITS_101[gene=chr1_r_c12849][PH=3][PH0=0.00][P=7.40e-06]	3	-	Other exon	ENSG00000206905.1	Y_RNA	Genic
chr1	210374227	210374228	CITS_102[gene=chr1_r_c14121][PH=7][PH0=0.13][P=1.41e-07]	7	-	Other exon	ENSG00000200972.1	RNU5A-8P	Genic
chr1	211967665	211967666	CITS_103[gene=chr1_r_c14413][PH=3][PH0=0.00][P=1.26e-05]	3	-	Deep intronic	ENSG00000143493.14		Genic
chr1	214517783	214517784	CITS_104[gene=chr1_r_c14689][PH=3][PH0=0.00][P=4.25e-04]	3	-	Alu	ENSG00000152104.12	PTPN14	TE
chr1	214544597	214544598	CITS_105[gene=chr1_r_c14689][PH=3][PH0=0.00][P=4.25e-04]	3	-	Alu	ENSG00000152104.12	PTPN14	TE
chr1	221146521	221146522	CITS_106[gene=chr1_r_c14933][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic			Genic
chr1	231418669	231418670	CITS_107[gene=chr1_r_c16004][PH=2][PH0=0.00][P=4.21e-03]	2	-	Alu	ENSG00000135766.10		TE
chr1	231453038	231453039	CITS_108[gene=chr1_r_c16004][PH=2][PH0=0.00][P=4.21e-03]	2	-	Alu	ENSG00000287856.1	""	TE
chr1	244854165	244854166	CITS_109[gene=chr1_r_c17197][PH=3][PH0=0.00][P=3.07e-05]	3	-	3'UTR	ENSG00000153187.22		Genic
chr1	246450127	246450128	CITS_110[gene=chr1_r_c17825][PH=3][PH0=0.07][P=8.83e-03]	3	-	Alu	ENSG00000185420.19	SMYD3	TE
chr20	3666759	3666760	CITS_1[gene=chr20_f_c149][PH=2][PH0=0.00][P=1.93e-03]	2	+	Alu			TE
chr20	9101856	9101857	CITS_2[gene=chr20_f_c611][PH=2][PH0=0.00][P=9.04e-03]	2	+	Alu	ENSG00000101333.20		TE
chr20	9112431	9112432	CITS_3[gene=chr20_f_c611][PH=2][PH0=0.00][P=9.04e-03]	2	+	Alu	ENSG00000101333.20		TE
chr20	34044352	34044353	CITS_4[gene=chr20_f_c1921][PH=2][PH0=0.00][P=9.87e-03]	2	+	Alu	ENSG00000125970.13		TE
chr20	38584793	38584794	CITS_5[gene=chr20_f_c2508][PH=2][PH0=0.00][P=1.64e-04]	2	+	3'UTR-distal	ENSG00000182035.13	ADIG	Genic
chr20	45896449	45896450	CITS_6[gene=chr20_f_c2853][PH=4][PH0=0.15][P=3.95e-03]	4	+	Alu	ENSG00000064601.22		TE
chr20	47505619	47505620	CITS_7[gene=chr20_f_c2879][PH=2][PH0=0.00][P=6.41e-03]	2	+	First intron	ENSG00000124151.20		Genic
chr20	49280343	49280344	CITS_9[gene=chr20_f_c3196][PH=11][PH0=0.47][P=7.39e-09]	11	+	First intron	ENSG00000177410.14	ZFAS1	Genic
chr20	49945301	49945302	CITS_10[gene=chr20_f_c3256][PH=2][PH0=0.00][P=7.45e-03]	2	+	First intron	ENSG00000124226.12		Genic
chr20	49953122	49953123	CITS_11[gene=chr20_f_c3256][PH=2][PH0=0.00][P=7.45e-03]	2	+	3'UTR	ENSG00000124226.12		Genic
chr20	34279828	34279829	CITS_12[gene=chr20_r_c1085][PH=2][PH0=0.00][P=8.02e-03]	2	-	3'UTR-distal	ENSG00000250917.1	""	Genic
chr20	34310973	34310974	CITS_13[gene=chr20_r_c1085][PH=2][PH0=0.00][P=8.02e-03]	2	-	Alu	ENSG00000101444.13	AHCY	TE
chr20	35627190	35627191	CITS_14[gene=chr20_r_c1129][PH=3][PH0=0.00][P=2.75e-04]	3	-	3'UTR-distal	ENSG00000214078.14		Genic
chr20	35657908	35657909	CITS_15[gene=chr20_r_c1129][PH=3][PH0=0.00][P=2.75e-04]	3	-	Alu	ENSG00000214078.14		TE
chr20	35696047	35696048	CITS_16[gene=chr20_r_c1129][PH=3][PH0=0.00][P=2.75e-04]	3	-	3'UTR-distal	ENSG00000244005.14		Genic
chr20	35729180	35729181	CITS_17[gene=chr20_r_c1129][PH=3][PH0=0.00][P=2.75e-04]	3	-	Deep intronic	ENSG00000131051.25		Genic
chr20	47252759	47252760	CITS_18[gene=chr20_r_c1618][PH=2][PH0=0.00][P=4.21e-03]	2	-	Alu	ENSG00000101040.21		TE
chr20	49634878	49634879	CITS_19[gene=chr20_r_c1740][PH=3][PH0=0.05][P=6.39e-03]	3	-	3'UTR	ENSG00000158470.6		Genic
chr20	49641117	49641118	CITS_20[gene=chr20_r_c1746][PH=3][PH0=0.05][P=3.82e-03]	3	-	Alu	ENSG00000158470.6		TE
chr20	62332053	62332054	CITS_21[gene=chr20_r_c2556][PH=6][PH0=0.16][P=1.24e-05]	6	-	Alu	ENSG00000130702.15	LAMA5	TE
chr20	62332189	62332190	CITS_22[gene=chr20_r_c2557][PH=3][PH0=0.05][P=3.85e-03]	3	-	Proximal intronic	ENSG00000130702.15	LAMA5	Genic
chr20	63859168	63859169	CITS_23[gene=chr20_r_c2750][PH=2][PH0=0.00][P=5.51e-03]	2	-	Deep intronic			Genic
chr20	63953698	63953699	CITS_24[gene=chr20_r_c2750][PH=2][PH0=0.00][P=5.51e-03]	2	-	3'UTR-distal	ENSG00000198276.17		Genic
chr21	6113299	6113300	CITS_1[gene=chr21_f_c69][PH=4][PH0=0.10][P=2.66e-03]	4	+	Deep intronic	ENSG00000275993.4	""	Genic
chr21	16417918	16417919	CITS_2[gene=chr21_f_c804][PH=3][PH0=0.05][P=5.52e-03]	3	+	First intron	ENSG00000215386.16	MIR99AHG	Genic
chr21	10014914	10014915	CITS_3[gene=chr21_r_c205][PH=5][PH0=0.19][P=5.09e-04]	5	-	First intron	ENSG00000293037.2	""	Genic
chr21	43424961	43424962	CITS_4[gene=chr21_r_c1959][PH=4][PH0=0.10][P=2.66e-03]	4	-	Deep intronic	ENSG00000142178.10		Genic
chr21	43559780	43559781	CITS_5[gene=chr21_r_c2014][PH=2][PH0=0.00][P=7.05e-03]	2	-	Alu	ENSG00000160207.10		TE
chr21	44421461	44421462	CITS_6[gene=chr21_r_c2057][PH=2][PH0=0.00][P=1.56e-04]	2	-	Deep intronic	ENSG00000230061.2	TRPM2-AS	Genic
chr22	23303949	23303950	CITS_1[gene=chr22_f_c464][PH=2][PH0=0.00][P=5.11e-03]	2	+	Alu	ENSG00000186716.22		TE
chr22	23456392	23456393	CITS_2[gene=chr22_f_c464][PH=2][PH0=0.00][P=5.11e-03]	2	+	LINE	ENSG00000234928.4	LINC01659	TE
chr22	30103672	30103673	CITS_3[gene=chr22_f_c899][PH=2][PH0=0.00][P=5.19e-03]	2	+	Alu	ENSG00000176635.19		TE
chr22	39271492	39271493	CITS_4[gene=chr22_f_c1432][PH=2][PH0=0.00][P=1.60e-03]	2	+	Alu	ENSG00000284633.3	""	TE
chr22	39334103	39334104	CITS_5[gene=chr22_f_c1432][PH=2][PH0=0.00][P=1.60e-03]	2	+	Alu			TE
chr22	42615320	42615321	CITS_6[gene=chr22_f_c1580][PH=6][PH0=0.22][P=6.91e-05]	6	+	Other exon	ENSG00000270022.4	""	Genic
chr22	42615441	42615442	CITS_7[gene=chr22_f_c1581][PH=5][PH0=0.27][P=3.51e-03]	5	+	Other exon	ENSG00000270022.4	""	Genic
chr22	42615473	42615474	CITS_8[gene=chr22_f_c1581][PH=5][PH0=0.27][P=3.51e-03]	5	+	First intron	ENSG00000270022.4	""	Genic
chr22	46107023	46107024	CITS_9[gene=chr22_f_c1921][PH=5][PH0=0.18][P=8.74e-04]	5	+	Deep intronic	ENSG00000197182.17	MIRLET7BHG	Genic
chr22	20741894	20741895	CITS_10[gene=chr22_r_c351][PH=2][PH0=0.00][P=7.73e-03]	2	-	Deep intronic	ENSG00000241973.12		Genic
chr22	38490656	38490657	CITS_11[gene=chr22_r_c1918][PH=3][PH0=0.00][P=1.11e-04]	3	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491611	38491612	CITS_12[gene=chr22_r_c1918][PH=4][PH0=0.00][P=3.28e-08]	4	-	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	40816206	40816207	CITS_13[gene=chr22_r_c2270][PH=3][PH0=0.00][P=1.68e-05]	3	-	3'UTR-distal	ENSG00000100372.16		Genic
chr2	10130724	10130725	CITS_1[gene=chr2_f_c203][PH=3][PH0=0.04][P=2.80e-03]	3	+	3'UTR	ENSG00000171848.17		Genic
