chr	start	end	name	score	strand	NormedTC_SRR26536504	NormedTC_SRR26536505	NormedTC_SRR26536514	NormedTC_SRR26536520	NormedTC_SRR26536526	NormedTC_SRR26536532	NormedTC_SRR26536538	NormedTC_SRR26536544	NormedTC_HuR_WT	BC_HuR_WT	annotation	gene	external_gene_name	grouped_annotation
chr2	155257774	155257794	chr2-1201	34	+	0	0	6.1168	1.9922	2.1905	1.6899	0	0	11.9895	4	Deep intronic	ENSG00000309901.1	""	Genic
chr2	155258898	155258918	chr2-1605	26.4	+	0	14.4286	2.0389	5.9765	0	0	33.3378	0	55.7818	4	Deep intronic	ENSG00000309901.1	""	Genic
chr2	155260329	155260349	chr2-2276	22.6	+	0	0	7.1363	0	0	0	0	0	7.1363	1	LINE	ENSG00000309901.1	""	TE
chr2	155272756	155272776	chr2-2277	22.6	+	0	0	2.0389	3.9844	2.1905	1.6899	0	0	9.9037	4	LINE			TE
chr2	155282785	155282805	chr2-10235	11.3	+	0	14.4286	1.0195	0	2.1905	0	0	0	17.6385	3	Intergenic			Intergenic
chr2	155286266	155286286	chr2-10236	11.3	+	0	0	1.0195	0	2.1905	0	33.3378	0	36.5478	3	Intergenic			Intergenic
chr2	155289927	155289947	chr2-5483	15.1	+	0	0	0	0	8.762	0	0	0	8.762	1	LINE			TE
chr2	155297213	155297233	chr2-10237	11.3	+	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Intergenic			Intergenic
chr2	155297939	155297959	chr2-10238	11.3	+	0	14.4286	0	0	0	3.3799	0	0	17.8084	2	Intergenic			Intergenic
chr2	155302075	155302095	chr2-5484	15.1	+	0	0	1.0195	3.9844	2.1905	0	33.3378	0	40.5321	4	Satellite/LC			TE
chr2	155304345	155304365	chr2-10239	11.3	+	0	0	1.0195	0	0	3.3799	0	0	4.3993	2	Deep intronic			Genic
chr2	155345189	155345209	chr2-5485	15.1	+	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	LINE			TE
chr2	155352996	155353016	chr2-10240	15.1	+	0	0	1.0195	5.9765	0	0	0	0	6.996	2	Intergenic			Intergenic
chr2	155355674	155355694	chr2-10241	11.3	+	0	28.8571	1.0195	0	0	0	0	0	29.8766	2	LINE			TE
chr2	155362192	155362212	chr2-3369	18.9	+	0	0	2.0389	1.9922	2.1905	1.6899	0	0	7.9116	4	LINE			TE
chr2	155362864	155362884	chr2-5486	15.1	+	0	0	1.0195	3.9844	0	1.6899	0	0	6.6938	3	TSS-proximal			Genic
chr2	155365749	155365769	chr2-3370	18.9	+	0	0	3.0584	3.9844	0	1.6899	0	0	8.7327	3	LINE	ENSG00000305077.1	""	TE
chr2	155368865	155368885	chr2-3371	18.9	+	0	0	3.0584	1.9922	2.1905	0	0	0	7.2411	3	First intron	ENSG00000305077.1	""	Genic
chr2	155373085	155373105	chr2-527	41.5	+	0	0	3.0584	5.9765	10.9525	1.6899	0	0	21.6774	4	First intron	ENSG00000305077.1	""	Genic
chr2	155373768	155373788	chr2-1606	26.4	+	0	0	2.0389	5.9765	0	3.3799	0	0	11.3954	3	First intron	ENSG00000305077.1	""	Genic
chr2	155376204	155376224	chr2-897	34	+	0	28.8571	6.1168	1.9922	0	0	0	0	36.9661	3	First intron	ENSG00000305077.1	""	Genic
chr2	155385281	155385301	chr2-10254	15.1	+	0	0	1.0195	3.9844	0	1.6899	0	0	6.6938	3	First intron	ENSG00000305077.1	""	Genic
chr2	155386384	155386404	chr2-1202	37.7	+	0	0	4.0779	9.9609	4.381	0	0	0	18.4198	3	First intron	ENSG00000305077.1	""	Genic
chr2	155388011	155388031	chr2-1203	22.6	+	0	0	4.0779	1.9922	6.5715	0	0	0	12.6416	3	LINE	ENSG00000305077.1	""	TE
chr2	155393446	155393466	chr2-3372	18.9	+	0	0	2.0389	3.9844	0	1.6899	0	0	7.7132	3	First intron	ENSG00000305077.1	""	Genic
chr2	155393664	155393684	chr2-5491	22.6	+	0	0	3.0584	1.9922	4.381	0	0	0	9.4316	3	First intron	ENSG00000305077.1	""	Genic
chr2	155394611	155394631	chr2-10263	11.3	+	0	0	1.0195	3.9844	0	0	0	0	5.0038	2	First intron	ENSG00000305077.1	""	Genic
chr2	155395248	155395268	chr2-5492	15.1	+	0	0	0	5.9765	4.381	0	0	0	10.3576	2	First intron	ENSG00000305077.1	""	Genic
chr2	155399004	155399024	chr2-10265	18.9	+	0	0	3.0584	0	4.381	0	0	0	7.4394	2	First intron	ENSG00000305077.1	""	Genic
chr2	155399099	155399119	chr2-1607	26.4	+	0	0	4.0779	0	4.381	1.6899	0	0	10.1488	3	First intron	ENSG00000305077.1	""	Genic
chr2	155401300	155401320	chr2-898	41.5	+	0	0	4.0779	5.9765	6.5715	1.6899	0	0	18.3159	4	First intron	ENSG00000305077.1	""	Genic
chr2	155405592	155405612	chr2-10266	11.3	+	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	LTR/ERV	ENSG00000305077.1	""	TE
chr2	155412888	155412908	chr2-427	41.5	+	0	0	6.1168	0	10.9525	1.6899	0	0	18.7593	3	First intron	ENSG00000305077.1	""	Genic
chr2	155415804	155415824	chr2-3374	18.9	+	0	0	2.0389	3.9844	2.1905	1.6899	0	0	9.9037	4	First intron	ENSG00000305077.1	""	Genic
chr2	155417558	155417578	chr2-3375	18.9	+	0	0	2.0389	0	2.1905	3.3799	0	0	7.6093	3	First intron	ENSG00000305077.1	""	Genic
chr2	155422732	155422752	chr2-3376	18.9	+	0	0	3.0584	0	6.5715	0	0	0	9.6299	2	LINE	ENSG00000305077.1	""	TE
chr2	155426333	155426353	chr2-2278	22.6	+	0	0	3.0584	3.9844	2.1905	0	0	0	9.2333	3	First intron	ENSG00000305077.1	""	Genic
chr2	155431586	155431606	chr2-5499	15.1	+	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	First intron	ENSG00000305077.1	""	Genic
chr2	155434647	155434667	chr2-2279	22.6	+	0	0	4.0779	1.9922	2.1905	1.6899	0	0	9.9505	4	LINE	ENSG00000305077.1	""	TE
chr2	155436254	155436274	chr2-10276	15.1	+	0	0	2.0389	3.9844	2.1905	0	0	0	8.2138	3	LINE	ENSG00000305077.1	""	TE
chr2	155439509	155439529	chr2-5500	15.1	+	0	0	2.0389	3.9844	0	0	0	0	6.0233	2	LINE	ENSG00000305077.1	""	TE
chr2	155441895	155441915	chr2-1204	30.2	+	0	0	3.0584	1.9922	8.762	0	0	0	13.8126	3	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155449690	155449710	chr2-1205	30.2	+	0	0	2.0389	3.9844	8.762	1.6899	0	0	16.4753	4	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155453277	155453297	chr2-5501	15.1	+	0	0	2.0389	0	4.381	0	0	0	6.42	2	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155457175	155457195	chr2-1608	26.4	+	0	14.4286	4.0779	1.9922	4.381	1.6899	0	0	26.5696	5	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155463984	155464004	chr2-10281	15.1	+	0	0	3.0584	0	2.1905	0	0	0	5.2489	2	LINE	ENSG00000305077.1	""	TE
chr2	155465726	155465746	chr2-10282	15.1	+	0	14.4286	1.0195	1.9922	4.381	0	0	0	21.8212	4	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155486671	155486691	chr2-10283	15.1	+	0	0	2.0389	3.9844	0	0	0	0	6.0233	2	Deep intronic	ENSG00000305077.1	""	Genic
chr2	155516340	155516360	chr2-10284	11.3	+	0	0	3.0584	0	0	0	0	0	3.0584	1	Deep intronic			Genic
chr2	155656103	155656123	chr2-10285	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	Deep intronic			Genic
chr2	155675468	155675488	chr2-10286	11.3	-	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	LINE			TE
chr2	155727019	155727039	chr2-677	37.7	-	0	28.8571	1.0195	7.9687	4.381	1.6899	0	0	43.9163	5	Satellite/LC			TE
chr2	155734200	155734220	chr2-1609	30.2	-	0	0	6.1168	3.9844	0	0	0	0	10.1012	2	Proximal intronic	ENSG00000304068.1	""	Genic
chr2	155738830	155738850	chr2-5502	15.1	-	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155740806	155740826	chr2-10290	11.3	-	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155744615	155744635	chr2-5503	15.1	-	0	0	1.0195	1.9922	4.381	0	0	0	7.3927	3	LTR/ERV	ENSG00000304068.1	""	TE
chr2	155755208	155755228	chr2-5504	15.1	-	0	0	1.0195	1.9922	2.1905	1.6899	0	0	6.8921	4	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155757477	155757497	chr2-3377	18.9	-	0	0	2.0389	3.9844	0	1.6899	0	0	7.7132	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155762347	155762367	chr2-3378	15.1	-	0	0	3.0584	1.9922	2.1905	0	0	0	7.2411	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155768962	155768982	chr2-1206	30.2	-	0	0	1.0195	5.9765	6.5715	1.6899	0	0	15.2575	4	LINE	ENSG00000304068.1	""	TE
chr2	155770479	155770499	chr2-2280	22.6	-	0	0	2.0389	5.9765	2.1905	0	0	0	10.206	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155773084	155773104	chr2-10295	11.3	-	0	0	0	3.9844	2.1905	0	0	0	6.1749	2	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155786271	155786291	chr2-2281	18.9	-	0	0	5.0974	1.9922	0	1.6899	0	0	8.7795	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155789266	155789286	chr2-10299	11.3	-	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155791335	155791355	chr2-3379	22.6	-	0	0	0	0	0	10.1396	0	0	10.1396	1	LTR/ERV	ENSG00000304068.1	""	TE
chr2	155792887	155792907	chr2-2282	22.6	-	0	0	3.0584	3.9844	2.1905	0	0	0	9.2333	3	LINE	ENSG00000304068.1	""	TE
chr2	155794441	155794461	chr2-10302	11.3	-	0	0	2.0389	1.9922	0	0	0	0	4.0311	2	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155796741	155796761	chr2-3380	18.9	-	0	0	3.0584	3.9844	2.1905	0	0	0	9.2333	3	LTR/ERV	ENSG00000304068.1	""	TE
chr2	155797653	155797673	chr2-5505	15.1	-	0	0	1.0195	5.9765	2.1905	0	0	0	9.1865	3	LINE	ENSG00000304068.1	""	TE
chr2	155801698	155801718	chr2-3381	18.9	-	0	14.4286	2.0389	3.9844	0	0	0	0	20.4519	3	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155805770	155805790	chr2-3382	18.9	-	0	0	4.0779	1.9922	2.1905	0	0	0	8.2606	3	Other SINE	ENSG00000304068.1	""	TE
chr2	155810920	155810940	chr2-10308	11.3	-	0	0	0	5.9765	0	0	0	0	5.9765	1	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155816812	155816832	chr2-1610	30.2	-	0	0	4.0779	5.9765	0	1.6899	0	0	11.7444	3	LINE	ENSG00000304068.1	""	TE
chr2	155817529	155817549	chr2-2283	22.6	-	0	0	4.0779	0	4.381	0	0	0	8.4589	2	LINE	ENSG00000304068.1	""	TE
chr2	155821639	155821659	chr2-1611	30.2	-	0	0	3.0584	5.9765	2.1905	1.6899	0	0	12.9154	4	LINE	ENSG00000304068.1	""	TE
chr2	155823056	155823076	chr2-3383	18.9	-	0	0	1.0195	7.9687	0	0	0	0	8.9882	2	LINE	ENSG00000304068.1	""	TE
chr2	155823127	155823147	chr2-3384	18.9	-	0	0	2.0389	0	6.5715	0	0	0	8.6105	2	LINE	ENSG00000304068.1	""	TE
chr2	155833484	155833504	chr2-3385	22.6	-	0	14.4286	2.0389	5.9765	0	0	0	0	22.444	3	First intron	ENSG00000304068.1	""	Genic
chr2	155834148	155834168	chr2-2284	22.6	-	0	0	4.0779	7.9687	0	0	0	0	12.0466	2	First intron	ENSG00000304068.1	""	Genic
chr2	155839257	155839277	chr2-5509	15.1	-	0	0	1.0195	3.9844	0	1.6899	0	0	6.6938	3	First intron	ENSG00000304068.1	""	Genic
chr2	155840853	155840873	chr2-1612	26.4	-	0	0	1.0195	3.9844	8.762	0	0	0	13.7659	3	First intron	ENSG00000304068.1	""	Genic
chr2	155841814	155841834	chr2-2285	26.4	-	0	0	2.0389	7.9687	2.1905	0	0	0	12.1982	3	First intron	ENSG00000304068.1	""	Genic
chr2	155849850	155849870	chr2-528	60.4	-	0	0	10.1947	13.9453	2.1905	0	0	0	26.3305	3	First intron	ENSG00000304068.1	""	Genic
chr2	155851214	155851234	chr2-899	34	-	0	0	7.1363	1.9922	4.381	0	0	0	13.5095	3	First intron	ENSG00000304068.1	""	Genic
chr2	155854011	155854031	chr2-3386	22.6	-	0	14.4286	4.0779	1.9922	0	0	0	0	20.4986	3	First intron	ENSG00000304068.1	""	Genic
chr2	155862512	155862532	chr2-1613	26.4	-	0	14.4286	3.0584	0	4.381	1.6899	0	0	23.5579	4	First intron	ENSG00000304068.1	""	Genic
chr2	155866809	155866829	chr2-1207	30.2	-	0	0	2.0389	3.9844	10.9525	0	0	0	16.9759	3	First intron	ENSG00000304068.1	""	Genic
chr2	155871109	155871129	chr2-2286	30.2	-	0	0	9.1753	1.9922	2.1905	0	0	0	13.3579	3	First intron	ENSG00000304068.1	""	Genic
chr2	155872258	155872278	chr2-3387	26.4	-	0	0	2.0389	9.9609	0	0	0	0	11.9999	2	First intron	ENSG00000304068.1	""	Genic
chr2	155873027	155873047	chr2-10327	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	First intron	ENSG00000304068.1	""	Genic
chr2	155879547	155879567	chr2-5516	15.1	-	0	0	2.0389	3.9844	0	0	0	0	6.0233	2	LINE	ENSG00000304068.1	""	TE
chr2	155887110	155887130	chr2-3388	22.6	-	0	0	4.0779	1.9922	2.1905	0	0	0	8.2606	3	LINE	ENSG00000304068.1	""	TE
chr2	155888912	155888932	chr2-2287	22.6	-	0	0	3.0584	3.9844	0	1.6899	0	0	8.7327	3	LINE	ENSG00000304068.1	""	TE
chr2	155889537	155889557	chr2-3389	30.2	-	0	0	6.1168	3.9844	0	1.6899	0	0	11.7911	3	LINE	ENSG00000304068.1	""	TE
chr2	155893403	155893423	chr2-3390	15.1	-	0	0	1.0195	0	0	5.0698	33.3378	0	39.427	3	LINE	ENSG00000304068.1	""	TE
chr2	155894406	155894426	chr2-5518	15.1	-	0	0	0	1.9922	0	3.3799	33.3378	0	38.7098	3	First intron	ENSG00000304068.1	""	Genic
chr2	155894834	155894854	chr2-3391	18.9	-	0	0	3.0584	1.9922	2.1905	0	0	0	7.2411	3	First intron	ENSG00000304068.1	""	Genic
chr2	155898936	155898956	chr2-3392	18.9	-	0	0	4.0779	0	2.1905	0	0	0	6.2684	2	First intron	ENSG00000304068.1	""	Genic
chr2	155900683	155900703	chr2-2288	22.6	-	0	14.4286	3.0584	1.9922	4.381	0	0	0	23.8602	4	First intron	ENSG00000304068.1	""	Genic
chr2	155918596	155918616	chr2-1208	30.2	-	0	0	4.0779	1.9922	2.1905	3.3799	0	0	11.6404	4	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155931201	155931221	chr2-5524	15.1	-	0	0	1.0195	1.9922	2.1905	1.6899	0	0	6.8921	4	Satellite/LC	ENSG00000304068.1	""	TE
chr2	155931760	155931780	chr2-3393	18.9	-	0	0	2.0389	0	6.5715	0	0	0	8.6105	2	LINE	ENSG00000304068.1	""	TE
chr2	155937174	155937194	chr2-10341	11.3	-	0	0	0	1.9922	2.1905	1.6899	0	0	5.8726	3	LINE	ENSG00000304068.1	""	TE
chr2	155944958	155944978	chr2-10342	15.1	-	0	0	0	7.9687	2.1905	0	0	0	10.1592	2	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155949474	155949494	chr2-3394	18.9	-	0	0	5.0974	0	0	0	0	0	5.0974	1	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155952210	155952230	chr2-5526	15.1	-	0	14.4286	3.0584	0	0	0	0	0	17.487	2	Other SINE	ENSG00000304068.1	""	TE
chr2	155954608	155954628	chr2-5527	22.6	-	0	0	4.0779	3.9844	0	0	0	0	8.0623	2	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155956991	155957011	chr2-2289	22.6	-	0	0	3.0584	1.9922	2.1905	1.6899	0	0	8.931	4	Deep intronic	ENSG00000304068.1	""	Genic
chr2	155976857	155976877	chr2-678	52.8	-	0	0	9.1753	5.9765	4.381	0	0	0	19.5328	3	Deep intronic			Genic
chr2	155984445	155984465	chr2-10351	11.3	-	0	0	1.0195	0	2.1905	1.6899	0	0	4.8999	3	LINE			TE
chr2	155987718	155987738	chr2-10352	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	Deep intronic			Genic
chr2	156004393	156004413	chr2-3395	18.9	-	0	14.4286	3.0584	1.9922	0	0	0	0	19.4792	3	Deep intronic			Genic
chr2	156005205	156005225	chr2-428	52.8	-	0	28.8571	8.1558	3.9844	4.381	0	33.3378	0	78.7161	5	Deep intronic			Genic
chr2	156008245	156008265	chr2-900	37.7	-	0	0	4.0779	5.9765	4.381	1.6899	0	0	16.1254	4	LINE			TE
chr2	156008327	156008347	chr2-679	41.5	-	0	0	5.0974	3.9844	8.762	0	0	0	17.8438	3	LINE			TE
chr2	156008998	156009018	chr2-3396	18.9	-	0	0	2.0389	3.9844	0	1.6899	0	0	7.7132	3	LINE			TE
chr2	156009209	156009229	chr2-3397	22.6	-	0	0	3.0584	1.9922	4.381	0	33.3378	0	42.7694	4	LINE			TE
chr2	156009945	156009965	chr2-2290	22.6	-	0	0	3.0584	1.9922	2.1905	1.6899	0	0	8.931	4	Deep intronic			Genic
chr2	156010869	156010889	chr2-5531	15.1	-	0	0	2.0389	0	2.1905	3.3799	0	0	7.6093	3	Other exon	ENSG00000226383.8	LINC01876	Genic
chr2	156014938	156014958	chr2-1209	34	-	0	0	5.0974	1.9922	4.381	1.6899	0	0	13.1605	4	Deep intronic	ENSG00000226383.8	LINC01876	Genic
chr2	156019150	156019170	chr2-2291	22.6	-	0	14.4286	4.0779	1.9922	0	0	0	0	20.4986	3	Deep intronic	ENSG00000226383.8	LINC01876	Genic
chr2	156025694	156025714	chr2-5537	15.1	-	0	0	1.0195	1.9922	0	3.3799	0	242.4242	248.8158	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156025762	156025782	chr2-10361	15.1	-	0	0	4.0779	0	0	0	33.3378	0	37.4157	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156027620	156027640	chr2-1614	26.4	-	0	0	3.0584	1.9922	8.762	1.6899	0	0	15.5026	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156028237	156028257	chr2-2292	22.6	-	0	0	4.0779	5.9765	0	0	0	0	10.0544	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156030197	156030217	chr2-5539	15.1	-	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156032702	156032722	chr2-680	37.7	-	0	0	3.0584	3.9844	8.762	1.6899	0	0	17.4947	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156034167	156034187	chr2-3400	34	-	0	0	6.1168	3.9844	2.1905	0	0	0	12.2917	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156035662	156035682	chr2-2293	22.6	-	0	0	5.0974	0	0	1.6899	0	0	6.7873	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156036027	156036047	chr2-2294	22.6	-	0	14.4286	4.0779	1.9922	0	0	0	0	20.4986	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156036823	156036843	chr2-72	109.4	-	0	0	19.37	11.9531	8.762	0	0	0	40.0851	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156039254	156039274	chr2-901	37.7	-	0	0	3.0584	7.9687	2.1905	3.3799	0	0	16.5975	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156043626	156043646	chr2-10370	11.3	-	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156050144	156050164	chr2-10371	11.3	-	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156051081	156051101	chr2-5543	15.1	-	0	0	1.0195	0	2.1905	3.3799	0	0	6.5898	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156053074	156053094	chr2-5544	15.1	-	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156057994	156058014	chr2-5548	18.9	-	0	0	3.0584	3.9844	2.1905	0	0	0	9.2333	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156060620	156060640	chr2-5549	15.1	-	0	0	2.0389	0	0	3.3799	0	0	5.4188	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156062658	156062678	chr2-902	34	-	0	0	5.0974	5.9765	6.5715	0	0	0	17.6454	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156063549	156063569	chr2-3402	18.9	-	0	0	2.0389	3.9844	2.1905	1.6899	0	0	9.9037	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156065192	156065212	chr2-10379	11.3	-	196.6568	0	0	3.9844	0	0	0	0	200.6412	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156066807	156066827	chr2-1615	26.4	-	0	0	3.0584	5.9765	2.1905	1.6899	0	0	12.9154	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156068224	156068244	chr2-429	45.3	-	0	0	2.0389	7.9687	4.381	6.7597	0	0	21.1484	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156069843	156069863	chr2-3403	18.9	-	0	0	2.0389	5.9765	0	0	0	0	8.0155	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156070209	156070229	chr2-2296	26.4	-	0	0	1.0195	15.9375	0	0	0	0	16.9569	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156070825	156070845	chr2-3405	18.9	-	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156072230	156072250	chr2-5551	15.1	-	0	0	1.0195	0	2.1905	3.3799	0	0	6.5898	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156073628	156073648	chr2-158	71.7	-	0	0	6.1168	5.9765	17.5241	5.0698	0	0	34.6872	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156076203	156076223	chr2-2297	22.6	-	0	14.4286	3.0584	3.9844	0	0	0	0	21.4713	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156077605	156077625	chr2-681	37.7	-	0	0	8.1558	5.9765	2.1905	0	0	0	16.3228	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156077794	156077814	chr2-3407	22.6	-	0	0	2.0389	3.9844	2.1905	1.6899	0	0	9.9037	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156078047	156078067	chr2-1210	34	-	0	14.4286	5.0974	5.9765	0	0	0	0	25.5025	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156084959	156084979	chr2-1211	26.4	-	0	0	3.0584	5.9765	4.381	0	0	0	13.416	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156087677	156087697	chr2-52	98.1	-	0	57.7142	9.1753	11.9531	8.762	8.4497	0	0	96.0543	5	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156088248	156088268	chr2-5553	15.1	-	0	0	4.0779	0	0	0	0	0	4.0779	1	Satellite/LC	ENSG00000226383.8	LINC01876	TE
chr2	156093347	156093367	chr2-5555	18.9	-	0	0	2.0389	7.9687	2.1905	0	0	0	12.1982	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156093880	156093900	chr2-93	98.1	-	0	0	11.2142	17.9296	13.143	1.6899	0	0	43.9768	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156096493	156096513	chr2-1616	26.4	-	0	0	9.1753	7.9687	0	0	0	0	17.144	2	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156098947	156098967	chr2-60	128.3	-	0	28.8571	17.331	13.9453	13.143	6.7597	0	0	80.0362	5	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156099435	156099455	chr2-343	45.3	-	0	0	5.0974	7.9687	2.1905	5.0698	0	0	20.3264	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156100988	156101008	chr2-3409	22.6	-	0	0	5.0974	1.9922	0	0	0	0	7.0895	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156101466	156101486	chr2-903	45.3	-	0	0	3.0584	13.9453	6.5715	0	0	0	23.5752	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156101643	156101663	chr2-1617	26.4	-	0	0	5.0974	7.9687	2.1905	1.6899	0	0	16.9465	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156102251	156102271	chr2-904	34	-	0	0	7.1363	1.9922	2.1905	0	0	0	11.319	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156102520	156102540	chr2-529	45.3	-	0	0	9.1753	7.9687	0	0	0	0	17.144	2	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156103658	156103678	chr2-5565	15.1	-	0	0	3.0584	1.9922	0	0	0	0	5.0506	2	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156105043	156105063	chr2-3412	18.9	-	0	0	1.0195	1.9922	4.381	1.6899	0	0	9.0826	4	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156105739	156105759	chr2-2300	22.6	-	0	0	3.0584	3.9844	0	1.6899	0	0	8.7327	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156107776	156107796	chr2-1618	26.4	-	0	0	2.0389	9.9609	0	0	0	0	11.9999	2	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156108085	156108105	chr2-905	30.2	-	0	0	6.1168	1.9922	4.381	0	0	0	12.49	3	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156108264	156108284	chr2-2301	22.6	-	0	14.4286	2.0389	3.9844	2.1905	3.3799	0	0	26.0222	5	LINE	ENSG00000226383.8	LINC01876	TE
chr2	156108971	156108991	chr2-530	67.9	-	0	0	12.2337	7.9687	4.381	0	0	0	24.5834	3	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156109596	156109616	chr2-2302	26.4	-	0	0	3.0584	1.9922	2.1905	3.3799	0	0	10.621	4	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156116138	156116158	chr2-209	56.6	-	0	0	9.1753	7.9687	6.5715	1.6899	0	0	25.4054	4	LTR/ERV	ENSG00000226383.8	LINC01876	TE
chr2	156123894	156123914	chr2-906	30.2	-	0	14.4286	3.0584	9.9609	2.1905	1.6899	0	0	31.3283	5	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156126202	156126222	chr2-3414	18.9	-	0	0	3.0584	3.9844	0	0	0	0	7.0428	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156128133	156128153	chr2-682	45.3	-	0	0	8.1558	3.9844	4.381	0	0	0	16.5212	3	Other SINE	ENSG00000226383.8	LINC01876	TE
chr2	156128716	156128736	chr2-1619	22.6	-	0	0	4.0779	0	0	6.7597	0	0	10.8376	2	First intron	ENSG00000226383.8	LINC01876	Genic
chr2	156136775	156136795	chr2-3416	26.4	-	0	14.4286	1.0195	1.9922	0	6.7597	0	0	24.1999	4	First intron	ENSG00000226383.8	LINC01876	Genic
