chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr3	54889436	54889437	CITS_42[gene=chr3_f_c3500][PH=2][PH0=0.00][P=1.08e-03]	2	+	LTR/ERV	ENSMUSG00000143752.1	""	TE
chr3	55212762	55212763	CITS_43[gene=chr3_f_c3568][PH=9][PH0=0.40][P=1.59e-07]	9	+	Deep intronic	ENSMUSG00000027797.16	Dclk1	Genic
chr3	55236111	55236112	CITS_44[gene=chr3_f_c3592][PH=4][PH0=0.08][P=1.40e-03]	4	+	Other SINE	ENSMUSG00000027797.16	Dclk1	TE
chr3	57414054	57414055	CITS_45[gene=chr3_f_c3780][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC			TE
chr3	57684579	57684580	CITS_46[gene=chr3_f_c3780][PH=2][PH0=0.00][P=4.69e-03]	2	+	First intron	ENSMUSG00000036503.14	Rnf13	Genic
chr3	57700791	57700792	CITS_47[gene=chr3_f_c3780][PH=2][PH0=0.00][P=4.69e-03]	2	+	LINE	ENSMUSG00000036503.14	Rnf13	TE
chr3	58110097	58110098	CITS_48[gene=chr3_f_c3812][PH=2][PH0=0.00][P=1.44e-03]	2	+	Satellite/LC			TE
chr3	58132389	58132390	CITS_49[gene=chr3_f_c3812][PH=2][PH0=0.00][P=1.44e-03]	2	+	Intergenic			Intergenic
chr3	58325220	58325221	CITS_50[gene=chr3_f_c3821][PH=3][PH0=0.00][P=3.17e-05]	3	+	Satellite/LC	ENSMUSG00000027806.10	Tsc22d2	TE
chr3	58499980	58499981	CITS_51[gene=chr3_f_c3821][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000075700.11	Selenot	Genic
chr3	62066524	62066525	CITS_52[gene=chr3_f_c4186][PH=28][PH0=4.57][P=4.70e-10]	28	+	Deep intronic			Genic
chr3	62066579	62066580	CITS_53[gene=chr3_f_c4186][PH=514][PH0=4.57][P=1.96e-13]	514	+	Deep intronic			Genic
chr3	62066615	62066616	CITS_54[gene=chr3_f_c4186][PH=28][PH0=4.57][P=4.70e-10]	28	+	Deep intronic			Genic
chr3	65605346	65605347	CITS_55[gene=chr3_f_c4366][PH=3][PH0=0.00][P=2.24e-06]	3	+	LTR/ERV	ENSMUSG00000074579.15	Lekr1	TE
chr3	66846538	66846539	CITS_56[gene=chr3_f_c4413][PH=3][PH0=0.00][P=3.83e-08]	3	+	Satellite/LC			TE
chr3	71929688	71929689	CITS_57[gene=chr3_f_c4989][PH=2][PH0=0.00][P=3.87e-04]	2	+	Intergenic			Intergenic
chr3	75325957	75325958	CITS_58[gene=chr3_f_c5161][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic			Genic
chr3	79440141	79440142	CITS_59[gene=chr3_f_c5323][PH=2][PH0=0.00][P=2.50e-03]	2	+	Deep intronic			Genic
chr3	79452048	79452049	CITS_60[gene=chr3_f_c5323][PH=2][PH0=0.00][P=2.50e-03]	2	+	Alu			TE
chr3	80909151	80909152	CITS_61[gene=chr3_f_c5343][PH=2][PH0=0.00][P=4.89e-03]	2	+	Deep intronic			Genic
chr3	80909402	80909403	CITS_62[gene=chr3_f_c5343][PH=2][PH0=0.00][P=4.89e-03]	2	+	Deep intronic			Genic
chr3	85706878	85706879	CITS_63[gene=chr3_f_c5595][PH=5][PH0=0.21][P=8.08e-04]	5	+	Deep intronic			Genic
chr3	86291602	86291603	CITS_64[gene=chr3_f_c5656][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000028080.17	Lrba	Genic
chr3	86689202	86689203	CITS_65[gene=chr3_f_c5708][PH=2][PH0=0.00][P=5.94e-03]	2	+	3'UTR	ENSMUSG00000028080.17	Lrba	Genic
chr3	86728410	86728411	CITS_66[gene=chr3_f_c5708][PH=3][PH0=0.00][P=5.08e-07]	3	+	Satellite/LC			TE
chr3	89376428	89376429	CITS_67[gene=chr3_f_c5945][PH=2][PH0=0.00][P=3.40e-03]	2	+	3'UTR-distal			Genic
chr3	91748993	91748994	CITS_68[gene=chr3_f_c5998][PH=5][PH0=0.25][P=5.79e-04]	5	+	LINE			TE
chr3	93482071	93482072	CITS_69[gene=chr3_f_c6064][PH=2][PH0=0.00][P=6.23e-04]	2	+	Satellite/LC			TE
chr3	96281335	96281336	CITS_70[gene=chr3_f_c6386][PH=6][PH0=0.22][P=4.81e-05]	6	+	TSS-proximal			Genic
chr3	97313339	97313340	CITS_71[gene=chr3_f_c6419][PH=2][PH0=0.00][P=1.25e-03]	2	+	LINE			TE
chr3	98729445	98729446	CITS_72[gene=chr3_f_c6519][PH=4][PH0=0.00][P=9.45e-09]	4	+	Deep intronic			Genic
chr3	98729790	98729791	CITS_73[gene=chr3_f_c6519][PH=3][PH0=0.00][P=2.94e-05]	3	+	Deep intronic			Genic
chr3	100920856	100920857	CITS_75[gene=chr3_f_c6625][PH=2][PH0=0.00][P=1.00e-03]	2	+	Satellite/LC			TE
chr3	102676835	102676836	CITS_76[gene=chr3_f_c6673][PH=3][PH0=0.00][P=1.54e-06]	3	+	3'UTR	ENSMUSG00000027858.14	Tspan2	Genic
chr3	103081416	103081417	CITS_77[gene=chr3_f_c6733][PH=2][PH0=0.00][P=3.91e-03]	2	+	3'UTR-distal	ENSMUSG00000005687.15	Bcas2	Genic
chr3	105464878	105464879	CITS_78[gene=chr3_f_c6912][PH=4][PH0=0.00][P=1.71e-09]	4	+	First intron	ENSMUSG00000040896.17	Kcnd3	Genic
chr3	107013820	107013821	CITS_79[gene=chr3_f_c7013][PH=6][PH0=0.18][P=4.00e-05]	6	+	3'UTR	ENSMUSG00000040724.6	Kcna2	Genic
chr3	107015829	107015830	CITS_80[gene=chr3_f_c7020][PH=4][PH0=0.12][P=8.38e-03]	4	+	3'UTR	ENSMUSG00000040724.6	Kcna2	Genic
chr3	107021942	107021943	CITS_81[gene=chr3_f_c7047][PH=4][PH0=0.10][P=9.39e-04]	4	+	3'UTR	ENSMUSG00000040724.6	Kcna2	Genic
chr3	108268527	108268528	CITS_82[gene=chr3_f_c7101][PH=3][PH0=0.00][P=1.68e-05]	3	+	3'UTR	ENSMUSG00000068747.15	Sort1	Genic
chr3	108951973	108951974	CITS_83[gene=chr3_f_c7164][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic			Intergenic
chr3	109771128	109771129	CITS_84[gene=chr3_f_c7172][PH=6][PH0=0.14][P=4.29e-06]	6	+	Other exon	ENSMUSG00000065872.3	Gm25681	Genic
chr3	111720142	111720143	CITS_85[gene=chr3_f_c7234][PH=3][PH0=0.00][P=8.57e-08]	3	+	Satellite/LC			TE
chr3	114807771	114807772	CITS_86[gene=chr3_f_c7389][PH=5][PH0=0.00][P=1.00e-100]	5	+	Satellite/LC	ENSMUSG00000027965.16	Olfm3	TE
chr3	115818828	115818829	CITS_87[gene=chr3_f_c7448][PH=2][PH0=0.00][P=6.88e-03]	2	+	Proximal intronic	ENSMUSG00000027963.15	Extl2	Genic
chr3	117526632	117526633	CITS_88[gene=chr3_f_c7494][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000125543.1	""	Genic
chr3	118564978	118564979	CITS_89[gene=chr3_f_c7758][PH=2][PH0=0.00][P=3.84e-03]	2	+	Deep intronic	ENSMUSG00000033308.17	Dpyd	Genic
chr3	120020066	120020067	CITS_90[gene=chr3_f_c7838][PH=6][PH0=0.19][P=1.31e-05]	6	+	Satellite/LC			TE
chr3	120389162	120389163	CITS_91[gene=chr3_f_c7851][PH=8][PH0=0.21][P=2.62e-08]	8	+	Deep intronic			Genic
chr3	124116054	124116055	CITS_92[gene=chr3_f_c7977][PH=2][PH0=0.00][P=1.84e-03]	2	+	3'UTR	ENSMUSG00000044528.6	Tram1l1	Genic
chr3	126564670	126564671	CITS_93[gene=chr3_f_c8079][PH=3][PH0=0.00][P=3.00e-04]	3	+	Deep intronic	ENSMUSG00000053819.17	Camk2d	Genic
chr3	126603080	126603081	CITS_94[gene=chr3_f_c8079][PH=4][PH0=0.00][P=1.21e-07]	4	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic
chr3	126603173	126603174	CITS_95[gene=chr3_f_c8079][PH=3][PH0=0.00][P=3.00e-04]	3	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic
chr3	126604147	126604148	CITS_96[gene=chr3_f_c8079][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic
chr3	126604177	126604178	CITS_97[gene=chr3_f_c8079][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSMUSG00000053819.17	Camk2d	Genic
chr3	127629697	127629698	CITS_98[gene=chr3_f_c8092][PH=2][PH0=0.00][P=3.76e-04]	2	+	TSS-proximal			Genic
chr3	131126244	131126245	CITS_100[gene=chr3_f_c8280][PH=4][PH0=0.00][P=1.00e-100]	4	+	LTR/ERV			TE
chr3	132546370	132546371	CITS_101[gene=chr3_f_c8346][PH=2][PH0=0.00][P=7.37e-03]	2	+	3'UTR	ENSMUSG00000028030.13	Tbck	Genic
chr3	136641508	136641509	CITS_102[gene=chr3_f_c8571][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641612	136641613	CITS_103[gene=chr3_f_c8571][PH=5][PH0=0.00][P=8.39e-09]	5	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641671	136641672	CITS_104[gene=chr3_f_c8571][PH=3][PH0=0.00][P=8.37e-03]	3	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641742	136641743	CITS_105[gene=chr3_f_c8571][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641878	136641879	CITS_106[gene=chr3_f_c8571][PH=20][PH0=0.00][P=1.00e-100]	20	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641938	136641939	CITS_107[gene=chr3_f_c8571][PH=4][PH0=0.00][P=9.60e-06]	4	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136641988	136641989	CITS_108[gene=chr3_f_c8571][PH=14][PH0=0.00][P=1.00e-100]	14	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642097	136642098	CITS_109[gene=chr3_f_c8571][PH=16][PH0=0.00][P=1.00e-100]	16	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642130	136642131	CITS_110[gene=chr3_f_c8571][PH=4][PH0=0.00][P=9.60e-06]	4	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642211	136642212	CITS_111[gene=chr3_f_c8571][PH=10][PH0=0.00][P=1.00e-100]	10	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642390	136642391	CITS_113[gene=chr3_f_c8571][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642445	136642446	CITS_114[gene=chr3_f_c8571][PH=3][PH0=0.00][P=8.37e-03]	3	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	136642549	136642550	CITS_115[gene=chr3_f_c8571][PH=11][PH0=0.00][P=1.00e-100]	11	+	3'UTR	ENSMUSG00000028161.18	Ppp3ca	Genic
chr3	137614833	137614834	CITS_116[gene=chr3_f_c8597][PH=2][PH0=0.00][P=3.46e-03]	2	+	3'UTR	ENSMUSG00000074212.8	Dnajb14	Genic
chr3	138609375	138609376	CITS_117[gene=chr3_f_c8632][PH=3][PH0=0.00][P=2.34e-05]	3	+	3'UTR	ENSMUSG00000028152.11	Tspan5	Genic
chr3	138609828	138609829	CITS_118[gene=chr3_f_c8632][PH=3][PH0=0.00][P=2.34e-05]	3	+	3'UTR	ENSMUSG00000028152.11	Tspan5	Genic
chr3	141885221	141885222	CITS_120[gene=chr3_f_c8975][PH=2][PH0=0.00][P=5.09e-04]	2	+	Satellite/LC			TE
chr3	144302788	144302789	CITS_121[gene=chr3_f_c9033][PH=7][PH0=0.16][P=6.90e-07]	7	+	3'UTR	ENSMUSG00000037072.17	Selenof	Genic
chr3	145078873	145078874	CITS_122[gene=chr3_f_c9101][PH=2][PH0=0.00][P=4.40e-04]	2	+	Deep intronic	ENSMUSG00000028197.5	Col24a1	Genic
chr3	145423110	145423111	CITS_123[gene=chr3_f_c9131][PH=3][PH0=0.00][P=1.16e-08]	3	+	Satellite/LC	ENSMUSG00000097183.5	Gm17501	TE
chr3	148979965	148979966	CITS_124[gene=chr3_f_c9324][PH=3][PH0=0.00][P=6.58e-08]	3	+	Deep intronic			Genic
chr3	150107238	150107239	CITS_125[gene=chr3_f_c9344][PH=2][PH0=0.00][P=1.59e-03]	2	+	Satellite/LC			TE
chr3	152098094	152098095	CITS_126[gene=chr3_f_c9426][PH=3][PH0=0.00][P=1.72e-05]	3	+	3'UTR	ENSMUSG00000025437.16	Usp33	Genic
chr3	152098719	152098720	CITS_127[gene=chr3_f_c9426][PH=3][PH0=0.00][P=1.72e-05]	3	+	3'UTR	ENSMUSG00000025437.16	Usp33	Genic
chr3	152098858	152098859	CITS_128[gene=chr3_f_c9426][PH=3][PH0=0.00][P=1.72e-05]	3	+	3'UTR	ENSMUSG00000025437.16	Usp33	Genic
chr3	156317738	156317739	CITS_129[gene=chr3_f_c9575][PH=3][PH0=0.00][P=7.21e-04]	3	+	First intron	ENSMUSG00000040037.14	Negr1	Genic
chr3	157018767	157018768	CITS_130[gene=chr3_f_c9750][PH=3][PH0=0.00][P=7.44e-05]	3	+	3'UTR	ENSMUSG00000040037.14	Negr1	Genic
chr3	157252419	157252420	CITS_131[gene=chr3_f_c9781][PH=5][PH0=0.13][P=1.00e-04]	5	+	3'UTR	ENSMUSG00000028180.19	Zranb2	Genic
chr3	157877715	157877716	CITS_132[gene=chr3_f_c9816][PH=2][PH0=0.00][P=9.71e-03]	2	+	Satellite/LC			TE
chr3	10313835	10313836	CITS_133[gene=chr3_r_c443][PH=2][PH0=0.00][P=3.83e-03]	2	-	Deep intronic	ENSMUSG00000027530.16	Fabp12	Genic
chr3	11970061	11970062	CITS_134[gene=chr3_r_c519][PH=7][PH0=0.13][P=7.56e-08]	7	-	Intergenic			Intergenic
chr3	17629891	17629892	CITS_135[gene=chr3_r_c779][PH=2][PH0=0.00][P=5.68e-03]	2	-	Intergenic			Intergenic
chr3	23169758	23169759	CITS_136[gene=chr3_r_c1063][PH=2][PH0=0.00][P=2.84e-04]	2	-	LTR/ERV			TE
chr3	24214112	24214113	CITS_137[gene=chr3_r_c1101][PH=2][PH0=0.00][P=5.76e-03]	2	-	Satellite/LC	ENSMUSG00000102758.4	Naaladl2	TE
chr3	25762223	25762224	CITS_138[gene=chr3_r_c1337][PH=3][PH0=0.00][P=1.18e-03]	3	-	Other SINE	ENSMUSG00000063887.14	Nlgn1	TE
chr3	25798153	25798154	CITS_139[gene=chr3_r_c1337][PH=3][PH0=0.00][P=1.18e-03]	3	-	Deep intronic	ENSMUSG00000063887.14	Nlgn1	Genic
chr3	25911506	25911507	CITS_140[gene=chr3_r_c1455][PH=4][PH0=0.10][P=2.27e-03]	4	-	Other SINE	ENSMUSG00000063887.14	Nlgn1	TE
chr3	26000912	26000913	CITS_141[gene=chr3_r_c1504][PH=8][PH0=0.00][P=1.00e-100]	8	-	First intron	ENSMUSG00000063887.14	Nlgn1	Genic
chr3	26158810	26158811	CITS_142[gene=chr3_r_c1504][PH=3][PH0=0.00][P=1.55e-03]	3	-	First intron	ENSMUSG00000063887.14	Nlgn1	Genic
chr3	26170638	26170639	CITS_144[gene=chr3_r_c1504][PH=3][PH0=0.00][P=1.55e-03]	3	-	LTR/ERV	ENSMUSG00000063887.14	Nlgn1	TE
chr3	28388217	28388218	CITS_145[gene=chr3_r_c1710][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic			Genic
chr3	30312966	30312967	CITS_146[gene=chr3_r_c1752][PH=2][PH0=0.00][P=2.84e-03]	2	-	First intron	ENSMUSG00000027684.17	Mecom	Genic
chr3	32998214	32998215	CITS_147[gene=chr3_r_c1960][PH=5][PH0=0.15][P=3.86e-04]	5	-	3'UTR-distal			Genic
chr3	33098268	33098269	CITS_148[gene=chr3_r_c2029][PH=3][PH0=0.00][P=5.98e-05]	3	-	First intron	ENSMUSG00000027674.17	Pex5l	Genic
chr3	36627221	36627222	CITS_149[gene=chr3_r_c2224][PH=2][PH0=0.00][P=4.79e-03]	2	-	3'UTR-distal			Genic
chr3	36678744	36678745	CITS_150[gene=chr3_r_c2224][PH=2][PH0=0.00][P=4.79e-03]	2	-	Proximal intronic	ENSMUSG00000027716.14	Trpc3	Genic
chr3	41931606	41931607	CITS_151[gene=chr3_r_c2433][PH=2][PH0=0.00][P=1.77e-03]	2	-	Other exon	ENSMUSG00000103823.2	Gm7899	Genic
chr3	43481977	43481978	CITS_152[gene=chr3_r_c2468][PH=2][PH0=0.00][P=9.17e-04]	2	-	Satellite/LC			TE
chr3	43525025	43525026	CITS_153[gene=chr3_r_c2468][PH=2][PH0=0.00][P=9.17e-04]	2	-	Satellite/LC			TE
chr3	48141531	48141532	CITS_154[gene=chr3_r_c2636][PH=4][PH0=0.18][P=5.27e-03]	4	-	Satellite/LC			TE
chr3	49155571	49155572	CITS_155[gene=chr3_r_c2678][PH=2][PH0=0.00][P=5.28e-04]	2	-	Deep intronic			Genic
chr3	53925344	53925345	CITS_156[gene=chr3_r_c3015][PH=2][PH0=0.00][P=1.48e-04]	2	-	Deep intronic			Genic
chr3	54881872	54881873	CITS_157[gene=chr3_r_c3052][PH=2][PH0=0.00][P=7.24e-04]	2	-	LINE			TE
chr3	55107364	55107365	CITS_158[gene=chr3_r_c3059][PH=2][PH0=0.00][P=2.54e-04]	2	-	LINE			TE
chr3	56551436	56551437	CITS_159[gene=chr3_r_c3457][PH=3][PH0=0.00][P=1.13e-07]	3	-	Satellite/LC			TE
chr3	57750158	57750159	CITS_160[gene=chr3_r_c3542][PH=4][PH0=0.17][P=8.03e-03]	4	-	3'UTR	ENSMUSG00000027805.17	Pfn2	Genic
chr3	57750327	57750328	CITS_161[gene=chr3_r_c3543][PH=10][PH0=0.27][P=7.74e-10]	10	-	3'UTR	ENSMUSG00000027805.17	Pfn2	Genic
chr3	57750366	57750367	CITS_162[gene=chr3_r_c3543][PH=5][PH0=0.27][P=7.74e-03]	5	-	3'UTR	ENSMUSG00000027805.17	Pfn2	Genic
chr3	60772889	60772890	CITS_163[gene=chr3_r_c3698][PH=2][PH0=0.00][P=1.54e-03]	2	-	Other SINE	ENSMUSG00000102564.3	Gm37035	TE
chr3	64633139	64633140	CITS_164[gene=chr3_r_c3869][PH=2][PH0=0.00][P=1.90e-03]	2	-	Satellite/LC	ENSMUSG00000062200.15	Vmn2r7	TE
chr3	66036420	66036421	CITS_165[gene=chr3_r_c3962][PH=2][PH0=0.00][P=6.87e-04]	2	-	First intron	ENSMUSG00000027831.10	Veph1	Genic
chr3	68979853	68979854	CITS_166[gene=chr3_r_c4084][PH=3][PH0=0.00][P=1.51e-05]	3	-	3'UTR	ENSMUSG00000027782.11	Kpna4	Genic
chr3	69583818	69583819	CITS_167[gene=chr3_r_c4099][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic			Genic
chr3	72645289	72645290	CITS_168[gene=chr3_r_c4174][PH=2][PH0=0.00][P=1.10e-03]	2	-	Other exon	ENSMUSG00000084752.3	Gm22451	Genic
chr3	72653435	72653436	CITS_169[gene=chr3_r_c4174][PH=2][PH0=0.00][P=1.10e-03]	2	-	Deep intronic			Genic
chr3	72849161	72849162	CITS_170[gene=chr3_r_c4175][PH=3][PH0=0.00][P=5.97e-07]	3	-	Deep intronic	ENSMUSG00000027790.15	Sis	Genic
chr3	73191855	73191856	CITS_171[gene=chr3_r_c4193][PH=4][PH0=0.00][P=1.00e-100]	4	-	LINE			TE
chr3	73566038	73566039	CITS_172[gene=chr3_r_c4200][PH=2][PH0=0.00][P=3.77e-04]	2	-	Satellite/LC	ENSMUSG00000027792.12	Bche	TE
chr3	74798105	74798106	CITS_173[gene=chr3_r_c4254][PH=2][PH0=0.00][P=8.46e-04]	2	-	LINE			TE
chr3	77695487	77695488	CITS_174[gene=chr3_r_c4406][PH=2][PH0=0.00][P=2.73e-04]	2	-	Intergenic			Intergenic
chr3	80597243	80597244	CITS_175[gene=chr3_r_c4606][PH=3][PH0=0.00][P=3.55e-04]	3	-	Deep intronic	ENSMUSG00000033981.15	Gria2	Genic
chr3	80597447	80597448	CITS_176[gene=chr3_r_c4606][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSMUSG00000033981.15	Gria2	Genic
chr3	80612994	80612995	CITS_177[gene=chr3_r_c4606][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSMUSG00000033981.15	Gria2	Genic
chr3	80752119	80752120	CITS_178[gene=chr3_r_c4606][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000028020.17	Glrb	Genic
chr3	83031480	83031481	CITS_179[gene=chr3_r_c4686][PH=57][PH0=2.53][P=1.00e-100]	57	-	Deep intronic			Genic
chr3	83194903	83194904	CITS_180[gene=chr3_r_c4689][PH=2][PH0=0.00][P=6.58e-04]	2	-	Satellite/LC			TE
chr3	88654737	88654738	CITS_181[gene=chr3_r_c5071][PH=3][PH0=0.00][P=1.25e-05]	3	-	3'UTR	ENSMUSG00000068923.15	Syt11	Genic
chr3	88877964	88877965	CITS_182[gene=chr3_r_c5071][PH=8][PH0=0.00][P=1.00e-100]	8	-	Other exon	ENSMUSG00000119738.1	Gm26465	Genic
chr3	90194920	90194921	CITS_183[gene=chr3_r_c5095][PH=3][PH0=0.00][P=9.89e-07]	3	-	Alu			TE
chr3	91958669	91958670	CITS_184[gene=chr3_r_c5203][PH=2][PH0=0.00][P=1.15e-03]	2	-	Intergenic			Intergenic
chr3	92971136	92971137	CITS_185[gene=chr3_r_c5226][PH=2][PH0=0.00][P=1.33e-03]	2	-	Deep intronic			Genic
chr3	92971764	92971765	CITS_186[gene=chr3_r_c5226][PH=2][PH0=0.00][P=1.33e-03]	2	-	Deep intronic			Genic
chr3	94475461	94475462	CITS_187[gene=chr3_r_c5265][PH=4][PH0=0.00][P=1.45e-09]	4	-	First intron	ENSMUSG00000028136.16	Snx27	Genic
chr3	94476009	94476010	CITS_188[gene=chr3_r_c5265][PH=3][PH0=0.00][P=1.04e-05]	3	-	Other SINE	ENSMUSG00000028136.16	Snx27	TE
chr3	96257929	96257930	CITS_189[gene=chr3_r_c5352][PH=2][PH0=0.00][P=2.58e-04]	2	-	Alu	ENSMUSG00000097807.3	Gm26553	TE
chr3	96267433	96267434	CITS_190[gene=chr3_r_c5354][PH=6][PH0=0.22][P=4.81e-05]	6	-	TSS-proximal			Genic
chr3	96957174	96957175	CITS_191[gene=chr3_r_c5398][PH=2][PH0=0.00][P=4.31e-03]	2	-	LINE	ENSMUSG00000104766.3	4930573H18Rik	TE
chr3	98963390	98963391	CITS_192[gene=chr3_r_c5452][PH=2][PH0=0.00][P=3.62e-04]	2	-	LINE			TE
chr3	99106556	99106557	CITS_193[gene=chr3_r_c5457][PH=2][PH0=0.00][P=1.37e-03]	2	-	Deep intronic			Genic
chr3	100548091	100548092	CITS_194[gene=chr3_r_c5501][PH=3][PH0=0.00][P=3.76e-05]	3	-	Deep intronic	ENSMUSG00000008763.17	Man1a2	Genic
chr3	101483629	101483630	CITS_195[gene=chr3_r_c5530][PH=10][PH0=0.40][P=1.41e-07]	10	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic
chr3	101483690	101483691	CITS_196[gene=chr3_r_c5530][PH=24][PH0=0.40][P=1.00e-100]	24	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic
chr3	101483730	101483731	CITS_197[gene=chr3_r_c5530][PH=24][PH0=0.40][P=1.00e-100]	24	-	3'UTR	ENSMUSG00000033161.11	Atp1a1	Genic
chr3	101566454	101566455	CITS_198[gene=chr3_r_c5558][PH=2][PH0=0.00][P=1.84e-03]	2	-	Deep intronic			Genic
chr3	103177965	103177966	CITS_199[gene=chr3_r_c5615][PH=3][PH0=0.00][P=1.04e-07]	3	-	LTR/ERV			TE
chr3	104995867	104995868	CITS_200[gene=chr3_r_c5671][PH=3][PH0=0.00][P=3.25e-06]	3	-	Satellite/LC			TE
chr3	107221301	107221302	CITS_201[gene=chr3_r_c5846][PH=3][PH0=0.05][P=2.97e-03]	3	-	Other SINE			TE
chr3	107385456	107385457	CITS_202[gene=chr3_r_c5872][PH=3][PH0=0.00][P=9.35e-05]	3	-	Satellite/LC	ENSMUSG00000027894.15	Slc6a17	TE
chr3	108984101	108984102	CITS_203[gene=chr3_r_c6008][PH=2][PH0=0.00][P=1.73e-03]	2	-	Deep intronic			Genic
chr3	109013468	109013469	CITS_204[gene=chr3_r_c6008][PH=2][PH0=0.00][P=1.73e-03]	2	-	Satellite/LC			TE
chr3	113522433	113522434	CITS_205[gene=chr3_r_c6310][PH=5][PH0=0.32][P=7.37e-03]	5	-	Deep intronic			Genic
chr3	115504213	115504214	CITS_206[gene=chr3_r_c6384][PH=2][PH0=0.00][P=2.25e-03]	2	-	3'UTR	ENSMUSG00000045092.9	S1pr1	Genic
chr3	116043503	116043504	CITS_207[gene=chr3_r_c6412][PH=2][PH0=0.00][P=5.74e-03]	2	-	3'UTR	ENSMUSG00000068696.7	Gpr88	Genic
chr3	116962543	116962544	CITS_208[gene=chr3_r_c6459][PH=3][PH0=0.00][P=3.76e-08]	3	-	LTR/ERV			TE
chr3	117115079	117115080	CITS_209[gene=chr3_r_c6472][PH=3][PH0=0.00][P=4.71e-05]	3	-	3'UTR	ENSMUSG00000044667.13	Plppr4	Genic
chr3	119508257	119508258	CITS_210[gene=chr3_r_c6573][PH=4][PH0=0.00][P=7.22e-09]	4	-	3'UTR-distal			Genic
chr3	121043499	121043500	CITS_211[gene=chr3_r_c6630][PH=48][PH0=0.00][P=1.00e-100]	48	-	First intron	ENSMUSG00000028132.16	Tlcd4	Genic
chr3	121043551	121043552	CITS_212[gene=chr3_r_c6630][PH=10][PH0=0.00][P=1.00e-100]	10	-	First intron	ENSMUSG00000028132.16	Tlcd4	Genic
chr3	121043618	121043619	CITS_213[gene=chr3_r_c6630][PH=3][PH0=0.00][P=1.43e-05]	3	-	First intron	ENSMUSG00000028132.16	Tlcd4	Genic
chr3	122459047	122459048	CITS_214[gene=chr3_r_c6750][PH=2][PH0=0.00][P=9.61e-03]	2	-	Satellite/LC	ENSMUSG00000138101.1	""	TE
chr3	122896481	122896482	CITS_215[gene=chr3_r_c6750][PH=3][PH0=0.00][P=6.67e-07]	3	-	Satellite/LC	ENSMUSG00000050315.15	Synpo2	TE
chr3	124009586	124009587	CITS_216[gene=chr3_r_c6820][PH=10][PH0=0.78][P=4.17e-06]	10	-	Intergenic			Intergenic
chr3	126617730	126617731	CITS_217[gene=chr3_r_c6943][PH=2][PH0=0.00][P=6.15e-04]	2	-	Satellite/LC			TE
chr3	126743492	126743493	CITS_218[gene=chr3_r_c7018][PH=3][PH0=0.06][P=5.98e-03]	3	-	Deep intronic	ENSMUSG00000032826.20	Ank2	Genic
chr3	129299199	129299200	CITS_219[gene=chr3_r_c7252][PH=7][PH0=0.64][P=8.15e-03]	7	-	Intergenic			Intergenic
chr3	129299337	129299338	CITS_220[gene=chr3_r_c7252][PH=7][PH0=0.64][P=8.15e-03]	7	-	Intergenic			Intergenic
chr3	133500680	133500681	CITS_221[gene=chr3_r_c7474][PH=2][PH0=0.00][P=7.93e-03]	2	-	LINE	ENSMUSG00000106069.4	Gm6135	TE
