chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr20	53305415	53305435	chr20-3	195.5	+	12.0928	36.3016	20.8638	69.2582	3	Satellite/LC	ENSG00000182463.17	TSHZ2	TE
chr20	53341496	53341516	chr20-215	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000182463.17	TSHZ2	TE
chr20	53391487	53391507	chr20-63	78.2	+	4.0309	24.2011	0	28.232	2	Alu	ENSG00000182463.17	TSHZ2	TE
chr20	53400296	53400316	chr20-217	58.6	+	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000182463.17	TSHZ2	Genic
chr20	57701034	57701054	chr20-220	58.6	-	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000124225.16	PMEPA1	TE
chr20	58659140	58659160	chr20-30	97.7	+	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000124222.24	""	Genic
chr20	58667073	58667093	chr20-64	78.2	+	8.0619	18.1508	0	26.2127	2	First intron	ENSG00000124222.24	""	Genic
chr20	58894818	58894838	chr20-31	97.7	+	16.1238	12.1005	0	28.2243	2	First intron	ENSG00000087460.29	GNAS	Genic
chr20	58902748	58902768	chr20-65	78.2	+	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000087460.29	GNAS	TE
chr20	62056221	62056241	chr20-230	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000130699.20	TAF4	TE
chr20	62251424	62251444	chr20-66	78.2	+	8.0619	0	20.8638	28.9256	2	5'UTR	ENSG00000130703.18	""	Genic
chr20	62257730	62257750	chr20-67	78.2	+	0	24.2011	0	24.2011	1	Alu	ENSG00000130703.18	""	TE
chr20	62332034	62332054	chr20-4	215	-	12.0928	36.3016	31.2956	79.69	3	Alu	ENSG00000130702.15	LAMA5	TE
chr20	62905320	62905340	chr20-8	117.3	-	16.1238	24.2011	10.4319	50.7567	3	3'UTR	ENSG00000101191.18	""	Genic
chr20	62936540	62936560	chr20-14	117.3	-	20.1547	0	10.4319	30.5866	2	Alu	ENSG00000101191.18	""	TE
chr20	63196104	63196124	chr20-32	78.2	-	12.0928	12.1005	0	24.1934	2	3'UTR	ENSG00000149658.19	""	Genic
chr20	63274401	63274421	chr20-71	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000101199.14	""	Genic
chr20	63884043	63884063	chr20-9	175.9	+	12.0928	30.2513	10.4319	52.776	3	CDS	ENSG00000101150.19	""	Genic
chr20	63914790	63914810	chr20-243	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000101152.13	""	TE
chr20	63953680	63953700	chr20-72	97.7	-	12.0928	12.1005	0	24.1934	2	3'UTR-distal	ENSG00000198276.17	""	Genic
chr20	64013938	64013958	chr20-244	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000101161.9	""	TE
chr21	10329932	10329952	chr21-16	78.2	-	0	12.1005	20.8638	32.9643	2	Alu	ENSG00000277693.3	""	TE
chr21	10337758	10337778	chr21-40	58.6	-	4.0309	12.1005	10.4319	26.5633	3	LINE	ENSG00000277693.3	""	TE
chr21	14085984	14086004	chr21-17	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000224905.9	""	TE
chr21	15737849	15737869	chr21-18	58.6	+	12.0928	0	10.4319	22.5247	2	First intron	ENSG00000155313.17	""	Genic
chr21	15789901	15789921	chr21-19	78.2	+	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000155313.17	""	Genic
chr21	16246376	16246396	chr21-20	78.2	+	4.0309	6.0503	52.1594	62.2406	3	Deep intronic	ENSG00000215386.16	MIR99AHG	Genic
chr21	16357998	16358018	chr21-55	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000215386.16	MIR99AHG	Genic
chr21	16403910	16403930	chr21-56	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000215386.16	MIR99AHG	Genic
chr21	16505300	16505320	chr21-59	58.6	+	0	6.0503	20.8638	26.914	2	Deep intronic	ENSG00000215386.16	MIR99AHG	Genic
chr21	16547582	16547602	chr21-61	58.6	+	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000215386.16	MIR99AHG	Genic
chr21	16579998	16580018	chr21-22	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000215386.16	MIR99AHG	Genic
chr21	16619914	16619934	chr21-8	117.3	+	12.0928	6.0503	20.8638	39.0068	3	Alu	ENSG00000215386.16	MIR99AHG	TE
chr21	25747929	25747949	chr21-64	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000154727.12	""	TE
chr21	32376406	32376426	chr21-23	78.2	-	4.0309	12.1005	10.4319	26.5633	3	LINE	ENSG00000142207.8	""	TE
chr21	32425966	32425986	chr21-24	78.2	+	0	6.0503	41.7275	47.7778	2	First intron	ENSG00000166979.14	""	Genic
chr21	32723816	32723836	chr21-73	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000159082.19	""	TE
chr21	33559367	33559387	chr21-25	78.2	+	0	12.1005	20.8638	32.9643	2	CDS	ENSG00000159140.23	SON	Genic
chr21	33564139	33564159	chr21-76	78.2	+	4.0309	6.0503	20.8638	30.945	3	Deep intronic	ENSG00000159140.23	SON	Genic
chr21	34092698	34092718	chr21-26	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000198743.7	SLC5A3	Genic
chr21	36059367	36059387	chr21-83	78.2	-	4.0309	12.1005	10.4319	26.5633	3	5'UTR	ENSG00000185917.15	""	Genic
chr21	37075174	37075194	chr21-3	117.3	+	0	6.0503	52.1594	58.2097	2	LINE	ENSG00000182670.14	TTC3	TE
chr21	37117945	37117965	chr21-84	117.3	+	0	18.1508	31.2956	49.4464	2	Deep intronic	ENSG00000182670.14	TTC3	Genic
chr21	37156043	37156063	chr21-85	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000182670.14	TTC3	TE
chr21	37371938	37371958	chr21-86	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000157540.23	""	Genic
chr21	37382230	37382250	chr21-87	58.6	+	12.0928	0	10.4319	22.5247	2	First intron	ENSG00000157540.23	""	Genic
chr21	37389534	37389554	chr21-28	78.2	+	4.0309	6.0503	20.8638	30.945	3	Satellite/LC	ENSG00000157540.23	""	TE
chr21	37513655	37513675	chr21-1	136.8	+	16.1238	18.1508	0	34.2746	2	3'UTR	ENSG00000157540.23	""	Genic
chr21	38809199	38809219	chr21-4	117.3	+	12.0928	12.1005	20.8638	45.0571	3	5'UTR	ENSG00000157557.14	""	Genic
chr21	38811400	38811420	chr21-94	97.7	+	12.0928	6.0503	10.4319	28.575	3	First intron	ENSG00000157557.14	""	Genic
chr21	38811860	38811880	chr21-9	97.7	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000157557.14	""	TE
chr21	38816331	38816351	chr21-29	97.7	+	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000157557.14	""	Genic
chr21	39297732	39297752	chr21-99	58.6	-	0	12.1005	10.4319	22.5324	2	3'UTR	ENSG00000185658.15	""	Genic
chr21	39298843	39298863	chr21-30	78.2	-	8.0619	12.1005	10.4319	30.5943	3	LINE	ENSG00000185658.15	""	TE
chr21	39346550	39346570	chr21-10	97.7	-	8.0619	6.0503	20.8638	34.9759	3	Deep intronic	ENSG00000205581.12	""	Genic
chr21	43682885	43682905	chr21-5	117.3	+	16.1238	12.1005	10.4319	38.6562	3	Alu	ENSG00000160208.13	RRP1B	TE
chr21	43732755	43732775	chr21-31	78.2	+	12.0928	6.0503	10.4319	28.575	3	Alu	ENSG00000160209.20	""	TE
chr21	43749118	43749138	chr21-110	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000160209.20	""	TE
chr21	43756173	43756193	chr21-11	97.7	+	0	18.1508	20.8638	39.0146	2	3'UTR	ENSG00000160209.20	""	Genic
chr21	43758000	43758020	chr21-6	117.3	+	12.0928	12.1005	10.4319	34.6252	3	3'UTR	ENSG00000160209.20	""	Genic
chr21	43758800	43758820	chr21-12	97.7	+	12.0928	6.0503	10.4319	28.575	3	3'UTR	ENSG00000160209.20	""	Genic
chr21	43760186	43760206	chr21-7	117.3	+	8.0619	12.1005	31.2956	51.458	3	3'UTR	ENSG00000160209.20	""	Genic
chr21	44776164	44776184	chr21-32	78.2	-	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000184787.20	""	Genic
chr21	45076766	45076786	chr21-13	97.7	+	8.0619	0	31.2956	39.3575	2	First intron	ENSG00000197381.19	""	Genic
chr21	45083703	45083723	chr21-2	117.3	+	20.1547	18.1508	0	38.3055	2	Alu	ENSG00000197381.19	""	TE
chr21	45094467	45094487	chr21-118	78.2	+	16.1238	0	10.4319	26.5556	2	First intron	ENSG00000197381.19	""	Genic
chr21	45110759	45110779	chr21-14	78.2	+	16.1238	18.1508	10.4319	44.7064	3	First intron	ENSG00000197381.19	""	Genic
chr21	45124974	45124994	chr21-33	97.7	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000197381.19	""	TE
chr21	45225087	45225107	chr21-35	78.2	+	0	24.2011	0	24.2011	1	3'UTR	ENSG00000197381.19	""	Genic
chr21	46195546	46195566	chr21-36	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000160285.16	""	TE
chr21	46202687	46202707	chr21-124	97.7	-	4.0309	18.1508	10.4319	32.6136	3	Alu	ENSG00000160285.16	""	TE
chr21	46224783	46224803	chr21-15	97.7	-	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000160285.16	""	Genic
chr21	46226116	46226136	chr21-125	78.2	-	8.0619	0	20.8638	28.9256	2	3'UTR-distal	ENSG00000160285.16	""	Genic
chr21	46322111	46322131	chr21-37	97.7	-	4.0309	18.1508	10.4319	32.6136	3	Alu	ENSG00000160298.19	""	TE
chr22	17891256	17891276	chr22-18	58.6	-	12.0928	0	20.8638	32.9566	2	Satellite/LC	ENSG00000243156.9	MICAL3	TE
chr22	17972212	17972232	chr22-19	78.2	-	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000243156.9	MICAL3	Genic
chr22	20082068	20082088	chr22-4	117.3	+	8.0619	24.2011	10.4319	42.6948	3	Alu	ENSG00000128191.18	""	TE
chr22	20127211	20127231	chr22-8	117.3	+	12.0928	12.1005	10.4319	34.6252	3	3'UTR	ENSG00000099901.19	""	Genic
chr22	23303951	23303971	chr22-20	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000186716.22	""	TE
chr22	24541604	24541624	chr22-22	78.2	-	8.0619	6.0503	20.8638	34.9759	3	3'UTR	ENSG00000138867.18	""	Genic
chr22	25102442	25102462	chr22-54	58.6	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000197077.15	""	TE
chr22	26284969	26284989	chr22-56	97.7	+	8.0619	12.1005	10.4319	30.5943	3	Other SINE	ENSG00000100095.20	""	TE
chr22	27775922	27775942	chr22-58	58.6	-	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000169184.7	MN1	Genic
chr22	28272103	28272123	chr22-60	58.6	-	4.0309	6.0503	20.8638	30.945	3	LTR/ERV	ENSG00000100154.15	TTC28	TE
chr22	30873521	30873541	chr22-5	215	-	32.2475	6.0503	20.8638	59.1616	3	First intron	ENSG00000297138.1	""	Genic
chr22	30971627	30971647	chr22-66	58.6	+	12.0928	0	10.4319	22.5247	2	3'UTR	ENSG00000253352.10	TUG1	Genic
chr22	32834337	32834357	chr22-68	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000100234.13	""	TE
chr22	35767097	35767117	chr22-26	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000100320.25	""	Genic
chr22	36281491	36281511	chr22-1	215	-	16.1238	12.1005	52.1594	80.3837	3	3'UTR	ENSG00000100345.24	""	Genic
chr22	36316773	36316793	chr22-74	58.6	-	0	0	31.2956	31.2956	1	LINE	ENSG00000100345.24	""	TE
chr22	36340645	36340665	chr22-28	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000100345.24	""	TE
chr22	36383041	36383061	chr22-77	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000100345.24	""	TE
chr22	36471956	36471976	chr22-78	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000100348.11	""	TE
chr22	37870716	37870736	chr22-29	78.2	+	0	0	41.7275	41.7275	1	Deep intronic	ENSG00000100129.18	EIF3L	Genic
chr22	38288111	38288131	chr22-80	78.2	-	8.0619	6.0503	10.4319	24.544	3	3'UTR-distal	""	""	Genic
chr22	38484051	38484071	chr22-12	97.7	-	16.1238	12.1005	0	28.2243	2	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484276	38484296	chr22-9	117.3	-	24.1856	6.0503	0	30.2359	2	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485796	38485816	chr22-2	195.5	-	24.1856	12.1005	20.8638	57.1499	3	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38491588	38491608	chr22-90	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491829	38491849	chr22-34	78.2	-	8.0619	18.1508	0	26.2127	2	Proximal intronic	ENSG00000100201.23	DDX17	Genic
chr22	38683934	38683954	chr22-92	78.2	+	4.0309	6.0503	20.8638	30.945	3	3'UTR	ENSG00000100216.7	""	Genic
chr22	38700134	38700154	chr22-93	58.6	-	0	18.1508	10.4319	28.5827	2	5'UTR	ENSG00000100221.12	""	Genic
chr22	40323310	40323330	chr22-95	58.6	+	0	0	41.7275	41.7275	1	3'UTR	ENSG00000100354.23	""	Genic
chr22	40350476	40350496	chr22-97	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000239900.15	""	Genic
chr22	40509900	40509920	chr22-10	136.8	-	4.0309	30.2513	10.4319	44.7141	3	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40518409	40518429	chr22-99	58.6	-	4.0309	0	20.8638	24.8947	2	LTR/ERV	ENSG00000196588.21	MRTFA	TE
chr22	40523105	40523125	chr22-35	78.2	-	8.0619	0	52.1594	60.2213	2	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40525152	40525172	chr22-36	58.6	-	8.0619	0	20.8638	28.9256	2	LINE	ENSG00000196588.21	MRTFA	TE
chr22	40528721	40528741	chr22-101	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000196588.21	MRTFA	TE
chr22	40592254	40592274	chr22-102	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000196588.21	MRTFA	TE
chr22	41119196	41119216	chr22-105	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000100393.17	""	TE
chr22	41283187	41283207	chr22-38	78.2	-	0	24.2011	0	24.2011	1	5'UTR	ENSG00000100401.22	""	Genic
chr22	41284239	41284259	chr22-39	78.2	-	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000100401.22	""	TE
chr22	41284550	41284570	chr22-40	78.2	-	8.0619	6.0503	10.4319	24.544	3	5'UTR	ENSG00000100401.22	""	Genic
chr22	41756481	41756501	chr22-41	97.7	+	12.0928	0	41.7275	53.8203	2	Alu	ENSG00000167077.14	""	TE
chr22	41849204	41849224	chr22-14	97.7	+	16.1238	0	10.4319	26.5556	2	Alu	ENSG00000198911.14	""	TE
chr22	41877704	41877724	chr22-15	117.3	+	8.0619	24.2011	0	32.2629	2	Deep intronic	ENSG00000198911.14	""	Genic
chr22	42076308	42076328	chr22-115	58.6	+	0	0	31.2956	31.2956	1	5'UTR	ENSG00000177096.10	""	Genic
chr22	42615324	42615344	chr22-11	234.6	+	24.1856	18.1508	31.2956	73.6321	3	Other exon	ENSG00000270022.4	""	Genic
chr22	42615483	42615503	chr22-6	195.5	+	28.2166	30.2513	93.8869	152.3548	3	First intron	ENSG00000270022.4	""	Genic
chr22	42832149	42832169	chr22-117	58.6	-	0	0	31.2956	31.2956	1	Satellite/LC	ENSG00000242247.12	""	TE
chr22	44245484	44245504	chr22-120	58.6	-	0	0	31.2956	31.2956	1	3'UTR	ENSG00000138944.8	SHISAL1	Genic
chr22	45835923	45835943	chr22-45	78.2	+	12.0928	0	10.4319	22.5247	2	Deep intronic	ENSG00000130638.18	ATXN10	Genic
chr22	46077420	46077440	chr22-7	175.9	+	16.1238	18.1508	20.8638	55.1383	3	First intron	ENSG00000197182.17	MIRLET7BHG	Genic
chr22	46081367	46081387	chr22-46	97.7	+	12.0928	12.1005	20.8638	45.0571	3	First intron	ENSG00000197182.17	MIRLET7BHG	Genic
chr22	46093550	46093570	chr22-47	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000197182.17	MIRLET7BHG	TE
chr22	46101106	46101126	chr22-17	117.3	+	12.0928	18.1508	0	30.2436	2	Alu	ENSG00000197182.17	MIRLET7BHG	TE
chr22	46107021	46107041	chr22-3	273.7	+	24.1856	36.3016	31.2956	91.7829	3	Deep intronic	ENSG00000197182.17	MIRLET7BHG	Genic
chr22	46170422	46170442	chr22-48	78.2	+	0	0	41.7275	41.7275	1	Alu	ENSG00000186951.18	""	TE
chr22	46341015	46341035	chr22-136	58.6	+	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000100416.16	""	Genic
chr22	49804843	49804863	chr22-140	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000100425.21	""	TE
chr3	4541452	4541472	chr3-43	78.2	+	8.0619	6.0503	10.4319	24.544	3	LINE	ENSG00000150995.21	ITPR1	TE
chr3	4578806	4578826	chr3-44	58.6	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000150995.21	ITPR1	Genic
chr3	4678311	4678331	chr3-117	58.6	+	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000150995.21	ITPR1	Genic
chr3	4765930	4765950	chr3-45	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000150995.21	ITPR1	Genic
chr3	6570550	6570570	chr3-19	97.7	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000189229.13	""	TE
chr3	6613112	6613132	chr3-20	97.7	+	16.1238	0	10.4319	26.5556	2	First intron	ENSG00000189229.13	""	Genic
chr3	9410900	9410920	chr3-46	97.7	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000168137.21	""	TE
chr3	9415594	9415614	chr3-11	117.3	+	8.0619	12.1005	20.8638	41.0262	3	Alu	ENSG00000168137.21	""	TE
chr3	9421316	9421336	chr3-140	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000168137.21	""	TE
chr3	9434121	9434141	chr3-21	97.7	+	16.1238	0	10.4319	26.5556	2	Proximal intronic	ENSG00000168137.21	""	Genic
chr3	9477737	9477757	chr3-22	97.7	+	0	24.2011	10.4319	34.6329	2	3'UTR	ENSG00000168137.21	""	Genic
chr3	9998762	9998782	chr3-47	78.2	+	0	18.1508	10.4319	28.5827	2	Alu	ENSG00000291224.2	""	TE
chr3	10101400	10101420	chr3-48	78.2	+	4.0309	6.0503	20.8638	30.945	3	3'UTR	ENSG00000144554.14	""	Genic
chr3	12591358	12591378	chr3-24	97.7	-	16.1238	0	10.4319	26.5556	2	Deep intronic	ENSG00000132155.15	""	Genic
chr3	12626211	12626231	chr3-151	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000132155.15	""	TE
chr3	14407064	14407084	chr3-49	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000131389.19	""	TE
chr3	14485319	14485339	chr3-154	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000131389.19	""	Genic
chr3	14488921	14488941	chr3-4	156.4	+	8.0619	42.3519	0	50.4137	2	3'UTR	ENSG00000131389.19	""	Genic
chr3	15050144	15050164	chr3-156	58.6	-	0	12.1005	10.4319	22.5324	2	3'UTR	ENSG00000131368.10	""	Genic
chr3	15054532	15054552	chr3-50	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000131368.10	""	TE
chr3	15056326	15056346	chr3-157	58.6	-	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000131368.10	""	TE
chr3	15297852	15297872	chr3-161	58.6	-	8.0619	6.0503	10.4319	24.544	3	LTR/ERV	ENSG00000131370.17	""	TE
chr3	15331413	15331433	chr3-163	58.6	-	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000131370.17	""	Genic
chr3	15781375	15781395	chr3-165	58.6	-	0	6.0503	20.8638	26.914	2	LTR/ERV	ENSG00000206560.12	ANKRD28	TE
chr3	15797543	15797563	chr3-25	136.8	-	12.0928	6.0503	31.2956	49.4387	3	5'UTR	ENSG00000206560.12	ANKRD28	Genic
chr3	20170394	20170414	chr3-169	58.6	-	4.0309	12.1005	10.4319	26.5633	3	3'UTR	ENSG00000129810.16	""	Genic
chr3	23238892	23238912	chr3-172	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000182247.12	""	Genic
chr3	23384944	23384964	chr3-51	78.2	+	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000182247.12	""	TE
chr3	29629754	29629774	chr3-184	58.6	+	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000144642.23	""	Genic
chr3	29839162	29839182	chr3-185	58.6	+	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000144642.23	""	Genic
chr3	30621292	30621312	chr3-186	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000163513.21	""	TE
chr3	31600735	31600755	chr3-26	78.2	+	12.0928	18.1508	10.4319	40.6755	3	Proximal intronic	ENSG00000163527.12	""	Genic
chr3	31659879	31659899	chr3-188	78.2	-	8.0619	0	20.8638	28.9256	2	3'UTR	ENSG00000144645.17	""	Genic
chr3	31661703	31661723	chr3-27	97.7	-	12.0928	6.0503	20.8638	39.0068	3	3'UTR	ENSG00000144645.17	""	Genic
chr3	31975361	31975381	chr3-52	78.2	-	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000144645.17	""	Genic
chr3	32710280	32710300	chr3-53	78.2	+	0	0	41.7275	41.7275	1	First intron	ENSG00000182973.21	""	Genic
chr3	39408476	39408496	chr3-54	78.2	+	12.0928	12.1005	0	24.1934	2	First intron	ENSG00000168028.16	""	Genic
chr3	41206108	41206128	chr3-28	117.3	+	20.1547	6.0503	0	26.205	2	First intron	ENSG00000168036.20	""	Genic
chr3	41234694	41234714	chr3-212	58.6	+	0	18.1508	10.4319	28.5827	2	Deep intronic	ENSG00000168036.20	""	Genic
chr3	41240006	41240026	chr3-29	97.7	+	8.0619	12.1005	10.4319	30.5943	3	3'UTR	ENSG00000168036.20	""	Genic
chr3	42620719	42620739	chr3-30	97.7	+	16.1238	0	10.4319	26.5556	2	Deep intronic	ENSG00000114857.20	""	Genic
chr3	42626784	42626804	chr3-214	58.6	+	8.0619	12.1005	10.4319	30.5943	3	Deep intronic	ENSG00000114857.20	""	Genic
chr3	42628464	42628484	chr3-56	97.7	+	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000114857.20	""	Genic
chr3	44750116	44750136	chr3-221	58.6	-	4.0309	0	31.2956	35.3266	2	3'UTR	ENSG00000163807.7	""	Genic
chr3	47095789	47095809	chr3-222	58.6	-	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000181555.23	""	Genic
chr3	47321361	47321381	chr3-224	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000114648.13	""	TE
chr3	47618535	47618555	chr3-59	78.2	-	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000173473.12	""	TE
chr3	47661600	47661620	chr3-2	371.4	-	28.2166	48.4021	52.1594	128.7781	3	Deep intronic	ENSG00000173473.12	""	Genic
chr3	47709670	47709690	chr3-228	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000173473.12	""	TE
chr3	47772371	47772391	chr3-229	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000173473.12	""	TE
chr3	47902495	47902515	chr3-232	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000047849.23	""	TE
chr3	48027667	48027687	chr3-235	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000047849.23	""	TE
chr3	48060744	48060764	chr3-237	58.6	-	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000047849.23	""	TE
chr3	48082622	48082642	chr3-61	78.2	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000047849.23	""	TE
chr3	48254548	48254568	chr3-1	488.7	+	48.3713	66.5529	20.8638	135.788	3	LINE	ENSG00000164048.15	""	TE
chr3	48577986	48578006	chr3-241	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000114270.18	COL7A1	TE
chr3	49023521	49023541	chr3-244	58.6	+	0	6.0503	31.2956	37.3459	2	3'UTR-distal	""	""	Genic
chr3	49030339	49030359	chr3-7	136.8	-	16.1238	18.1508	0	34.2746	2	3'UTR	ENSG00000198218.13	""	Genic
chr3	49061434	49061454	chr3-245	58.6	-	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000198218.13	""	Genic
chr3	50104105	50104125	chr3-262	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000003756.18	""	Genic
chr3	51492138	51492158	chr3-265	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000145041.18	""	TE
chr3	51509823	51509843	chr3-267	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	""	""	TE
chr3	52558164	52558184	chr3-274	58.6	-	0	6.0503	20.8638	26.914	2	Deep intronic	ENSG00000163939.20	""	Genic
chr3	53237916	53237936	chr3-12	117.3	-	16.1238	0	20.8638	36.9875	2	CDS	ENSG00000163931.18	""	Genic
chr3	54171149	54171169	chr3-64	78.2	+	0	18.1508	10.4319	28.5827	2	Satellite/LC	ENSG00000157445.17	""	TE
chr3	54408734	54408754	chr3-286	78.2	+	0	18.1508	10.4319	28.5827	2	LTR/ERV	ENSG00000157445.17	""	TE
chr3	55469982	55470002	chr3-3	215	-	20.1547	30.2513	31.2956	81.7017	3	3'UTR	ENSG00000114251.15	WNT5A	Genic
chr3	56571901	56571921	chr3-69	78.2	+	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000180376.18	""	TE
chr3	56636266	56636286	chr3-70	117.3	-	0	12.1005	41.7275	53.828	2	Alu	ENSG00000163946.15	""	TE
chr3	56646885	56646905	chr3-296	58.6	-	12.0928	0	10.4319	22.5247	2	CDS	ENSG00000163946.15	""	Genic
chr3	56663172	56663192	chr3-71	97.7	-	4.0309	6.0503	31.2956	41.3768	3	Alu	ENSG00000163946.15	""	TE
chr3	58011371	58011391	chr3-32	78.2	+	12.0928	12.1005	0	24.1934	2	LINE	ENSG00000136068.17	""	TE
chr3	58042526	58042546	chr3-73	97.7	+	8.0619	6.0503	20.8638	34.9759	3	Alu	ENSG00000136068.17	""	TE
chr3	58114292	58114312	chr3-74	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000136068.17	""	TE
chr3	58156872	58156892	chr3-306	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000136068.17	""	TE
chr3	58307872	58307892	chr3-307	58.6	+	0	0	31.2956	31.2956	1	LINE	ENSG00000163684.12	RPP14	TE
chr3	58311717	58311737	chr3-308	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000163684.12	RPP14	TE
