chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr17	90653853	90653873	chr17-130	109.2	-	0	5.7065	25.9829	31.6895	2	First intron	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	90666270	90666290	chr17-214	109.2	-	0	19.9729	10.3932	30.3661	2	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	90859486	90859506	chr17-434	62.4	-	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	90869255	90869275	chr17-50	155.9	-	0	14.2664	36.3761	50.6425	2	CDS	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	91008608	91008628	chr17-42	233.9	-	81.8934	31.386	10.3932	123.6725	3	Proximal intronic	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	91008712	91008732	chr17-21	358.7	-	93.5924	48.5056	15.5898	157.6878	3	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	91009019	91009039	chr17-22	296.3	-	23.3981	65.6252	20.7863	109.8097	3	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	91009135	91009155	chr17-19	452.3	-	35.0972	97.0112	20.7863	152.8947	3	Satellite/LC	ENSMUSG00000024109.19	Nrxn1	TE
chr17	91110924	91110944	chr17-132	233.9	+	23.3981	19.9729	31.1795	74.5505	3	Deep intronic	""	""	Genic
chr17	91202217	91202237	chr17-133	93.6	-	23.3981	8.5598	5.1966	37.1545	3	LINE	ENSMUSG00000024109.19	Nrxn1	TE
chr17	91283638	91283658	chr17-449	62.4	-	11.6991	0	15.5898	27.2888	2	First intron	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	91367894	91367914	chr17-134	78	-	23.3981	8.5598	0	31.9579	2	First intron	ENSMUSG00000024109.19	Nrxn1	Genic
chr17	93554159	93554179	chr17-23	592.6	-	116.9905	48.5056	72.7522	238.2483	3	Other exon	ENSMUSG00000119213.1	Gm25935	Genic
chr17	95078472	95078492	chr17-457	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000066057.10	Gm1976	Genic
chr18	5603177	5603197	chr18-16	249.5	+	35.0972	37.0925	10.3932	82.5828	3	First intron	ENSMUSG00000024238.16	Zeb1	Genic
chr18	5603577	5603597	chr18-23	187.1	+	46.7962	34.2392	31.1795	112.215	3	First intron	ENSMUSG00000024238.16	Zeb1	Genic
chr18	10099935	10099955	chr18-212	78	+	11.6991	2.8533	15.5898	30.1421	3	Deep intronic	""	""	Genic
chr18	10753979	10753999	chr18-213	62.4	+	23.3981	5.7065	0	29.1046	2	Other SINE	ENSMUSG00000024294.16	Mib1	TE
chr18	10815221	10815241	chr18-24	202.7	+	23.3981	28.5327	15.5898	67.5206	3	3'UTR	ENSMUSG00000024294.16	Mib1	Genic
chr18	10817671	10817691	chr18-83	109.2	+	11.6991	8.5598	15.5898	35.8486	3	3'UTR	ENSMUSG00000024294.16	Mib1	Genic
chr18	12272094	12272114	chr18-220	46.8	+	23.3981	2.8533	0	26.2514	2	Proximal intronic	ENSMUSG00000024404.8	Riok3	Genic
chr18	13125853	13125873	chr18-12	327.5	+	58.4953	25.6794	57.1624	141.3371	3	3'UTR	ENSMUSG00000024423.7	Impact	Genic
chr18	14002573	14002593	chr18-223	46.8	-	23.3981	2.8533	0	26.2514	2	First intron	ENSMUSG00000024420.10	Zfp521	Genic
chr18	15128032	15128052	chr18-225	62.4	-	35.0972	2.8533	0	37.9504	2	LTR/ERV	ENSMUSG00000036225.16	Kctd1	TE
chr18	15437039	15437059	chr18-60	109.2	-	11.6991	0	31.1795	42.8786	2	Satellite/LC	""	""	TE
chr18	16722240	16722260	chr18-226	46.8	-	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000024304.15	Cdh2	Genic
chr18	19657952	19657972	chr18-129	62.4	-	46.7962	0	0	46.7962	1	Satellite/LC	""	""	TE
chr18	20820611	20820631	chr18-7	265.1	-	81.8934	31.386	15.5898	128.8691	3	3'UTR	ENSMUSG00000056124.6	B4galt6	Genic
chr18	20820918	20820938	chr18-5	280.7	-	23.3981	54.2121	25.9829	103.5932	3	3'UTR	ENSMUSG00000056124.6	B4galt6	Genic
chr18	23767684	23767704	chr18-84	124.8	+	35.0972	8.5598	10.3932	54.0501	3	3'UTR	ENSMUSG00000024302.17	Dtna	Genic
chr18	24026724	24026744	chr18-45	124.8	+	23.3981	11.4131	57.1624	91.9736	3	3'UTR	ENSMUSG00000024277.15	Mapre2	Genic
chr18	25611176	25611196	chr18-134	78	-	0	5.7065	20.7863	26.4929	2	3'UTR	ENSMUSG00000024268.17	Celf4	Genic
chr18	25613742	25613762	chr18-85	78	-	11.6991	5.7065	10.3932	27.7988	3	Deep intronic	ENSMUSG00000024268.17	Celf4	Genic
chr18	25798051	25798071	chr18-135	62.4	-	0	0	36.3761	36.3761	1	Satellite/LC	ENSMUSG00000024268.17	Celf4	TE
chr18	31207614	31207634	chr18-239	46.8	-	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000057455.13	Rit2	Genic
chr18	31336740	31336760	chr18-136	62.4	-	35.0972	2.8533	0	37.9504	2	First intron	ENSMUSG00000057455.13	Rit2	Genic
chr18	33318342	33318362	chr18-20	140.4	+	11.6991	19.9729	15.5898	47.2617	3	3'UTR	ENSMUSG00000038128.8	Camk4	Genic
chr18	33318438	33318458	chr18-8	311.9	+	128.6896	37.0925	46.7693	212.5514	3	3'UTR	ENSMUSG00000038128.8	Camk4	Genic
chr18	33328340	33328360	chr18-249	78	+	11.6991	8.5598	5.1966	25.4554	3	3'UTR-distal	""	""	Genic
chr18	33570086	33570106	chr18-39	171.5	-	0	28.5327	25.9829	54.5156	2	3'UTR	ENSMUSG00000042834.16	Nrep	Genic
chr18	33570221	33570241	chr18-25	140.4	-	23.3981	28.5327	10.3932	62.324	3	3'UTR	ENSMUSG00000042834.16	Nrep	Genic
chr18	33595922	33595942	chr18-88	93.6	-	11.6991	11.4131	10.3932	33.5053	3	5'UTR	ENSMUSG00000042834.16	Nrep	Genic
chr18	34373698	34373718	chr18-26	202.7	+	0	31.386	25.9829	57.3689	2	Other SINE	ENSMUSG00000005871.16	Apc	TE
chr18	34452147	34452167	chr18-40	155.9	+	70.1943	5.7065	20.7863	96.6872	3	3'UTR	ENSMUSG00000005871.16	Apc	Genic
chr18	34452272	34452292	chr18-27	155.9	+	23.3981	8.5598	25.9829	57.9408	3	3'UTR	ENSMUSG00000005871.16	Apc	Genic
chr18	34454127	34454147	chr18-148	62.4	+	11.6991	5.7065	10.3932	27.7988	3	3'UTR	ENSMUSG00000005871.16	Apc	Genic
chr18	34479752	34479772	chr18-89	93.6	-	11.6991	22.8262	15.5898	50.115	3	3'UTR	ENSMUSG00000005873.7	Reep5	Genic
chr18	34479992	34480012	chr18-90	93.6	-	0	17.1196	25.9829	43.1026	2	3'UTR	ENSMUSG00000005873.7	Reep5	Genic
chr18	34913709	34913729	chr18-264	62.4	-	0	0	25.9829	25.9829	1	Satellite/LC	""	""	TE
chr18	34997137	34997157	chr18-94	78	+	11.6991	14.2664	0	25.9654	2	3'UTR	ENSMUSG00000038418.9	Egr1	Genic
chr18	35723627	35723647	chr18-63	93.6	+	11.6991	19.9729	10.3932	42.0651	3	3'UTR	ENSMUSG00000037236.17	Matr3	Genic
chr18	35724333	35724353	chr18-21	202.7	+	11.6991	25.6794	36.3761	73.7546	3	3'UTR	ENSMUSG00000037236.17	Matr3	Genic
chr18	35724417	35724437	chr18-13	327.5	+	35.0972	25.6794	129.9146	190.6912	3	3'UTR	ENSMUSG00000037236.17	Matr3	Genic
chr18	35734945	35734965	chr18-96	109.2	+	35.0972	5.7065	10.3932	51.1969	3	3'UTR-distal	ENSMUSG00000037058.17	Paip2	Genic
chr18	36422188	36422208	chr18-9	296.3	+	35.0972	34.2392	31.1795	100.5159	3	3'UTR	ENSMUSG00000043991.6	Pura	Genic
chr18	36422783	36422803	chr18-3	405.5	+	58.4953	22.8262	150.701	232.0224	3	3'UTR	ENSMUSG00000043991.6	Pura	Genic
chr18	36423344	36423364	chr18-28	202.7	+	23.3981	39.9458	15.5898	78.9336	3	3'UTR	ENSMUSG00000043991.6	Pura	Genic
chr18	36423397	36423417	chr18-22	187.1	+	46.7962	25.6794	20.7863	93.262	3	3'UTR	ENSMUSG00000043991.6	Pura	Genic
chr18	36423468	36423488	chr18-29	140.4	+	0	34.2392	20.7863	55.0256	2	3'UTR	ENSMUSG00000043991.6	Pura	Genic
chr18	36431843	36431863	chr18-41	187.1	+	11.6991	14.2664	41.5727	67.5381	3	3'UTR-distal	ENSMUSG00000110185.3	Igip	Genic
chr18	36434426	36434446	chr18-64	109.2	+	0	8.5598	20.7863	29.3462	2	3'UTR	ENSMUSG00000110185.3	Igip	Genic
chr18	36931606	36931626	chr18-65	109.2	+	23.3981	28.5327	15.5898	67.5206	3	3'UTR	ENSMUSG00000001383.10	Zmat2	Genic
chr18	37319439	37319459	chr18-30	155.9	+	23.3981	17.1196	10.3932	50.9109	3	3'UTR	ENSMUSG00000007440.11	Pcdha10	Genic
chr18	37319766	37319786	chr18-31	187.1	+	46.7962	28.5327	31.1795	106.5084	3	3'UTR	ENSMUSG00000007440.11	Pcdha10	Genic
chr18	37320394	37320414	chr18-49	140.4	+	0	34.2392	10.3932	44.6324	2	3'UTR	ENSMUSG00000007440.11	Pcdha10	Genic
chr18	37320608	37320628	chr18-50	140.4	+	11.6991	17.1196	20.7863	49.605	3	3'UTR	ENSMUSG00000007440.11	Pcdha10	Genic
chr18	37973965	37973985	chr18-32	140.4	+	11.6991	28.5327	10.3932	50.6249	3	3'UTR	ENSMUSG00000023036.15	Pcdhgc4	Genic
chr18	37974616	37974636	chr18-163	93.6	+	0	5.7065	36.3761	42.0826	2	3'UTR	ENSMUSG00000023036.15	Pcdhgc4	Genic
chr18	37974884	37974904	chr18-51	109.2	+	11.6991	17.1196	5.1966	34.0153	3	3'UTR	ENSMUSG00000023036.15	Pcdhgc4	Genic
chr18	38597491	38597511	chr18-10	233.9	+	11.6991	34.2392	83.1454	129.0837	3	3'UTR	ENSMUSG00000024425.5	Ndfip1	Genic
chr18	38597607	38597627	chr18-14	296.3	+	23.3981	37.0925	93.5385	154.0292	3	3'UTR	ENSMUSG00000024425.5	Ndfip1	Genic
chr18	38597657	38597677	chr18-17	202.7	+	58.4953	19.9729	25.9829	104.4511	3	3'UTR	ENSMUSG00000024425.5	Ndfip1	Genic
chr18	38597973	38597993	chr18-43	187.1	+	35.0972	19.9729	15.5898	70.6598	3	3'UTR	ENSMUSG00000024425.5	Ndfip1	Genic
chr18	38598148	38598168	chr18-68	124.8	+	0	11.4131	25.9829	37.396	2	3'UTR	ENSMUSG00000024425.5	Ndfip1	Genic
chr18	39312670	39312690	chr18-286	62.4	+	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000036452.19	Arhgap26	Genic
chr18	39313661	39313681	chr18-166	78	+	0	14.2664	10.3932	24.6595	2	LTR/ERV	ENSMUSG00000036452.19	Arhgap26	TE
chr18	39469934	39469954	chr18-52	155.9	+	23.3981	11.4131	41.5727	76.3839	3	First intron	ENSMUSG00000036452.19	Arhgap26	Genic
chr18	39470699	39470719	chr18-18	218.3	+	23.3981	31.386	36.3761	91.1602	3	First intron	ENSMUSG00000036452.19	Arhgap26	Genic
chr18	39472667	39472687	chr18-170	78	+	0	5.7065	20.7863	26.4929	2	Satellite/LC	ENSMUSG00000036452.19	Arhgap26	TE
chr18	39507381	39507401	chr18-171	78	+	23.3981	2.8533	20.7863	47.0377	3	3'UTR	ENSMUSG00000036452.19	Arhgap26	Genic
chr18	40465954	40465974	chr18-294	46.8	+	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000051401.8	Kctd16	Genic
chr18	40925805	40925825	chr18-174	78	+	11.6991	5.7065	10.3932	27.7988	3	Deep intronic	ENSMUSG00000117847.3	Gm31205	Genic
chr18	42349611	42349631	chr18-303	78	-	11.6991	8.5598	10.3932	30.652	3	Satellite/LC	ENSMUSG00000024493.10	Lars1	TE
chr18	42858849	42858869	chr18-305	46.8	-	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000024500.21	Ppp2r2b	Genic
chr18	42963529	42963549	chr18-306	46.8	-	23.3981	2.8533	0	26.2514	2	First intron	ENSMUSG00000024500.21	Ppp2r2b	Genic
chr18	46637081	46637101	chr18-176	93.6	-	0	0	31.1795	31.1795	1	3'UTR	ENSMUSG00000033319.6	Fem1c	Genic
chr18	46655186	46655206	chr18-311	46.8	-	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000033319.6	Fem1c	TE
chr18	46917283	46917303	chr18-177	78	+	23.3981	0	15.5898	38.9879	2	Deep intronic	ENSMUSG00000024480.10	Ap3s1	Genic
chr18	48329388	48329408	chr18-178	124.8	-	0	0	41.5727	41.5727	1	Satellite/LC	""	""	TE
chr18	50044495	50044515	chr18-33	140.4	+	23.3981	22.8262	25.9829	72.2072	3	Satellite/LC	ENSMUSG00000037416.14	Dmxl1	TE
chr18	50045102	50045122	chr18-179	93.6	+	0	5.7065	20.7863	26.4929	2	Other SINE	ENSMUSG00000037416.14	Dmxl1	TE
chr18	53827582	53827602	chr18-319	46.8	-	35.0972	0	0	35.0972	1	Other SINE	ENSMUSG00000048799.9	Cep120	TE
chr18	53927627	53927647	chr18-320	78	-	0	0	25.9829	25.9829	1	Satellite/LC	""	""	TE
chr18	54832362	54832382	chr18-69	109.2	-	0	11.4131	15.5898	27.0028	2	Deep intronic	""	""	Genic
chr18	55018173	55018193	chr18-324	62.4	-	23.3981	5.7065	0	29.1046	2	3'UTR-distal	""	""	Genic
chr18	55210248	55210268	chr18-104	140.4	-	0	0	67.5556	67.5556	1	Deep intronic	""	""	Genic
chr18	59386509	59386529	chr18-328	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000058152.9	Chsy3	Genic
chr18	61103106	61103126	chr18-332	62.4	+	23.3981	5.7065	5.1966	34.3012	3	CDS	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61111014	61111034	chr18-333	62.4	+	23.3981	2.8533	5.1966	31.448	3	CDS	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61118663	61118683	chr18-2	514.6	+	81.8934	91.3046	57.1624	230.3605	3	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61118744	61118764	chr18-6	405.5	+	23.3981	34.2392	67.5556	125.193	3	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61119452	61119472	chr18-1	1356.8	+	339.2725	256.7943	280.6156	876.6825	3	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61120097	61120117	chr18-183	93.6	+	35.0972	8.5598	0	43.657	2	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61121035	61121055	chr18-34	155.9	+	0	19.9729	31.1795	51.1524	2	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic
chr18	61721093	61721113	chr18-335	78	+	0	5.7065	20.7863	26.4929	2	3'UTR	ENSMUSG00000024576.15	Csnk1a1	Genic
chr18	63131261	63131281	chr18-338	78	+	23.3981	2.8533	10.3932	36.6445	3	3'UTR	ENSMUSG00000024581.14	Napg	Genic
chr18	63132189	63132209	chr18-339	124.8	+	11.6991	8.5598	31.1795	51.4384	3	3'UTR	ENSMUSG00000024581.14	Napg	Genic
chr18	63948489	63948509	chr18-70	93.6	+	0	0	31.1795	31.1795	1	Satellite/LC	ENSMUSG00000040560.11	Wdr7	TE
chr18	67622892	67622912	chr18-71	140.4	-	35.0972	8.5598	15.5898	59.2467	3	3'UTR	ENSMUSG00000024533.18	Spire1	Genic
chr18	67622962	67622982	chr18-106	78	-	46.7962	2.8533	0	49.6495	2	3'UTR	ENSMUSG00000024533.18	Spire1	Genic
chr18	67623324	67623344	chr18-186	78	-	0	2.8533	25.9829	28.8362	2	3'UTR	ENSMUSG00000024533.18	Spire1	Genic
chr18	68825192	68825212	chr18-15	311.9	+	0	88.4514	25.9829	114.4343	2	Proximal intronic	ENSMUSG00000127915.1	""	Genic
chr18	69480123	69480143	chr18-188	62.4	+	46.7962	0	0	46.7962	1	Satellite/LC	ENSMUSG00000053477.19	Tcf4	TE
chr18	69512234	69512254	chr18-355	46.8	+	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000053477.19	Tcf4	Genic
chr18	69653984	69654004	chr18-189	62.4	+	46.7962	0	0	46.7962	1	First intron	ENSMUSG00000053477.19	Tcf4	Genic
chr18	69715306	69715326	chr18-359	62.4	+	11.6991	11.4131	5.1966	28.3087	3	Deep intronic	ENSMUSG00000053477.19	Tcf4	Genic
chr18	69727942	69727962	chr18-72	109.2	+	35.0972	8.5598	15.5898	59.2467	3	First intron	ENSMUSG00000053477.19	Tcf4	Genic
chr18	70705321	70705341	chr18-361	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000024513.17	Mbd2	TE
chr18	71875598	71875618	chr18-191	93.6	-	0	0	31.1795	31.1795	1	Deep intronic	ENSMUSG00000060534.17	Dcc	Genic
chr18	73666539	73666559	chr18-4	545.8	-	11.6991	88.4514	41.5727	141.7231	3	First intron	ENSMUSG00000135878.1	""	Genic
chr18	75161901	75161921	chr18-74	109.2	+	35.0972	8.5598	5.1966	48.8536	3	First intron	ENSMUSG00000035765.11	Dym	Genic
chr18	75295754	75295774	chr18-108	78	+	0	14.2664	25.9829	40.2493	2	Deep intronic	ENSMUSG00000035765.11	Dym	Genic
chr18	77210835	77210855	chr18-44	140.4	+	11.6991	17.1196	10.3932	39.2118	3	Satellite/LC	ENSMUSG00000025423.17	Pias2	TE
chr18	77211130	77211150	chr18-35	140.4	+	0	28.5327	10.3932	38.9259	2	Deep intronic	ENSMUSG00000025423.17	Pias2	Genic
chr18	77279255	77279275	chr18-372	62.4	+	11.6991	2.8533	10.3932	24.9455	3	Alu	ENSMUSG00000025425.19	St8sia5	TE
chr18	77546097	77546117	chr18-54	93.6	-	23.3981	14.2664	10.3932	48.0576	3	3'UTR	ENSMUSG00000025427.16	Ark2c	Genic
chr18	77870350	77870370	chr18-109	109.2	+	11.6991	19.9729	10.3932	42.0651	3	3'UTR	ENSMUSG00000025428.16	Atp5f1a	Genic
chr18	78576735	78576755	chr18-36	358.7	+	70.1943	14.2664	67.5556	152.0163	3	Other exon	ENSMUSG00000119659.1	Gm26430	Genic
chr18	79024277	79024297	chr18-194	62.4	-	46.7962	0	0	46.7962	1	Deep intronic	ENSMUSG00000024548.12	Setbp1	Genic
chr18	79088484	79088504	chr18-19	265.1	-	0	51.3589	51.9659	103.3247	2	Deep intronic	ENSMUSG00000024548.12	Setbp1	Genic
chr18	79089017	79089037	chr18-110	78	-	0	11.4131	15.5898	27.0028	2	Satellite/LC	ENSMUSG00000024548.12	Setbp1	TE
chr18	79090913	79090933	chr18-380	62.4	-	11.6991	0	15.5898	27.2888	2	Deep intronic	ENSMUSG00000024548.12	Setbp1	Genic
chr18	80482953	80482973	chr18-381	62.4	-	11.6991	2.8533	10.3932	24.9455	3	First intron	ENSMUSG00000033323.15	Ctdp1	Genic
chr18	82572842	82572862	chr18-387	62.4	+	11.6991	8.5598	5.1966	25.4554	3	CDS	ENSMUSG00000041607.18	Mbp	Genic
chr18	82602358	82602378	chr18-111	140.4	+	23.3981	25.6794	10.3932	59.4707	3	3'UTR	ENSMUSG00000041607.18	Mbp	Genic
chr18	82602735	82602755	chr18-55	155.9	+	0	28.5327	20.7863	49.319	2	3'UTR	ENSMUSG00000041607.18	Mbp	Genic
chr18	82603382	82603402	chr18-11	265.1	+	58.4953	71.3317	15.5898	145.4168	3	3'UTR	ENSMUSG00000041607.18	Mbp	Genic
chr18	84054604	84054624	chr18-196	62.4	-	46.7962	0	0	46.7962	1	First intron	ENSMUSG00000046982.12	Tshz1	Genic
chr18	84898190	84898210	chr18-399	62.4	+	23.3981	5.7065	0	29.1046	2	3'UTR-distal	""	""	Genic
chr18	85716141	85716161	chr18-197	124.8	-	11.6991	17.1196	5.1966	34.0153	3	Intergenic	""	""	Intergenic
chr18	86495288	86495308	chr18-401	46.8	+	35.0972	0	0	35.0972	1	Satellite/LC	ENSMUSG00000050321.4	Neto1	TE
chr18	89313838	89313858	chr18-201	62.4	-	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000073514.5	Dok6	Genic
chr18	89315583	89315603	chr18-38	155.9	-	35.0972	19.9729	20.7863	75.8564	3	3'UTR	ENSMUSG00000073514.5	Dok6	Genic
chr19	3915867	3915887	chr19-87	62.4	+	46.7962	5.7065	0	52.5028	2	Deep intronic	ENSMUSG00000024843.16	Chka	Genic
chr19	4775330	4775350	chr19-113	140.4	+	0	0	46.7693	46.7693	1	Satellite/LC	ENSMUSG00000067889.8	Sptbn2	TE
chr19	5756127	5756147	chr19-115	93.6	-	11.6991	0	25.9829	37.682	2	3'UTR-distal	""	""	Genic
chr19	5846166	5846186	chr19-16	779.7	-	81.8934	171.1962	129.9146	383.0042	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5846230	5846250	chr19-23	935.7	-	187.1848	185.4626	197.4703	570.1177	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5846256	5846276	chr19-36	436.7	-	116.9905	128.3972	67.5556	312.9433	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5846781	5846801	chr19-24	467.8	-	70.1943	85.5981	20.7863	176.5788	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5846863	5846883	chr19-14	1996.2	-	198.8839	225.4083	244.2395	668.5318	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5847629	5847649	chr19-3	1949.4	-	479.6612	405.1643	228.6498	1113.4753	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5847740	5847760	chr19-1	5894.9	-	772.1375	1089.9491	836.6503	2698.737	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5848009	5848029	chr19-5	1918.2	-	315.8744	376.6316	213.06	905.5661	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5848086	5848106	chr19-6	2183.3	-	269.0782	350.9522	103.9317	723.9621	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5848715	5848735	chr19-28	1356.8	-	269.0782	225.4083	228.6498	723.1363	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5848808	5848828	chr19-2	2417.2	-	456.2631	333.8326	259.8293	1049.925	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5849218	5849238	chr19-10	779.7	-	210.583	216.8485	93.5385	520.97	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5849276	5849296	chr19-4	1403.5	-	187.1848	202.5822	192.2737	582.0407	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5849695	5849715	chr19-12	733	-	140.3886	148.37	77.9488	366.7075	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5849870	5849890	chr19-34	514.6	-	58.4953	85.5981	31.1795	175.2729	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5849985	5850005	chr19-13	530.2	-	81.8934	171.1962	166.2908	419.3803	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5850303	5850323	chr19-22	779.7	-	105.2915	114.1308	41.5727	260.995	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5850486	5850506	chr19-17	982.5	-	81.8934	131.2504	129.9146	343.0584	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5850595	5850615	chr19-47	888.9	-	46.7962	128.3972	98.7351	273.9285	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5850758	5850778	chr19-9	1169.6	-	128.6896	171.1962	166.2908	466.1765	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5851226	5851246	chr19-18	748.6	-	128.6896	168.3429	291.0088	588.0413	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5851809	5851829	chr19-19	935.7	-	128.6896	97.0112	275.4191	501.1198	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5851896	5851916	chr19-7	795.3	-	70.1943	94.1579	332.5815	496.9337	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	5851951	5851971	chr19-26	608.2	-	93.5924	37.0925	181.8805	312.5654	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5852159	5852179	chr19-21	701.8	-	105.2915	128.3972	239.043	472.7316	3	First intron	ENSMUSG00000092341.7	Malat1	Genic
chr19	5852579	5852599	chr19-15	545.8	-	46.7962	62.7719	77.9488	187.5169	3	Other exon	ENSMUSG00000092341.7	Malat1	Genic
chr19	7300701	7300721	chr19-117	78	-	23.3981	8.5598	5.1966	37.1545	3	First intron	ENSMUSG00000024969.17	Mark2	Genic
chr19	7403403	7403423	chr19-51	187.1	-	35.0972	25.6794	20.7863	81.5629	3	3'UTR	ENSMUSG00000024758.16	Rtn3	Genic
chr19	7404280	7404300	chr19-52	327.5	-	46.7962	54.2121	25.9829	126.9913	3	3'UTR	ENSMUSG00000024758.16	Rtn3	Genic
chr19	7404388	7404408	chr19-53	202.7	-	11.6991	19.9729	51.9659	83.6378	3	3'UTR	ENSMUSG00000024758.16	Rtn3	Genic
chr19	7405014	7405034	chr19-118	93.6	-	23.3981	2.8533	25.9829	52.2343	3	3'UTR	ENSMUSG00000024758.16	Rtn3	Genic
chr19	7432797	7432817	chr19-174	46.8	-	23.3981	2.8533	0	26.2514	2	LTR/ERV	ENSMUSG00000024758.16	Rtn3	TE
chr19	7435969	7435989	chr19-57	202.7	-	46.7962	22.8262	25.9829	95.6053	3	First intron	ENSMUSG00000024758.16	Rtn3	Genic
chr19	7440484	7440504	chr19-78	155.9	-	11.6991	22.8262	10.3932	44.9184	3	LTR/ERV	ENSMUSG00000024758.16	Rtn3	TE
chr19	7440584	7440604	chr19-54	171.5	-	11.6991	39.9458	10.3932	62.038	3	First intron	ENSMUSG00000024758.16	Rtn3	Genic
chr19	8700116	8700136	chr19-122	93.6	-	23.3981	5.7065	20.7863	49.891	3	First intron	ENSMUSG00000010095.14	Slc3a2	Genic
chr19	9961552	9961572	chr19-62	202.7	+	46.7962	25.6794	0	72.4756	2	5'UTR	ENSMUSG00000024661.8	Fth1	Genic
chr19	9962382	9962402	chr19-185	62.4	+	23.3981	5.7065	0	29.1046	2	3'UTR	ENSMUSG00000024661.8	Fth1	Genic
chr19	10223759	10223779	chr19-186	78	-	11.6991	5.7065	25.9829	43.3885	3	3'UTR	ENSMUSG00000035735.11	Dagla	Genic
chr19	10410031	10410051	chr19-188	46.8	+	11.6991	0	15.5898	27.2888	2	Satellite/LC	ENSMUSG00000024743.17	Syt7	TE
chr19	18566282	18566302	chr19-193	46.8	+	23.3981	0	5.1966	28.5947	2	Deep intronic	""	""	Genic
chr19	18909542	18909562	chr19-194	62.4	-	23.3981	0	10.3932	33.7913	2	3'UTR	ENSMUSG00000036192.16	Rorb	Genic
chr19	21258089	21258109	chr19-97	109.2	+	0	8.5598	46.7693	55.3291	2	3'UTR	ENSMUSG00000024750.12	Zfand5	Genic
chr19	21258791	21258811	chr19-58	171.5	+	23.3981	8.5598	57.1624	89.1204	3	3'UTR	ENSMUSG00000024750.12	Zfand5	Genic
chr19	21258858	21258878	chr19-70	218.3	+	0	25.6794	62.359	88.0385	2	3'UTR	ENSMUSG00000024750.12	Zfand5	Genic
chr19	21259165	21259185	chr19-80	124.8	+	35.0972	8.5598	10.3932	54.0501	3	3'UTR	ENSMUSG00000024750.12	Zfand5	Genic
