chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr2	159759292	159759293	CITS_318[gene=chr2_f_c6164][PH=4][PH0=0.00][P=2.65e-07]	4	+	CDS	ENSG00000136536.16	""	Genic	2.65e-07
chr2	159761335	159761336	CITS_319[gene=chr2_f_c6164][PH=4][PH0=0.00][P=2.65e-07]	4	+	Deep intronic	ENSG00000136536.16	""	Genic	2.65e-07
chr2	160217963	160217964	CITS_322[gene=chr2_f_c6164][PH=4][PH0=0.00][P=2.65e-07]	4	+	Other SINE	""	""	TE	2.65e-07
chr2	160942651	160942652	CITS_323[gene=chr2_f_c6164][PH=4][PH0=0.00][P=2.65e-07]	4	+	Intergenic	""	""	Intergenic	2.65e-07
chr2	161328438	161328439	CITS_325[gene=chr2_f_c6164][PH=4][PH0=0.00][P=2.65e-07]	4	+	Deep intronic	ENSG00000115233.13	""	Genic	2.65e-07
chr2	162343936	162343937	CITS_329[gene=chr2_f_c6198][PH=4][PH0=0.00][P=9.52e-10]	4	+	First intron	ENSG00000115271.12	""	Genic	9.52e-10
chr2	168048954	168048955	CITS_331[gene=chr2_f_c6465][PH=4][PH0=0.00][P=7.48e-08]	4	+	Satellite/LC	""	""	TE	7.48e-08
chr2	169595101	169595102	CITS_335[gene=chr2_f_c6503][PH=4][PH0=0.00][P=1.14e-06]	4	+	Alu	ENSG00000138398.18	""	TE	1.14e-06
chr2	169651526	169651527	CITS_336[gene=chr2_f_c6503][PH=8][PH0=0.00][P=1.00e-100]	8	+	Alu	""	""	TE	1e-100
chr2	169957919	169957920	CITS_337[gene=chr2_f_c6503][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSG00000144357.19	""	Genic	1e-100
chr2	173364239	173364240	CITS_341[gene=chr2_f_c6504][PH=9][PH0=0.00][P=1.00e-100]	9	+	Deep intronic	ENSG00000144354.16	""	Genic	1e-100
chr2	173364507	173364508	CITS_342[gene=chr2_f_c6504][PH=4][PH0=0.00][P=7.37e-07]	4	+	Deep intronic	ENSG00000144354.16	""	Genic	7.37e-07
chr2	177157002	177157003	CITS_352[gene=chr2_f_c6655][PH=4][PH0=0.00][P=8.62e-11]	4	+	Alu	""	""	TE	8.62e-11
chr2	180827720	180827721	CITS_358[gene=chr2_f_c6939][PH=4][PH0=0.00][P=3.70e-08]	4	+	LINE	ENSG00000281131.2	SCHLAP1	TE	3.7e-08
chr2	183689637	183689638	CITS_362[gene=chr2_f_c7001][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE	""	""	TE	1e-100
chr2	185057198	185057199	CITS_365[gene=chr2_f_c7043][PH=55][PH0=0.00][P=1.00e-100]	55	+	LTR/ERV	""	""	TE	1e-100
chr2	189450210	189450211	CITS_366[gene=chr2_f_c7404][PH=4][PH0=0.06][P=1.82e-04]	4	+	Deep intronic	ENSG00000115368.11	""	Genic	0.000182
chr2	190824604	190824605	CITS_370[gene=chr2_f_c7570][PH=4][PH0=0.00][P=3.90e-06]	4	+	Alu	""	""	TE	3.9e-06
chr2	197707894	197707895	CITS_375[gene=chr2_f_c7701][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000222017.2	""	Genic	1e-100
chr2	200496663	200496664	CITS_377[gene=chr2_f_c7806][PH=4][PH0=0.00][P=2.45e-08]	4	+	Alu	""	""	TE	2.45e-08
chr2	200807533	200807534	CITS_379[gene=chr2_f_c7807][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	""	""	TE	1e-100
chr2	200830031	200830032	CITS_380[gene=chr2_f_c7807][PH=41][PH0=0.00][P=1.00e-100]	41	+	3'UTR-distal	ENSG00000207116.1	RNU6-31P	Genic	1e-100
chr2	201707403	201707404	CITS_381[gene=chr2_f_c7864][PH=97][PH0=0.00][P=1.00e-100]	97	+	Deep intronic	""	""	Genic	1e-100
chr2	202276436	202276437	CITS_383[gene=chr2_f_c7874][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSG00000055044.12	""	Genic	1e-100
chr2	202278133	202278134	CITS_385[gene=chr2_f_c7874][PH=5][PH0=0.00][P=1.00e-100]	5	+	Proximal intronic	ENSG00000055044.12	""	Genic	1e-100
chr2	202291356	202291357	CITS_391[gene=chr2_f_c7874][PH=12][PH0=0.00][P=1.00e-100]	12	+	Proximal intronic	ENSG00000055044.12	""	Genic	1e-100
chr2	202302264	202302265	CITS_394[gene=chr2_f_c7874][PH=4][PH0=0.00][P=2.13e-06]	4	+	Alu	ENSG00000055044.12	""	TE	2.13e-06
chr2	205612326	205612327	CITS_407[gene=chr2_f_c8058][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000116117.20	PARD3B	TE	1e-100
chr2	206782885	206782886	CITS_410[gene=chr2_f_c8058][PH=4][PH0=0.00][P=4.66e-08]	4	+	Deep intronic	ENSG00000118246.15	""	Genic	4.66e-08
chr2	209182014	209182015	CITS_413[gene=chr2_f_c8120][PH=4][PH0=0.00][P=1.15e-10]	4	+	Other exon	ENSG00000240286.1	MEAF6P1	Genic	1.15e-10
chr2	214801092	214801093	CITS_424[gene=chr2_f_c8299][PH=8][PH0=0.00][P=1.00e-100]	8	+	LINE	""	""	TE	1e-100
chr2	214998330	214998331	CITS_425[gene=chr2_f_c8372][PH=4][PH0=0.00][P=1.58e-07]	4	+	Alu	""	""	TE	1.58e-07
chr2	215755098	215755099	CITS_427[gene=chr2_f_c8372][PH=275][PH0=0.00][P=1.00e-100]	275	+	LINE	""	""	TE	1e-100
chr2	216225417	216225418	CITS_430[gene=chr2_f_c8387][PH=4][PH0=0.00][P=2.26e-07]	4	+	First intron	ENSG00000260804.4	LINC01963	Genic	2.26e-07
chr2	216710485	216710486	CITS_431[gene=chr2_f_c8387][PH=11][PH0=0.00][P=1.00e-100]	11	+	First intron	ENSG00000223874.4	TESHL	Genic	1e-100
chr2	216996571	216996572	CITS_432[gene=chr2_f_c8387][PH=47][PH0=0.00][P=1.00e-100]	47	+	Deep intronic	ENSG00000223874.4	TESHL	Genic	1e-100
chr2	218580279	218580280	CITS_434[gene=chr2_f_c8517][PH=4][PH0=0.00][P=2.70e-07]	4	+	LINE	ENSG00000144580.16	""	TE	2.7e-07
chr2	218919616	218919617	CITS_438[gene=chr2_f_c8517][PH=4][PH0=0.00][P=2.70e-07]	4	+	Alu	ENSG00000288898.2	""	TE	2.7e-07
chr2	218945811	218945812	CITS_439[gene=chr2_f_c8517][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	""	""	TE	1e-100
chr2	220071102	220071103	CITS_441[gene=chr2_f_c8587][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu	ENSG00000288902.3	""	TE	1e-100
chr2	223675331	223675332	CITS_443[gene=chr2_f_c8723][PH=9][PH0=0.00][P=1.00e-100]	9	+	LTR/ERV	""	""	TE	1e-100
chr2	223676146	223676147	CITS_444[gene=chr2_f_c8723][PH=8][PH0=0.00][P=1.00e-100]	8	+	LTR/ERV	""	""	TE	1e-100
chr2	223772591	223772592	CITS_447[gene=chr2_f_c8723][PH=4][PH0=0.00][P=1.09e-08]	4	+	Deep intronic	""	""	Genic	1.09e-08
chr2	225630475	225630476	CITS_451[gene=chr2_f_c8810][PH=14][PH0=0.00][P=1.00e-100]	14	+	Deep intronic	ENSG00000144460.13	NYAP2	Genic	1e-100
chr2	225651552	225651553	CITS_452[gene=chr2_f_c8810][PH=4][PH0=0.00][P=6.84e-10]	4	+	CDS	ENSG00000144460.13	NYAP2	Genic	6.84e-10
chr2	225658636	225658637	CITS_453[gene=chr2_f_c8810][PH=4][PH0=0.00][P=6.84e-10]	4	+	Deep intronic	ENSG00000144460.13	NYAP2	Genic	6.84e-10
chr2	225704713	225704714	CITS_454[gene=chr2_f_c8810][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR-distal	""	""	Genic	1e-100
chr2	227526408	227526409	CITS_456[gene=chr2_f_c8899][PH=4][PH0=0.00][P=9.22e-08]	4	+	Alu	ENSG00000173744.19	""	TE	9.22e-08
chr2	231609475	231609476	CITS_460[gene=chr2_f_c9226][PH=4][PH0=0.00][P=1.61e-07]	4	+	Alu	""	""	TE	1.61e-07
chr2	231654508	231654509	CITS_461[gene=chr2_f_c9226][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	""	""	TE	1e-100
chr2	232857784	232857785	CITS_468[gene=chr2_f_c9329][PH=4][PH0=0.00][P=8.07e-07]	4	+	3'UTR	ENSG00000204120.17	""	Genic	8.07e-07
chr2	233650143	233650144	CITS_469[gene=chr2_f_c9329][PH=4][PH0=0.00][P=8.07e-07]	4	+	Alu	ENSG00000242366.4	UGT1A8	TE	8.07e-07
chr2	235772174	235772175	CITS_475[gene=chr2_f_c9373][PH=4][PH0=0.00][P=4.33e-07]	4	+	Alu	ENSG00000157985.20	AGAP1	TE	4.33e-07
chr2	236103733	236103734	CITS_476[gene=chr2_f_c9377][PH=4][PH0=0.00][P=5.25e-07]	4	+	Alu	ENSG00000157985.20	AGAP1	TE	5.25e-07
chr2	236399163	236399164	CITS_478[gene=chr2_f_c9482][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000233611.5	GBX2-AS1	TE	1e-100
chr2	238079379	238079380	CITS_479[gene=chr2_f_c9609][PH=4][PH0=0.00][P=7.09e-07]	4	+	LINE	ENSG00000132330.19	""	TE	7.09e-07
chr2	238233344	238233345	CITS_481[gene=chr2_f_c9609][PH=4][PH0=0.00][P=7.09e-07]	4	+	First intron	ENSG00000225057.3	""	Genic	7.09e-07
chr2	239299062	239299063	CITS_482[gene=chr2_f_c9636][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu	""	""	TE	1e-100
chr2	241321121	241321122	CITS_484[gene=chr2_f_c9657][PH=4][PH0=0.00][P=7.22e-07]	4	+	First intron	ENSG00000168385.19	""	Genic	7.22e-07
chr2	241665898	241665899	CITS_489[gene=chr2_f_c9657][PH=6][PH0=0.00][P=1.00e-100]	6	+	Satellite/LC	ENSG00000168397.18	""	TE	1e-100
chr2	1954907	1954908	CITS_491[gene=chr2_r_c115][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu	ENSG00000186487.22	""	TE	1e-100
chr2	10672480	10672481	CITS_501[gene=chr2_r_c589][PH=4][PH0=0.00][P=3.79e-07]	4	-	Deep intronic	ENSG00000115761.18	""	Genic	3.79e-07
chr2	12470576	12470577	CITS_504[gene=chr2_r_c612][PH=10][PH0=0.00][P=1.00e-100]	10	-	Alu	""	""	TE	1e-100
chr2	17751320	17751321	CITS_510[gene=chr2_r_c794][PH=4][PH0=0.00][P=1.10e-07]	4	-	Alu	ENSG00000163029.17	""	TE	1.1e-07
chr2	20098009	20098010	CITS_511[gene=chr2_r_c848][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSG00000234378.2	""	Genic	1e-100
chr2	20264624	20264625	CITS_513[gene=chr2_r_c848][PH=4][PH0=0.00][P=1.20e-06]	4	-	Deep intronic	ENSG00000055917.18	""	Genic	1.2e-06
chr2	20437605	20437606	CITS_522[gene=chr2_r_c848][PH=4][PH0=0.00][P=1.20e-06]	4	-	Deep intronic	""	""	Genic	1.2e-06
chr2	23846126	23846127	CITS_525[gene=chr2_r_c991][PH=4][PH0=0.00][P=8.24e-07]	4	-	Alu	ENSG00000119778.16	""	TE	8.24e-07
chr2	23846668	23846669	CITS_526[gene=chr2_r_c991][PH=4][PH0=0.00][P=8.24e-07]	4	-	Alu	ENSG00000119778.16	""	TE	8.24e-07
chr2	23847210	23847211	CITS_527[gene=chr2_r_c991][PH=4][PH0=0.00][P=8.24e-07]	4	-	Alu	ENSG00000119778.16	""	TE	8.24e-07
chr2	23854311	23854312	CITS_529[gene=chr2_r_c991][PH=4][PH0=0.00][P=8.24e-07]	4	-	LINE	ENSG00000119778.16	""	TE	8.24e-07
chr2	24378187	24378188	CITS_530[gene=chr2_r_c991][PH=11][PH0=0.00][P=1.00e-100]	11	-	Deep intronic	""	""	Genic	1e-100
chr2	26161614	26161615	CITS_536[gene=chr2_r_c991][PH=4][PH0=0.00][P=8.24e-07]	4	-	Alu	""	""	TE	8.24e-07
chr2	27794141	27794142	CITS_538[gene=chr2_r_c1039][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000171174.16	""	TE	1e-100
chr2	28721306	28721307	CITS_539[gene=chr2_r_c1068][PH=4][PH0=0.00][P=3.79e-09]	4	-	Alu	ENSG00000226833.8	PPP1CB-DT	TE	3.79e-09
chr2	33767524	33767525	CITS_549[gene=chr2_r_c1234][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	""	""	Genic	1e-100
chr2	34578243	34578244	CITS_551[gene=chr2_r_c1243][PH=4][PH0=0.00][P=9.34e-10]	4	-	LINE	ENSG00000308718.1	""	TE	9.34e-10
chr2	34584908	34584909	CITS_552[gene=chr2_r_c1243][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other SINE	ENSG00000308718.1	""	TE	1e-100
chr2	34662680	34662681	CITS_553[gene=chr2_r_c1243][PH=5][PH0=0.00][P=1.00e-100]	5	-	Other SINE	""	""	TE	1e-100
chr2	36840857	36840858	CITS_554[gene=chr2_r_c1269][PH=4][PH0=0.00][P=3.75e-07]	4	-	3'UTR	ENSG00000115808.14	""	Genic	3.75e-07
chr2	36980193	36980194	CITS_555[gene=chr2_r_c1269][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	""	""	Genic	1e-100
chr2	37217504	37217505	CITS_557[gene=chr2_r_c1269][PH=4][PH0=0.00][P=3.75e-07]	4	-	Deep intronic	ENSG00000115816.16	""	Genic	3.75e-07
chr2	37640851	37640852	CITS_558[gene=chr2_r_c1269][PH=4][PH0=0.00][P=3.75e-07]	4	-	3'UTR-distal	""	""	Genic	3.75e-07
chr2	38170425	38170426	CITS_559[gene=chr2_r_c1278][PH=114][PH0=0.00][P=1.00e-100]	114	-	Deep intronic	ENSG00000227292.2	""	Genic	1e-100
chr2	38887766	38887767	CITS_572[gene=chr2_r_c1341][PH=8][PH0=0.00][P=1.00e-100]	8	-	Alu	""	""	TE	1e-100
chr2	39029333	39029334	CITS_573[gene=chr2_r_c1341][PH=4][PH0=0.00][P=2.04e-06]	4	-	Deep intronic	ENSG00000115904.16	""	Genic	2.04e-06
chr2	43011135	43011136	CITS_579[gene=chr2_r_c1515][PH=20][PH0=0.00][P=1.00e-100]	20	-	Deep intronic	ENSG00000231826.9	LINC01819	Genic	1e-100
chr2	43920825	43920826	CITS_582[gene=chr2_r_c1521][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000138095.21	""	Genic	1e-100
chr2	43959612	43959613	CITS_586[gene=chr2_r_c1521][PH=4][PH0=0.00][P=4.05e-07]	4	-	Deep intronic	ENSG00000138095.21	""	Genic	4.05e-07
chr2	51716758	51716759	CITS_595[gene=chr2_r_c1649][PH=10][PH0=0.00][P=1.00e-100]	10	-	Deep intronic	""	""	Genic	1e-100
chr2	53543224	53543225	CITS_597[gene=chr2_r_c1674][PH=39][PH0=0.00][P=1.00e-100]	39	-	Intergenic	""	""	Intergenic	1e-100
chr2	53849605	53849606	CITS_599[gene=chr2_r_c1674][PH=4][PH0=0.00][P=2.68e-06]	4	-	3'UTR-distal	ENSG00000115239.25	""	Genic	2.68e-06
chr2	53873385	53873386	CITS_600[gene=chr2_r_c1674][PH=4][PH0=0.00][P=2.68e-06]	4	-	Deep intronic	ENSG00000068878.16	""	Genic	2.68e-06
chr2	53873761	53873762	CITS_601[gene=chr2_r_c1674][PH=5][PH0=0.00][P=1.00e-15]	5	-	Other SINE	ENSG00000068878.16	""	TE	1e-15
chr2	53954689	53954690	CITS_602[gene=chr2_r_c1674][PH=4][PH0=0.00][P=2.68e-06]	4	-	Alu	ENSG00000068878.16	""	TE	2.68e-06
chr2	55290969	55290970	CITS_606[gene=chr2_r_c1674][PH=4][PH0=0.00][P=2.68e-06]	4	-	3'UTR	ENSG00000115355.19	""	Genic	2.68e-06
chr2	55299320	55299321	CITS_608[gene=chr2_r_c1674][PH=5][PH0=0.00][P=1.00e-15]	5	-	Deep intronic	ENSG00000115355.19	""	Genic	1e-15
chr2	55674433	55674434	CITS_609[gene=chr2_r_c1674][PH=4][PH0=0.00][P=2.68e-06]	4	-	Alu	ENSG00000138035.16	""	TE	2.68e-06
chr2	56376844	56376845	CITS_610[gene=chr2_r_c1677][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic	""	""	Genic	1e-100
chr2	61413548	61413549	CITS_625[gene=chr2_r_c1784][PH=7][PH0=0.00][P=1.00e-100]	7	-	Alu	ENSG00000115464.15	USP34	TE	1e-100
chr2	61413819	61413820	CITS_626[gene=chr2_r_c1784][PH=7][PH0=0.00][P=1.00e-100]	7	-	Alu	ENSG00000115464.15	USP34	TE	1e-100
chr2	61417264	61417265	CITS_627[gene=chr2_r_c1784][PH=4][PH0=0.00][P=5.77e-06]	4	-	Deep intronic	ENSG00000115464.15	USP34	Genic	5.77e-06
chr2	61501063	61501064	CITS_629[gene=chr2_r_c1784][PH=4][PH0=0.00][P=5.77e-06]	4	-	Deep intronic	ENSG00000082898.20	""	Genic	5.77e-06
chr2	61505932	61505933	CITS_630[gene=chr2_r_c1784][PH=5][PH0=0.00][P=3.61e-09]	5	-	Deep intronic	ENSG00000082898.20	""	Genic	3.61e-09
chr2	61507583	61507584	CITS_633[gene=chr2_r_c1784][PH=6][PH0=0.00][P=1.00e-100]	6	-	Alu	ENSG00000082898.20	""	TE	1e-100
chr2	61514769	61514770	CITS_637[gene=chr2_r_c1784][PH=5][PH0=0.00][P=3.61e-09]	5	-	LINE	ENSG00000082898.20	""	TE	3.61e-09
chr2	61518899	61518900	CITS_640[gene=chr2_r_c1784][PH=5][PH0=0.00][P=3.61e-09]	5	-	Deep intronic	ENSG00000082898.20	""	Genic	3.61e-09
chr2	61524149	61524150	CITS_643[gene=chr2_r_c1784][PH=5][PH0=0.00][P=3.61e-09]	5	-	Deep intronic	ENSG00000082898.20	""	Genic	3.61e-09
chr2	61524756	61524757	CITS_644[gene=chr2_r_c1784][PH=4][PH0=0.00][P=5.77e-06]	4	-	Alu	ENSG00000082898.20	""	TE	5.77e-06
chr2	61525944	61525945	CITS_646[gene=chr2_r_c1784][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000082898.20	""	Genic	1e-100
chr2	61534377	61534378	CITS_649[gene=chr2_r_c1784][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSG00000082898.20	""	Genic	1e-100
chr2	61535169	61535170	CITS_650[gene=chr2_r_c1784][PH=5][PH0=0.00][P=3.61e-09]	5	-	5'UTR	ENSG00000082898.20	""	Genic	3.61e-09
chr2	63510814	63510815	CITS_653[gene=chr2_r_c1883][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000143951.17	""	TE	1e-100
chr2	64044347	64044348	CITS_654[gene=chr2_r_c1883][PH=10][PH0=0.00][P=1.00e-100]	10	-	Alu	""	""	TE	1e-100
chr2	64058946	64058947	CITS_655[gene=chr2_r_c1883][PH=4][PH0=0.00][P=2.89e-07]	4	-	Alu	""	""	TE	2.89e-07
chr2	65122001	65122002	CITS_658[gene=chr2_r_c1982][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000138069.19	""	TE	1e-100
chr2	66293528	66293529	CITS_659[gene=chr2_r_c2112][PH=7][PH0=0.26][P=2.13e-06]	7	-	Satellite/LC	""	""	TE	2.13e-06
chr2	66583540	66583541	CITS_661[gene=chr2_r_c2259][PH=22][PH0=0.00][P=1.00e-100]	22	-	First intron	ENSG00000298962.1	""	Genic	1e-100
chr2	68184934	68184935	CITS_663[gene=chr2_r_c2293][PH=4][PH0=0.00][P=1.09e-07]	4	-	Deep intronic	ENSG00000221823.11	PPP3R1	Genic	1.09e-07
chr2	68209462	68209463	CITS_664[gene=chr2_r_c2293][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000221823.11	PPP3R1	Genic	1e-100
chr2	69482937	69482938	CITS_666[gene=chr2_r_c2329][PH=4][PH0=0.00][P=4.86e-07]	4	-	Deep intronic	ENSG00000115977.22	""	Genic	4.86e-07
chr2	69506779	69506780	CITS_667[gene=chr2_r_c2329][PH=51][PH0=0.00][P=1.00e-100]	51	-	Deep intronic	ENSG00000115977.22	""	Genic	1e-100
chr2	70231909	70231910	CITS_670[gene=chr2_r_c2370][PH=4][PH0=0.00][P=3.82e-07]	4	-	Deep intronic	ENSG00000116001.18	""	Genic	3.82e-07
chr2	72333808	72333809	CITS_671[gene=chr2_r_c2430][PH=4][PH0=0.00][P=8.31e-07]	4	-	Deep intronic	ENSG00000144036.17	""	Genic	8.31e-07
chr2	73121230	73121231	CITS_674[gene=chr2_r_c2597][PH=7][PH0=0.00][P=1.00e-100]	7	-	LINE	""	""	TE	1e-100
chr2	76076030	76076031	CITS_681[gene=chr2_r_c2797][PH=4][PH0=0.00][P=1.17e-10]	4	-	Alu	""	""	TE	1.17e-10
chr2	76445302	76445303	CITS_683[gene=chr2_r_c2814][PH=4][PH0=0.00][P=1.51e-09]	4	-	Other exon	ENSG00000200488.1	RN7SKP203	Genic	1.51e-09
chr2	80710116	80710117	CITS_687[gene=chr2_r_c3002][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000230975.1	""	TE	1e-100
chr2	81980021	81980022	CITS_688[gene=chr2_r_c3065][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic	ENSG00000231781.2	""	Genic	1e-100
chr2	84231316	84231317	CITS_690[gene=chr2_r_c3086][PH=51][PH0=0.00][P=1.00e-100]	51	-	Intergenic	""	""	Intergenic	1e-100
chr2	84867809	84867810	CITS_692[gene=chr2_r_c3213][PH=4][PH0=0.00][P=2.68e-09]	4	-	LINE	ENSG00000186854.12	""	TE	2.68e-09
chr2	85122125	85122126	CITS_694[gene=chr2_r_c3214][PH=12][PH0=0.00][P=1.00e-100]	12	-	Alu	""	""	TE	1e-100
chr2	87399869	87399870	CITS_696[gene=chr2_r_c3264][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr2	90193988	90193989	CITS_700[gene=chr2_r_c3381][PH=12][PH0=0.00][P=1.00e-100]	12	-	Alu	""	""	TE	1e-100
chr2	95894647	95894648	CITS_708[gene=chr2_r_c3494][PH=33][PH0=0.00][P=1.00e-100]	33	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	1e-100
chr2	95943188	95943189	CITS_709[gene=chr2_r_c3494][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic	1e-100
chr2	96303731	96303732	CITS_712[gene=chr2_r_c3494][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000144028.16	""	TE	1e-100
chr2	98848027	98848028	CITS_725[gene=chr2_r_c3655][PH=4][PH0=0.00][P=5.12e-07]	4	-	First intron	ENSG00000196872.13	""	Genic	5.12e-07
chr2	99475697	99475698	CITS_726[gene=chr2_r_c3655][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	ENSG00000135945.11	""	TE	1e-100
chr2	99960951	99960952	CITS_727[gene=chr2_r_c3655][PH=23][PH0=0.00][P=1.00e-100]	23	-	Deep intronic	ENSG00000144218.21	AFF3	Genic	1e-100
chr2	100320194	100320195	CITS_730[gene=chr2_r_c3655][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000170500.13	LONRF2	Genic	1e-100
chr2	100535621	100535622	CITS_731[gene=chr2_r_c3691][PH=5][PH0=0.19][P=2.71e-04]	5	-	Alu	""	""	TE	0.000271
chr2	102666951	102666952	CITS_736[gene=chr2_r_c3762][PH=19][PH0=0.00][P=1.00e-100]	19	-	Deep intronic	""	""	Genic	1e-100
chr2	102745629	102745630	CITS_738[gene=chr2_r_c3762][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE	""	""	TE	1e-100
chr2	105676705	105676706	CITS_739[gene=chr2_r_c3884][PH=14][PH0=0.00][P=1.00e-100]	14	-	Deep intronic	ENSG00000293937.1	""	Genic	1e-100
chr2	106096371	106096372	CITS_740[gene=chr2_r_c3884][PH=9][PH0=0.00][P=1.00e-100]	9	-	Satellite/LC	ENSG00000115652.16	""	TE	1e-100
chr2	108680210	108680211	CITS_743[gene=chr2_r_c3980][PH=4][PH0=0.00][P=2.01e-09]	4	-	Alu	""	""	TE	2.01e-09
chr2	109923878	109923879	CITS_745[gene=chr2_r_c4007][PH=4][PH0=0.00][P=1.15e-08]	4	-	Alu	""	""	TE	1.15e-08
chr2	110556841	110556842	CITS_747[gene=chr2_r_c4074][PH=4][PH0=0.00][P=3.72e-07]	4	-	Alu	ENSG00000183054.14	""	TE	3.72e-07
chr2	110787609	110787610	CITS_749[gene=chr2_r_c4074][PH=4][PH0=0.00][P=3.72e-07]	4	-	Deep intronic	""	""	Genic	3.72e-07
chr2	112411415	112411416	CITS_754[gene=chr2_r_c4126][PH=4][PH0=0.00][P=3.10e-07]	4	-	Alu	ENSG00000169629.13	""	TE	3.1e-07
chr2	116505855	116505856	CITS_759[gene=chr2_r_c4180][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE	""	""	TE	1e-100
chr2	118089604	118089605	CITS_761[gene=chr2_r_c4189][PH=30][PH0=0.00][P=1.00e-100]	30	-	Satellite/LC	""	""	TE	1e-100
chr2	120282321	120282322	CITS_764[gene=chr2_r_c4218][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr2	125819121	125819122	CITS_769[gene=chr2_r_c4376][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu	""	""	TE	1e-100
chr2	127298204	127298205	CITS_770[gene=chr2_r_c4415][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR-distal	""	""	Genic	1e-100
chr2	128529712	128529713	CITS_779[gene=chr2_r_c4415][PH=13][PH0=0.00][P=1.00e-100]	13	-	Alu	""	""	TE	1e-100
chr2	129896889	129896890	CITS_783[gene=chr2_r_c4477][PH=14][PH0=0.00][P=1.00e-100]	14	-	Satellite/LC	ENSG00000291116.2	PLAC9P1	TE	1e-100
chr2	130272372	130272373	CITS_784[gene=chr2_r_c4477][PH=4][PH0=0.00][P=3.38e-09]	4	-	tRNA*	""	""	ncRNA	3.38e-09
chr2	130337165	130337166	CITS_785[gene=chr2_r_c4477][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	""	""	Genic	1e-100
chr2	131092640	131092641	CITS_787[gene=chr2_r_c4483][PH=4][PH0=0.00][P=8.83e-08]	4	-	First intron	ENSG00000152102.19	""	Genic	8.83e-08
chr2	132254365	132254366	CITS_788[gene=chr2_r_c4588][PH=8][PH0=0.00][P=1.00e-100]	8	-	Deep intronic	""	""	Genic	1e-100
chr2	132255600	132255601	CITS_790[gene=chr2_r_c4588][PH=4][PH0=0.00][P=7.73e-09]	4	-	Deep intronic	""	""	Genic	7.73e-09
chr2	132255693	132255694	CITS_791[gene=chr2_r_c4588][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr2	132256114	132256115	CITS_792[gene=chr2_r_c4588][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr2	132280832	132280833	CITS_793[gene=chr2_r_c4588][PH=48][PH0=0.00][P=1.00e-100]	48	-	Deep intronic	""	""	Genic	1e-100
chr2	132281049	132281050	CITS_794[gene=chr2_r_c4588][PH=4][PH0=0.00][P=7.73e-09]	4	-	Deep intronic	""	""	Genic	7.73e-09
