chr	start	end	name	score	strand	NormedTC_SRR26536504	NormedTC_SRR26536505	NormedTC_SRR26536514	NormedTC_SRR26536520	NormedTC_SRR26536526	NormedTC_SRR26536532	NormedTC_SRR26536538	NormedTC_SRR26536544	NormedTC_HuR_WT	BC_HuR_WT	annotation	gene	external_gene_name	grouped_annotation
chr22	29901727	29901747	chr22-248	26.4	+	0	0	6.1168	0	2.1905	0	0	0	8.3073	2	Alu	ENSG00000100330.17	""	TE
chr22	29908644	29908664	chr22-354	18.9	+	0	0	1.0195	3.9844	4.381	0	0	0	9.3849	3	First intron	ENSG00000100330.17	""	Genic
chr22	29913333	29913353	chr22-355	15.1	+	0	0	2.0389	0	2.1905	1.6899	33.3378	0	39.2572	4	First intron	ENSG00000100330.17	""	Genic
chr22	29924733	29924753	chr22-585	15.1	+	0	14.4286	3.0584	0	0	0	0	0	17.487	2	LINE	ENSG00000100330.17	""	TE
chr22	29926317	29926337	chr22-356	22.6	+	0	0	2.0389	5.9765	2.1905	0	0	0	10.206	3	LINE	ENSG00000100330.17	""	TE
chr22	29964352	29964372	chr22-64	60.4	+	0	0	11.2142	1.9922	8.762	0	0	0	21.9684	3	Deep intronic	ENSG00000100330.17	""	Genic
chr22	29972120	29972140	chr22-195	26.4	+	0	0	3.0584	3.9844	4.381	0	0	0	11.4238	3	First intron	ENSG00000100330.17	""	Genic
chr22	29978263	29978283	chr22-89	41.5	+	0	0	6.1168	11.9531	0	0	0	0	18.0699	2	First intron	ENSG00000100330.17	""	Genic
chr22	30026064	30026084	chr22-42	56.6	+	0	14.4286	3.0584	7.9687	4.381	10.1396	0	0	39.9763	5	3'UTR	ENSG00000100330.17	""	Genic
chr22	30378856	30378876	chr22-73	37.7	-	0	28.8571	4.0779	1.9922	2.1905	10.1396	0	0	47.2573	5	3'UTR	ENSG00000099999.16	""	Genic
chr22	30738083	30738103	chr22-250	22.6	+	0	0	0	0	0	10.1396	0	0	10.1396	1	Satellite/LC	ENSG00000184792.17	""	TE
chr22	30926524	30926544	chr22-104	45.3	-	0	0	4.0779	5.9765	10.9525	1.6899	0	0	22.6969	4	3'UTR	ENSG00000133422.15	""	Genic
chr22	30970061	30970081	chr22-251	22.6	+	0	0	1.0195	0	4.381	5.0698	0	0	10.4703	3	3'UTR	ENSG00000253352.10	TUG1	Genic
chr22	30971635	30971655	chr22-74	56.6	+	0	14.4286	6.1168	9.9609	6.5715	0	0	0	37.0778	4	3'UTR	ENSG00000253352.10	TUG1	Genic
chr22	30976303	30976323	chr22-128	67.9	+	0	0	11.2142	9.9609	4.381	0	0	0	25.5561	3	3'UTR	ENSG00000253352.10	TUG1	Genic
chr22	31162636	31162656	chr22-129	34	+	0	14.4286	3.0584	5.9765	4.381	0	0	0	27.8445	4	First intron	ENSG00000138942.18	""	Genic
chr22	31164306	31164326	chr22-252	26.4	+	0	0	4.0779	1.9922	2.1905	1.6899	0	0	9.9505	4	LINE	ENSG00000138942.18	""	TE
chr22	31230082	31230102	chr22-253	18.9	+	0	14.4286	3.0584	3.9844	0	0	0	0	21.4713	3	First intron	ENSG00000182541.19	""	Genic
chr22	31326144	31326164	chr22-75	41.5	-	0	0	7.1363	3.9844	0	5.0698	0	0	16.1905	3	3'UTR	ENSG00000100105.19	""	Genic
chr22	31404951	31404971	chr22-161	30.2	+	0	0	1.0195	0	4.381	8.4497	0	0	13.8501	3	First intron	ENSG00000185721.15	""	Genic
chr22	31684778	31684798	chr22-105	37.7	-	0	0	5.0974	3.9844	4.381	3.3799	0	0	16.8426	4	3'UTR	ENSG00000183530.15	""	Genic
chr22	31685396	31685416	chr22-16	124.5	-	0	14.4286	22.4284	19.9218	10.9525	0	0	0	67.7313	4	3'UTR	ENSG00000183530.15	""	Genic
chr22	31747786	31747806	chr22-90	41.5	-	0	72.1428	2.0389	3.9844	8.762	0	0	0	86.9281	4	First intron	ENSG00000183530.15	""	Genic
chr22	31945673	31945693	chr22-1102	11.3	+	196.6568	0	0	1.9922	2.1905	0	0	0	200.8395	3	First intron	ENSG00000128245.16	""	Genic
chr22	31957427	31957447	chr22-56	49	+	0	0	8.1558	1.9922	6.5715	3.3799	0	0	20.0994	4	3'UTR	ENSG00000128245.16	""	Genic
chr22	32400067	32400087	chr22-130	37.7	-	0	0	7.1363	1.9922	4.381	0	0	0	13.5095	3	Satellite/LC	ENSG00000100220.13	""	TE
chr22	32860926	32860946	chr22-43	60.4	+	0	14.4286	4.0779	1.9922	4.381	13.5194	0	0	38.3991	5	3'UTR	ENSG00000100234.13	""	Genic
chr22	32861790	32861810	chr22-362	18.9	+	0	14.4286	4.0779	0	0	1.6899	0	0	20.1964	3	3'UTR	ENSG00000100234.13	""	Genic
chr22	33317361	33317381	chr22-606	15.1	-	0	14.4286	2.0389	0	2.1905	0	0	0	18.658	3	Deep intronic	ENSG00000133424.23	""	Genic
chr22	33492755	33492775	chr22-196	30.2	-	0	0	2.0389	1.9922	10.9525	0	0	0	14.9837	3	Deep intronic	ENSG00000133424.23	""	Genic
chr22	33530514	33530534	chr22-256	22.6	-	0	14.4286	3.0584	1.9922	2.1905	0	0	0	21.6697	4	Deep intronic	ENSG00000133424.23	""	Genic
chr22	33691117	33691137	chr22-607	18.9	-	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	First intron	ENSG00000133424.23	""	Genic
chr22	33703336	33703356	chr22-162	26.4	-	0	0	1.0195	1.9922	0	10.1396	0	0	13.1512	3	LINE	ENSG00000133424.23	""	TE
chr22	33732043	33732063	chr22-608	18.9	-	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	LINE	ENSG00000133424.23	""	TE
chr22	33752379	33752399	chr22-76	41.5	-	0	14.4286	7.1363	3.9844	2.1905	0	0	242.4242	270.164	5	First intron	ENSG00000133424.23	""	Genic
chr22	33774292	33774312	chr22-1115	11.3	-	0	28.8571	0	0	2.1905	0	0	0	31.0476	2	First intron	ENSG00000133424.23	""	Genic
chr22	33783223	33783243	chr22-1116	11.3	-	0	43.2857	0	0	0	0	0	0	43.2857	1	First intron	ENSG00000133424.23	""	Genic
chr22	33836777	33836797	chr22-257	22.6	-	0	14.4286	0	3.9844	4.381	1.6899	0	0	24.4839	4	Other SINE	ENSG00000133424.23	""	TE
chr22	33842882	33842902	chr22-258	22.6	-	0	0	6.1168	0	2.1905	0	0	0	8.3073	2	LINE	ENSG00000133424.23	""	TE
chr22	33891414	33891434	chr22-259	18.9	-	0	0	2.0389	1.9922	8.762	0	0	0	12.7932	3	LINE	ENSG00000133424.23	""	TE
chr22	35295564	35295584	chr22-366	22.6	+	0	0	3.0584	1.9922	0	3.3799	0	0	8.4305	3	3'UTR	ENSG00000100281.15	""	Genic
chr22	35740394	35740414	chr22-163	30.2	-	0	14.4286	6.1168	0	2.1905	0	0	0	22.7359	3	3'UTR	ENSG00000100320.25	""	Genic
chr22	35750455	35750475	chr22-164	37.7	-	0	0	4.0779	1.9922	8.762	1.6899	0	0	16.522	4	CDS	ENSG00000100320.25	""	Genic
chr22	35757202	35757222	chr22-261	26.4	-	0	0	2.0389	3.9844	0	6.7597	0	0	12.783	3	Deep intronic	ENSG00000100320.25	""	Genic
chr22	35761107	35761127	chr22-615	15.1	-	0	14.4286	1.0195	1.9922	2.1905	0	0	0	19.6307	4	Proximal intronic	ENSG00000100320.25	""	Genic
chr22	35778472	35778492	chr22-1135	11.3	-	0	14.4286	1.0195	0	0	1.6899	0	0	17.138	3	Satellite/LC	ENSG00000100320.25	""	TE
chr22	35862277	35862297	chr22-165	26.4	-	0	0	4.0779	7.9687	0	0	0	0	12.0466	2	LINE	ENSG00000100320.25	""	TE
chr22	35864540	35864560	chr22-619	26.4	-	0	0	5.0974	3.9844	0	0	0	0	9.0817	2	First intron	ENSG00000100320.25	""	Genic
chr22	35875867	35875887	chr22-262	22.6	-	0	14.4286	0	3.9844	2.1905	3.3799	0	0	23.9833	4	Satellite/LC	ENSG00000100320.25	""	TE
chr22	35876837	35876857	chr22-65	49	-	0	0	7.1363	5.9765	6.5715	3.3799	0	0	23.0642	4	First intron	ENSG00000100320.25	""	Genic
chr22	35890771	35890791	chr22-37	79.2	-	0	0	15.2921	7.9687	6.5715	0	0	0	29.8323	3	First intron	ENSG00000100320.25	""	Genic
chr22	35893293	35893313	chr22-263	22.6	-	0	28.8571	4.0779	0	2.1905	0	0	0	35.1255	3	First intron	ENSG00000100320.25	""	Genic
chr22	35896347	35896367	chr22-91	45.3	-	0	0	5.0974	5.9765	8.762	0	0	0	19.8359	3	First intron	ENSG00000100320.25	""	Genic
chr22	35899421	35899441	chr22-197	30.2	-	0	0	3.0584	5.9765	4.381	0	0	0	13.416	3	First intron	ENSG00000100320.25	""	Genic
chr22	35899543	35899563	chr22-131	34	-	0	14.4286	1.0195	1.9922	2.1905	8.4497	0	0	28.0804	5	Satellite/LC	ENSG00000100320.25	""	TE
chr22	35908098	35908118	chr22-198	26.4	-	0	0	5.0974	3.9844	0	0	0	0	9.0817	2	First intron	ENSG00000100320.25	""	Genic
chr22	35908716	35908736	chr22-132	56.6	-	0	0	11.2142	9.9609	2.1905	0	0	0	23.3656	3	First intron	ENSG00000100320.25	""	Genic
chr22	35918966	35918986	chr22-371	18.9	-	0	14.4286	0	3.9844	2.1905	1.6899	0	0	22.2934	4	First intron	ENSG00000100320.25	""	Genic
chr22	35926452	35926472	chr22-372	18.9	-	0	14.4286	3.0584	3.9844	0	0	0	0	21.4713	3	First intron	ENSG00000100320.25	""	Genic
chr22	35929491	35929511	chr22-624	15.1	-	0	14.4286	2.0389	0	2.1905	0	0	0	18.658	3	LINE	ENSG00000100320.25	""	TE
chr22	35964828	35964848	chr22-1163	15.1	-	0	14.4286	2.0389	0	0	1.6899	0	0	18.1574	3	First intron	ENSG00000100320.25	""	Genic
chr22	35971894	35971914	chr22-1166	11.3	-	0	14.4286	0	0	0	3.3799	0	0	17.8084	2	Satellite/LC	ENSG00000100320.25	""	TE
chr22	35977788	35977808	chr22-1167	11.3	-	0	28.8571	1.0195	0	0	0	0	0	29.8766	2	LINE	ENSG00000100320.25	""	TE
chr22	35978749	35978769	chr22-199	26.4	-	0	0	3.0584	7.9687	0	0	0	0	11.0271	2	LINE	ENSG00000100320.25	""	TE
chr22	35996156	35996176	chr22-1170	11.3	-	0	28.8571	0	0	0	1.6899	0	0	30.547	2	First intron	ENSG00000100320.25	""	Genic
chr22	36281488	36281508	chr22-3	328.2	-	0	158.7141	7.1363	15.9375	13.143	101.3959	166.6889	0	463.0157	6	3'UTR	ENSG00000100345.24	""	Genic
chr22	37774093	37774113	chr22-632	11.3	+	0	0	0	1.9922	0	8.4497	0	0	10.4418	2	3'UTR	ENSG00000100106.22	TRIOBP	Genic
chr22	37853671	37853691	chr22-634	18.9	+	0	14.4286	2.0389	0	4.381	0	0	0	20.8485	3	Deep intronic	ENSG00000100129.18	EIF3L	Genic
chr22	37863077	37863097	chr22-1186	11.3	+	0	14.4286	1.0195	0	0	1.6899	0	0	17.138	3	Deep intronic	ENSG00000100129.18	EIF3L	Genic
chr22	37874731	37874751	chr22-44	67.9	+	0	28.8571	7.1363	5.9765	13.143	0	0	0	55.113	4	Alu	ENSG00000100129.18	EIF3L	TE
chr22	37879748	37879768	chr22-1188	15.1	+	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	Deep intronic	ENSG00000100129.18	EIF3L	Genic
chr22	38011814	38011834	chr22-1189	11.3	+	0	28.8571	1.0195	0	0	0	0	0	29.8766	2	LINE	ENSG00000100142.17	""	TE
chr22	38290850	38290870	chr22-106	41.5	-	0	14.4286	1.0195	0	0	16.8993	0	0	32.3473	3	3'UTR	ENSG00000213923.14	""	Genic
chr22	38483446	38483466	chr22-45	67.9	-	0	14.4286	5.0974	5.9765	0	16.8993	0	0	42.4018	4	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484041	38484061	chr22-18	101.9	-	0	14.4286	11.2142	15.9375	13.143	11.8295	0	0	66.5528	5	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484225	38484245	chr22-57	56.6	-	0	14.4286	6.1168	7.9687	4.381	11.8295	0	0	44.7247	5	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484380	38484400	chr22-19	101.9	-	0	14.4286	18.3505	27.8905	8.762	18.5892	0	0	88.0209	5	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484519	38484539	chr22-17	124.5	-	0	0	19.37	17.9296	19.7146	0	0	0	57.0142	3	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38484954	38484974	chr22-20	162.2	-	0	14.4286	15.2921	25.8984	21.9051	3.3799	66.6756	0	147.5795	6	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485256	38485276	chr22-24	90.5	-	0	0	14.2726	15.9375	13.143	1.6899	33.3378	0	78.3808	5	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38485794	38485814	chr22-2	656.5	-	0	28.8571	96.8499	89.6482	78.8583	8.4497	0	0	302.6632	5	3'UTR	ENSG00000100201.23	DDX17	Genic
chr22	38486552	38486572	chr22-379	18.9	-	0	0	2.0389	3.9844	0	3.3799	0	0	9.4032	3	Proximal intronic	ENSG00000100201.23	DDX17	Genic
chr22	38488572	38488592	chr22-8	211.3	-	0	0	32.6231	39.8436	37.2386	3.3799	0	0	113.0853	4	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489064	38489084	chr22-25	101.9	-	0	14.4286	13.2531	9.9609	17.5241	5.0698	33.3378	0	93.5743	6	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489492	38489512	chr22-77	67.9	-	0	0	14.2726	17.9296	2.1905	0	0	0	34.3928	3	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38489590	38489610	chr22-28	79.2	-	0	0	12.2337	15.9375	19.7146	1.6899	0	0	49.5756	4	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38490470	38490490	chr22-1	1867.6	-	0	274.1426	260.9851	253.0071	216.8603	35.4886	66.6756	0	1107.1592	6	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491272	38491292	chr22-15	184.9	-	0	0	29.5647	33.8671	28.4766	5.0698	0	0	96.9782	4	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491565	38491585	chr22-38	56.6	-	0	0	6.1168	13.9453	4.381	10.1396	0	0	34.5827	4	Deep intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491819	38491839	chr22-135	37.7	-	0	14.4286	1.0195	3.9844	10.9525	3.3799	33.3378	0	67.1026	6	Proximal intronic	ENSG00000100201.23	DDX17	Genic
chr22	38491981	38492001	chr22-78	64.1	-	0	0	12.2337	5.9765	6.5715	0	0	0	24.7817	3	Proximal intronic	ENSG00000100201.23	DDX17	Genic
chr22	38495963	38495983	chr22-108	52.8	-	0	0	4.0779	1.9922	10.9525	6.7597	0	0	23.7823	4	Satellite/LC	ENSG00000100201.23	DDX17	TE
chr22	38503830	38503850	chr22-382	22.6	-	0	0	3.0584	1.9922	4.381	0	0	0	9.4316	3	First intron	ENSG00000100201.23	DDX17	Genic
chr22	38504571	38504591	chr22-93	37.7	-	0	14.4286	5.0974	7.9687	4.381	0	0	0	31.8757	4	First intron	ENSG00000100201.23	DDX17	Genic
chr22	38505382	38505402	chr22-79	45.3	-	0	0	6.1168	9.9609	8.762	0	0	0	24.8398	3	First intron	ENSG00000100201.23	DDX17	Genic
chr22	38683929	38683949	chr22-11	147.1	+	0	28.8571	22.4284	21.914	4.381	37.1785	0	0	114.759	5	3'UTR	ENSG00000100216.7	""	Genic
chr22	38684218	38684238	chr22-14	147.1	+	0	14.4286	15.2921	7.9687	13.143	27.0389	100.0133	0	177.8847	6	3'UTR	ENSG00000100216.7	""	Genic
chr22	38700118	38700138	chr22-167	22.6	-	0	0	3.0584	3.9844	4.381	1.6899	0	0	13.1137	4	5'UTR	ENSG00000100221.12	""	Genic
chr22	39313829	39313849	chr22-168	56.6	-	0	0	4.0779	3.9844	13.143	40.5583	0	0	61.7636	4	Deep intronic	ENSG00000100316.17	""	Genic
chr22	39315225	39315245	chr22-46	86.8	-	0	14.4286	17.331	25.8984	17.5241	84.4965	33.3378	0	193.0164	6	Deep intronic	ENSG00000100316.17	""	Genic
chr22	39319082	39319102	chr22-10	275.4	-	0	28.8571	12.2337	1.9922	2.1905	138.5743	100.0133	0	283.8612	6	First intron	ENSG00000100316.17	""	Genic
chr22	40070788	40070808	chr22-383	18.9	+	0	0	0	0	0	8.4497	0	0	8.4497	1	First intron	ENSG00000100354.23	""	Genic
chr22	40126261	40126281	chr22-1206	11.3	+	0	0	2.0389	0	0	0	33.3378	0	35.3767	2	LINE	ENSG00000100354.23	""	TE
chr22	40178840	40178860	chr22-385	18.9	+	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	First intron	ENSG00000100354.23	""	Genic
chr22	40179948	40179968	chr22-652	15.1	+	0	14.4286	2.0389	5.9765	0	0	0	0	22.444	3	First intron	ENSG00000100354.23	""	Genic
chr22	40190976	40190996	chr22-1210	11.3	+	0	14.4286	1.0195	0	2.1905	0	0	0	17.6385	3	LINE	ENSG00000100354.23	""	TE
chr22	40208762	40208782	chr22-109	37.7	+	0	14.4286	6.1168	0	2.1905	0	66.6756	0	89.4115	4	First intron	ENSG00000100354.23	""	Genic
chr22	40209069	40209089	chr22-387	18.9	+	0	14.4286	2.0389	0	2.1905	1.6899	0	0	20.3479	4	Satellite/LC	ENSG00000100354.23	""	TE
chr22	40290999	40291019	chr22-80	45.3	+	0	0	7.1363	7.9687	2.1905	1.6899	0	0	18.9855	4	Deep intronic	ENSG00000100354.23	""	Genic
chr22	40324051	40324071	chr22-39	64.1	+	0	14.4286	3.0584	11.9531	8.762	5.0698	0	0	43.2719	5	3'UTR	ENSG00000100354.23	""	Genic
chr22	40324309	40324329	chr22-5	343.3	+	0	0	57.0905	43.828	28.4766	10.1396	33.3378	0	172.8725	5	3'UTR	ENSG00000100354.23	""	Genic
chr22	40324883	40324903	chr22-29	90.5	+	0	14.4286	17.331	7.9687	8.762	5.0698	0	0	53.5602	5	3'UTR	ENSG00000100354.23	""	Genic
chr22	40326850	40326870	chr22-654	18.9	+	0	14.4286	2.0389	1.9922	2.1905	0	0	0	20.6502	4	3'UTR	ENSG00000100354.23	""	Genic
chr22	40327862	40327882	chr22-33	75.5	+	0	57.7142	8.1558	9.9609	2.1905	13.5194	0	0	91.5409	5	3'UTR	ENSG00000100354.23	""	Genic
chr22	40329456	40329476	chr22-81	45.3	+	0	0	7.1363	7.9687	4.381	1.6899	0	0	21.176	4	3'UTR	ENSG00000100354.23	""	Genic
chr22	40331055	40331075	chr22-40	75.5	+	0	0	10.1947	13.9453	10.9525	0	0	0	35.0925	3	3'UTR	ENSG00000100354.23	""	Genic
chr22	40331713	40331733	chr22-136	34	+	0	0	4.0779	5.9765	4.381	5.0698	0	0	19.5052	4	3'UTR	ENSG00000100354.23	""	Genic
chr22	40332850	40332870	chr22-657	18.9	+	0	0	0	1.9922	8.762	0	0	0	10.7542	2	3'UTR	ENSG00000100354.23	""	Genic
chr22	40332903	40332923	chr22-390	15.1	+	0	0	1.0195	3.9844	0	3.3799	0	0	8.3837	3	3'UTR	ENSG00000100354.23	""	Genic
chr22	40335182	40335202	chr22-67	52.8	+	0	0	4.0779	11.9531	6.5715	8.4497	0	0	31.0522	4	3'UTR	ENSG00000100354.23	""	Genic
chr22	40335322	40335342	chr22-110	52.8	+	0	0	11.2142	1.9922	2.1905	3.3799	0	0	18.7768	4	3'UTR	ENSG00000100354.23	""	Genic
chr22	40335683	40335703	chr22-6	260.3	+	0	43.2857	35.6816	21.914	26.2861	23.659	0	0	150.8264	5	3'UTR	ENSG00000100354.23	""	Genic
chr22	40438745	40438765	chr22-660	26.4	-	0	0	4.0779	3.9844	2.1905	0	0	0	10.2528	3	First intron	ENSG00000196588.21	MRTFA	Genic
chr22	40544912	40544932	chr22-393	15.1	-	0	0	2.0389	5.9765	2.1905	0	0	0	10.206	3	Alu	ENSG00000196588.21	MRTFA	TE
chr22	40547230	40547250	chr22-394	18.9	-	0	0	2.0389	7.9687	2.1905	1.6899	0	0	13.8881	4	LINE	ENSG00000196588.21	MRTFA	TE
chr22	40586252	40586272	chr22-111	41.5	-	0	0	2.0389	5.9765	2.1905	8.4497	0	0	18.6557	4	Satellite/LC	ENSG00000196588.21	MRTFA	TE
chr22	40615021	40615041	chr22-395	18.9	-	0	0	1.0195	5.9765	2.1905	0	0	0	9.1865	3	LINE	ENSG00000196588.21	MRTFA	TE
chr22	40825288	40825308	chr22-204	34	-	0	0	4.0779	3.9844	4.381	1.6899	0	0	14.1332	4	3'UTR	ENSG00000100380.16	""	Genic
chr22	40826191	40826211	chr22-9	215.1	-	0	0	27.5258	23.9062	21.9051	15.2094	0	0	88.5464	4	3'UTR	ENSG00000100380.16	""	Genic
chr22	40829725	40829745	chr22-668	15.1	-	0	14.4286	2.0389	0	2.1905	0	0	0	18.658	3	Deep intronic	ENSG00000100380.16	""	Genic
chr22	40932350	40932370	chr22-51	67.9	+	0	14.4286	1.0195	5.9765	2.1905	30.4188	0	0	54.0338	5	3'UTR	ENSG00000196236.14	""	Genic
chr22	41092179	41092199	chr22-94	41.5	+	0	0	5.0974	3.9844	8.762	0	0	0	17.8438	3	5'UTR	ENSG00000100393.17	""	Genic
chr22	41102041	41102061	chr22-273	22.6	+	0	14.4286	2.0389	0	0	5.0698	0	0	21.5373	3	First intron	ENSG00000100393.17	""	Genic
chr22	41107672	41107692	chr22-398	18.9	+	0	14.4286	3.0584	0	2.1905	0	0	0	19.6775	3	First intron	ENSG00000100393.17	""	Genic
chr22	41122679	41122699	chr22-672	15.1	+	0	14.4286	0	1.9922	0	3.3799	0	0	19.8006	3	Deep intronic	ENSG00000100393.17	""	Genic
chr22	41152538	41152558	chr22-137	34	+	0	0	3.0584	3.9844	4.381	3.3799	0	0	14.8037	4	Proximal intronic	ENSG00000100393.17	""	Genic
chr22	41179295	41179315	chr22-400	18.9	+	0	14.4286	4.0779	0	0	0	0	0	18.5064	2	3'UTR	ENSG00000100393.17	""	Genic
chr22	41427151	41427171	chr22-401	18.9	+	0	14.4286	1.0195	3.9844	2.1905	0	0	0	21.6229	4	LINE	""	""	TE
chr22	41434136	41434156	chr22-274	22.6	-	0	0	1.0195	0	2.1905	6.7597	0	0	9.9697	3	3'UTR	ENSG00000183864.7	""	Genic
chr22	41600992	41601012	chr22-676	15.1	-	0	14.4286	0	3.9844	2.1905	0	0	0	20.6034	3	3'UTR	ENSG00000100418.9	""	Genic
chr22	41616466	41616486	chr22-402	18.9	-	0	0	1.0195	5.9765	2.1905	0	0	0	9.1865	3	First intron	ENSG00000100418.9	""	Genic
chr22	41618702	41618722	chr22-403	18.9	-	0	0	1.0195	3.9844	4.381	0	0	0	9.3849	3	First intron	ENSG00000100418.9	""	Genic
chr22	41655343	41655363	chr22-205	22.6	+	0	0	1.0195	0	0	8.4497	33.3378	0	42.8069	3	Deep intronic	ENSG00000196419.14	""	Genic
chr22	41842136	41842156	chr22-677	15.1	+	0	14.4286	0	0	0	5.0698	0	0	19.4984	2	3'UTR-distal	ENSG00000198911.14	""	Genic
chr22	41845651	41845671	chr22-678	15.1	+	0	0	0	0	0	5.0698	33.3378	0	38.4076	2	LINE	ENSG00000198911.14	""	TE
chr22	41857517	41857537	chr22-275	22.6	+	0	14.4286	2.0389	3.9844	0	1.6899	0	0	22.1418	4	First intron	ENSG00000198911.14	""	Genic
chr22	41872554	41872574	chr22-206	26.4	+	0	0	4.0779	5.9765	0	0	0	0	10.0544	2	LINE	ENSG00000198911.14	""	TE
chr22	42058470	42058490	chr22-112	37.7	-	0	57.7142	2.0389	1.9922	4.381	1.6899	0	0	67.8163	5	3'UTR	ENSG00000198951.13	""	Genic
chr22	42160608	42160628	chr22-27	105.6	-	0	14.4286	11.2142	13.9453	10.9525	6.7597	33.3378	0	90.6381	6	3'UTR	ENSG00000100207.21	TCF20	Genic
chr22	42252922	42252942	chr22-408	22.6	-	0	14.4286	3.0584	3.9844	0	0	0	0	21.4713	3	First intron	ENSG00000100207.21	TCF20	Genic
chr22	42258830	42258850	chr22-684	15.1	-	0	14.4286	1.0195	1.9922	2.1905	0	0	0	19.6307	4	First intron	ENSG00000100207.21	TCF20	Genic
chr22	42469381	42469401	chr22-1300	26.4	+	0	0	0	0	0	11.8295	0	0	11.8295	1	Intergenic	""	""	Intergenic
chr22	42517320	42517340	chr22-62	52.8	-	0	14.4286	1.0195	3.9844	0	20.2792	0	0	39.7116	4	Alu	ENSG00000189306.13	""	TE
chr22	42567660	42567680	chr22-1301	11.3	-	0	43.2857	0	0	0	0	0	0	43.2857	1	Alu	ENSG00000291035.2	RRP7BP	TE
chr22	42615256	42615276	chr22-22	109.4	+	0	0	1.0195	0	0	49.008	0	242.4242	292.4517	3	Other exon	ENSG00000270022.4	""	Genic
chr22	42615322	42615342	chr22-47	79.2	+	0	43.2857	0	3.9844	2.1905	27.0389	66.6756	0	143.175	5	Other exon	ENSG00000270022.4	""	Genic
chr22	42870917	42870937	chr22-410	18.9	-	0	0	1.0195	3.9844	2.1905	1.6899	0	0	8.8843	4	3'UTR	ENSG00000100266.20	""	Genic
chr22	42876038	42876058	chr22-1304	15.1	-	0	14.4286	2.0389	0	2.1905	0	0	0	18.658	3	Proximal intronic	ENSG00000100266.20	""	Genic
chr22	42880615	42880635	chr22-138	34	-	0	0	5.0974	5.9765	2.1905	0	0	0	13.2644	3	Deep intronic	ENSG00000100266.20	""	Genic
chr22	42932731	42932751	chr22-685	18.9	-	0	14.4286	1.0195	3.9844	2.1905	0	0	0	21.6229	4	First intron	ENSG00000100266.20	""	Genic
chr22	42949883	42949903	chr22-277	22.6	-	0	0	2.0389	3.9844	2.1905	1.6899	0	0	9.9037	4	LINE	ENSG00000100266.20	""	TE
chr22	42963884	42963904	chr22-169	30.2	-	0	72.1428	2.0389	1.9922	2.1905	0	0	0	78.3644	4	First intron	ENSG00000100266.20	""	Genic
chr22	42975642	42975662	chr22-278	22.6	-	0	57.7142	0	0	0	3.3799	0	0	61.0941	2	First intron	ENSG00000100266.20	""	Genic
chr22	43008942	43008962	chr22-279	22.6	-	0	0	1.0195	3.9844	4.381	1.6899	0	0	11.0748	4	First intron	ENSG00000100266.20	""	Genic
chr22	43950128	43950148	chr22-95	41.5	+	0	0	7.1363	5.9765	0	1.6899	0	0	14.8028	3	3'UTR-distal	""	""	Genic
chr22	45173253	45173273	chr22-411	18.9	+	0	14.4286	1.0195	3.9844	2.1905	0	0	0	21.6229	4	Deep intronic	ENSG00000093000.20	""	Genic
chr22	45173358	45173378	chr22-139	30.2	+	0	0	3.0584	1.9922	8.762	8.4497	0	0	22.2623	4	Deep intronic	ENSG00000093000.20	""	Genic
chr22	45175505	45175525	chr22-412	18.9	+	0	0	3.0584	5.9765	0	0	0	0	9.035	2	Deep intronic	ENSG00000093000.20	""	Genic
chr22	45184909	45184929	chr22-1318	22.6	+	0	0	2.0389	5.9765	2.1905	0	0	0	10.206	3	3'UTR	ENSG00000093000.20	""	Genic
chr22	45187136	45187156	chr22-413	26.4	+	0	0	5.0974	1.9922	2.1905	0	0	0	9.2801	3	3'UTR	ENSG00000093000.20	""	Genic
chr22	45341893	45341913	chr22-170	34	+	0	0	5.0974	5.9765	0	1.6899	0	0	12.7638	3	3'UTR	ENSG00000100376.13	""	Genic
chr22	45600759	45600779	chr22-207	26.4	+	0	0	2.0389	1.9922	8.762	0	0	0	12.7932	3	3'UTR	ENSG00000077942.20	""	Genic
chr22	45600867	45600887	chr22-52	60.4	+	0	0	8.1558	11.9531	10.9525	3.3799	33.3378	0	67.7791	5	3'UTR	ENSG00000077942.20	""	Genic
