chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr1	192097106	192097107	CITS_114[gene=chr1_f_c11070][PH=4][PH0=0.00][P=4.47e-08]	4	+	Deep intronic	ENSMUSG00000058248.13	Kcnh1	Genic	4.47e-08
chr1	193226750	193226751	CITS_116[gene=chr1_f_c11085][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSMUSG00000122370.1	""	Genic	1e-100
chr1	193315183	193315184	CITS_117[gene=chr1_f_c11085][PH=59][PH0=0.00][P=1.00e-100]	59	+	First intron	ENSMUSG00000120108.2	Gm31870	Genic	1e-100
chr1	3669650	3669651	CITS_120[gene=chr1_r_c235][PH=4][PH0=0.00][P=2.64e-08]	4	-	LINE	ENSMUSG00000051951.6	Xkr4	TE	2.64e-08
chr1	8494966	8494967	CITS_122[gene=chr1_r_c527][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSMUSG00000025909.17	Sntg1	TE	1e-100
chr1	22502448	22502449	CITS_129[gene=chr1_r_c2010][PH=5][PH0=0.00][P=1.18e-10]	5	-	Deep intronic	ENSMUSG00000041670.20	Rims1	Genic	1.18e-10
chr1	24652238	24652239	CITS_130[gene=chr1_r_c2145][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other exon	ENSMUSG00000138098.1	""	Genic	1e-100
chr1	24653931	24653932	CITS_131[gene=chr1_r_c2145][PH=53][PH0=0.00][P=1.00e-100]	53	-	TSS-proximal	""	""	Genic	1e-100
chr1	24654685	24654686	CITS_132[gene=chr1_r_c2145][PH=5][PH0=0.00][P=1.00e-100]	5	-	TSS-proximal	""	""	Genic	1e-100
chr1	37502287	37502288	CITS_142[gene=chr1_r_c3182][PH=10][PH0=0.00][P=1.00e-100]	10	-	Proximal intronic	ENSMUSG00000026110.16	Mgat4a	Genic	1e-100
chr1	46115140	46115141	CITS_148[gene=chr1_r_c3617][PH=14][PH0=0.00][P=1.00e-100]	14	-	LINE	ENSMUSG00000140126.1	""	TE	1e-100
chr1	46115221	46115222	CITS_149[gene=chr1_r_c3617][PH=10][PH0=0.00][P=1.00e-100]	10	-	LINE	ENSMUSG00000140126.1	""	TE	1e-100
chr1	56821293	56821294	CITS_154[gene=chr1_r_c4333][PH=5][PH0=0.03][P=2.16e-04]	5	-	Intergenic	""	""	Intergenic	0.000216
chr1	56821365	56821366	CITS_155[gene=chr1_r_c4333][PH=7][PH0=0.03][P=8.71e-09]	7	-	Intergenic	""	""	Intergenic	8.71e-09
chr1	56821500	56821501	CITS_156[gene=chr1_r_c4333][PH=1856][PH0=0.03][P=1.00e-100]	1856	-	Intergenic	""	""	Intergenic	1e-100
chr1	59683548	59683549	CITS_160[gene=chr1_r_c4543][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSMUSG00000026021.16	Sumo1	Genic	1e-100
chr1	68237116	68237117	CITS_169[gene=chr1_r_c4917][PH=4][PH0=0.00][P=2.69e-10]	4	-	Satellite/LC	ENSMUSG00000062209.16	Erbb4	TE	2.69e-10
chr1	80350075	80350076	CITS_175[gene=chr1_r_c5513][PH=11][PH0=0.00][P=1.00e-100]	11	-	Alu	""	""	TE	1e-100
chr1	85759666	85759667	CITS_180[gene=chr1_r_c5779][PH=5][PH0=0.14][P=9.32e-05]	5	-	Alu	""	""	TE	9.32e-05
chr1	85792329	85792330	CITS_181[gene=chr1_r_c5781][PH=21][PH0=0.67][P=1.00e-100]	21	-	Intergenic	""	""	Intergenic	1e-100
chr1	89901485	89901486	CITS_183[gene=chr1_r_c5925][PH=4][PH0=0.00][P=1.00e-100]	4	-	Other SINE	ENSMUSG00000067081.14	Asb18	TE	1e-100
chr1	89987144	89987145	CITS_184[gene=chr1_r_c5925][PH=13][PH0=0.00][P=1.00e-100]	13	-	LTR/ERV	ENSMUSG00000026301.17	Iqca1	TE	1e-100
chr1	100107915	100107916	CITS_188[gene=chr1_r_c6591][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr1	102555965	102555966	CITS_190[gene=chr1_r_c6688][PH=4][PH0=0.00][P=1.92e-10]	4	-	Intergenic	""	""	Intergenic	1.92e-10
chr1	102556015	102556016	CITS_191[gene=chr1_r_c6688][PH=8][PH0=0.00][P=1.00e-100]	8	-	Intergenic	""	""	Intergenic	1e-100
chr1	113831753	113831754	CITS_198[gene=chr1_r_c7165][PH=8][PH0=0.00][P=1.00e-100]	8	-	LINE	ENSMUSG00000097648.3	9330185C12Rik	TE	1e-100
chr1	113831828	113831829	CITS_199[gene=chr1_r_c7165][PH=10][PH0=0.00][P=1.00e-100]	10	-	LINE	ENSMUSG00000097648.3	9330185C12Rik	TE	1e-100
chr1	122284939	122284940	CITS_204[gene=chr1_r_c7507][PH=85][PH0=0.00][P=1.00e-100]	85	-	Intergenic	""	""	Intergenic	1e-100
chr1	123747815	123747816	CITS_207[gene=chr1_r_c7821][PH=7][PH0=0.16][P=2.21e-07]	7	-	LINE	ENSMUSG00000036815.18	Dpp10	TE	2.21e-07
chr1	132510203	132510204	CITS_215[gene=chr1_r_c8982][PH=4][PH0=0.10][P=5.38e-04]	4	-	Satellite/LC	ENSMUSG00000026442.15	Nfasc	TE	0.000538
chr1	134727816	134727817	CITS_221[gene=chr1_r_c9247][PH=4][PH0=0.00][P=7.97e-09]	4	-	First intron	ENSMUSG00000073557.13	Ppp1r12b	Genic	7.97e-09
chr1	135362970	135362971	CITS_223[gene=chr1_r_c9366][PH=4][PH0=0.00][P=8.94e-09]	4	-	3'UTR	ENSMUSG00000009418.18	Nav1	Genic	8.94e-09
chr1	135449209	135449210	CITS_224[gene=chr1_r_c9366][PH=7][PH0=0.00][P=1.00e-100]	7	-	Satellite/LC	ENSMUSG00000009418.18	Nav1	TE	1e-100
chr1	143482099	143482100	CITS_227[gene=chr1_r_c9682][PH=4][PH0=0.00][P=3.03e-10]	4	-	3'UTR	ENSMUSG00000026361.10	Cdc73	Genic	3.03e-10
chr1	154291673	154291674	CITS_232[gene=chr1_r_c10144][PH=4][PH0=0.00][P=7.85e-09]	4	-	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic	7.85e-09
chr1	158130928	158130929	CITS_235[gene=chr1_r_c10720][PH=4][PH0=0.00][P=1.00e-100]	4	-	First intron	ENSMUSG00000004031.14	Brinp2	Genic	1e-100
chr1	164264717	164264718	CITS_239[gene=chr1_r_c11235][PH=15][PH0=0.00][P=1.00e-100]	15	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164264764	164264765	CITS_240[gene=chr1_r_c11235][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164264835	164264836	CITS_241[gene=chr1_r_c11235][PH=12][PH0=0.00][P=1.00e-100]	12	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164264912	164264913	CITS_242[gene=chr1_r_c11235][PH=18][PH0=0.00][P=1.00e-100]	18	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164265222	164265223	CITS_243[gene=chr1_r_c11235][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164265375	164265376	CITS_244[gene=chr1_r_c11235][PH=4][PH0=0.00][P=2.24e-07]	4	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	2.24e-07
chr1	164265450	164265451	CITS_245[gene=chr1_r_c11235][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	164265602	164265603	CITS_247[gene=chr1_r_c11235][PH=4][PH0=0.00][P=2.24e-07]	4	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	2.24e-07
chr1	164265661	164265662	CITS_248[gene=chr1_r_c11235][PH=4][PH0=0.00][P=2.24e-07]	4	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	2.24e-07
chr1	164265761	164265762	CITS_250[gene=chr1_r_c11235][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic	1e-100
chr1	165986323	165986324	CITS_251[gene=chr1_r_c11453][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other SINE	""	""	TE	1e-100
chr1	167167877	167167878	CITS_253[gene=chr1_r_c11519][PH=16][PH0=0.00][P=1.00e-100]	16	-	First intron	ENSMUSG00000121275.2	Gm57182	Genic	1e-100
chr1	167167962	167167963	CITS_254[gene=chr1_r_c11519][PH=8][PH0=0.00][P=1.00e-100]	8	-	First intron	ENSMUSG00000121275.2	Gm57182	Genic	1e-100
chr1	167322166	167322167	CITS_255[gene=chr1_r_c11529][PH=5][PH0=0.21][P=5.49e-04]	5	-	Satellite/LC	""	""	TE	0.000549
chr1	194923088	194923089	CITS_275[gene=chr1_r_c13683][PH=179][PH0=8.65][P=6.20e-14]	179	-	Deep intronic	""	""	Genic	6.2e-14
chr2	4227925	4227926	CITS_2[gene=chr2_f_c238][PH=6][PH0=0.15][P=2.79e-05]	6	+	First intron	ENSMUSG00000026657.18	Frmd4a	Genic	2.79e-05
chr2	10258850	10258851	CITS_4[gene=chr2_f_c750][PH=4][PH0=0.00][P=1.00e-100]	4	+	3'UTR	ENSMUSG00000025780.8	Itih5	Genic	1e-100
chr2	10610241	10610242	CITS_5[gene=chr2_f_c826][PH=9][PH0=0.39][P=1.35e-07]	9	+	Satellite/LC	""	""	TE	1.35e-07
chr2	13883570	13883571	CITS_8[gene=chr2_f_c949][PH=67][PH0=0.00][P=1.00e-100]	67	+	Deep intronic	""	""	Genic	1e-100
chr2	13883778	13883779	CITS_9[gene=chr2_f_c949][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	""	""	Genic	1e-100
chr2	17893720	17893721	CITS_11[gene=chr2_f_c1261][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	""	""	TE	1e-100
chr2	20814988	20814989	CITS_12[gene=chr2_f_c1570][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSMUSG00000036617.18	Etl4	Genic	1e-100
chr2	20904981	20904982	CITS_13[gene=chr2_f_c1570][PH=91][PH0=0.00][P=1.00e-100]	91	+	Deep intronic	""	""	Genic	1e-100
chr2	22479691	22479692	CITS_15[gene=chr2_f_c1781][PH=88][PH0=2.30][P=1.00e-100]	88	+	Deep intronic	ENSMUSG00000025716.16	Myo3a	Genic	1e-100
chr2	27011290	27011291	CITS_22[gene=chr2_f_c2055][PH=27][PH0=1.17][P=1.00e-100]	27	+	Deep intronic	""	""	Genic	1e-100
chr2	27525457	27525458	CITS_23[gene=chr2_f_c2076][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC	ENSMUSG00000124469.1	""	TE	1e-100
chr2	28104331	28104332	CITS_24[gene=chr2_f_c2095][PH=9][PH0=0.00][P=1.00e-100]	9	+	3'UTR	ENSMUSG00000026833.19	Olfm1	Genic	1e-100
chr2	28104389	28104390	CITS_25[gene=chr2_f_c2095][PH=9][PH0=0.00][P=1.00e-100]	9	+	3'UTR	ENSMUSG00000026833.19	Olfm1	Genic	1e-100
chr2	30414388	30414389	CITS_27[gene=chr2_f_c2388][PH=6][PH0=0.00][P=1.00e-100]	6	+	Satellite/LC	ENSMUSG00000085275.3	Gm14487	TE	1e-100
chr2	37172087	37172088	CITS_30[gene=chr2_f_c2904][PH=7][PH0=0.21][P=9.28e-07]	7	+	Other exon	ENSMUSG00000118972.1	Gm22306	Genic	9.28e-07
chr2	43946667	43946668	CITS_35[gene=chr2_f_c3184][PH=6][PH0=0.16][P=3.99e-06]	6	+	Satellite/LC	ENSMUSG00000049744.16	Arhgap15	TE	3.99e-06
chr2	55485965	55485966	CITS_41[gene=chr2_f_c4273][PH=13][PH0=0.32][P=1.00e-100]	13	+	3'UTR	ENSMUSG00000026824.12	Kcnj3	Genic	1e-100
chr2	57260624	57260625	CITS_44[gene=chr2_f_c4396][PH=8][PH0=0.34][P=3.17e-06]	8	+	3'UTR	ENSMUSG00000026827.13	Gpd2	Genic	3.17e-06
chr2	62147134	62147135	CITS_47[gene=chr2_f_c4829][PH=4][PH0=0.00][P=2.32e-08]	4	+	Proximal intronic	ENSMUSG00000026904.18	Slc4a10	Genic	2.32e-08
chr2	71058716	71058717	CITS_60[gene=chr2_f_c5395][PH=4][PH0=0.00][P=3.56e-09]	4	+	Proximal intronic	ENSMUSG00000027012.16	Dync1i2	Genic	3.56e-09
chr2	71058857	71058858	CITS_61[gene=chr2_f_c5395][PH=4][PH0=0.00][P=3.56e-09]	4	+	Proximal intronic	ENSMUSG00000027012.16	Dync1i2	Genic	3.56e-09
chr2	71698329	71698330	CITS_63[gene=chr2_f_c5405][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	""	""	TE	1e-100
chr2	73698237	73698238	CITS_66[gene=chr2_f_c5616][PH=56][PH0=0.00][P=1.00e-100]	56	+	Deep intronic	""	""	Genic	1e-100
chr2	73698308	73698309	CITS_67[gene=chr2_f_c5616][PH=31][PH0=0.00][P=1.00e-100]	31	+	Deep intronic	""	""	Genic	1e-100
chr2	73698339	73698340	CITS_68[gene=chr2_f_c5616][PH=4][PH0=0.00][P=2.06e-08]	4	+	Deep intronic	""	""	Genic	2.06e-08
chr2	92879280	92879281	CITS_79[gene=chr2_f_c6819][PH=4][PH0=0.00][P=1.00e-100]	4	+	Other exon	ENSMUSG00000140352.1	""	Genic	1e-100
chr2	102610968	102610969	CITS_83[gene=chr2_f_c7664][PH=5][PH0=0.00][P=1.50e-09]	5	+	Deep intronic	ENSMUSG00000005089.16	Slc1a2	Genic	1.5e-09
chr2	102619588	102619589	CITS_90[gene=chr2_f_c7664][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSMUSG00000005089.16	Slc1a2	Genic	1e-100
chr2	102619646	102619647	CITS_91[gene=chr2_f_c7664][PH=4][PH0=0.00][P=2.41e-06]	4	+	3'UTR	ENSMUSG00000005089.16	Slc1a2	Genic	2.41e-06
chr2	102620528	102620529	CITS_92[gene=chr2_f_c7664][PH=5][PH0=0.00][P=1.50e-09]	5	+	3'UTR	ENSMUSG00000005089.16	Slc1a2	Genic	1.5e-09
chr2	102728329	102728330	CITS_95[gene=chr2_f_c7664][PH=13][PH0=0.00][P=1.00e-100]	13	+	Other exon	ENSMUSG00000119260.1	Gm23731	Genic	1e-100
chr2	105177249	105177250	CITS_98[gene=chr2_f_c7765][PH=4][PH0=0.00][P=1.00e-100]	4	+	LTR/ERV	ENSMUSG00000055312.3	Them7	TE	1e-100
chr2	107341157	107341158	CITS_99[gene=chr2_f_c7843][PH=4][PH0=0.00][P=1.00e-100]	4	+	LTR/ERV	""	""	TE	1e-100
chr2	108889804	108889805	CITS_101[gene=chr2_f_c7884][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic	""	""	Intergenic	1e-100
chr2	117078772	117078773	CITS_106[gene=chr2_f_c8242][PH=4][PH0=0.00][P=2.98e-10]	4	+	Other exon	ENSMUSG00000065845.3	Gm25189	Genic	2.98e-10
chr2	117308626	117308627	CITS_107[gene=chr2_f_c8254][PH=5][PH0=0.19][P=1.90e-04]	5	+	Deep intronic	""	""	Genic	0.00019
chr2	119432523	119432524	CITS_111[gene=chr2_f_c8395][PH=4][PH0=0.00][P=5.77e-06]	4	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	5.77e-06
chr2	119432721	119432722	CITS_112[gene=chr2_f_c8395][PH=12][PH0=0.00][P=1.00e-100]	12	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119432765	119432766	CITS_113[gene=chr2_f_c8395][PH=4][PH0=0.00][P=5.77e-06]	4	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	5.77e-06
chr2	119432797	119432798	CITS_114[gene=chr2_f_c8395][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119433375	119433376	CITS_116[gene=chr2_f_c8395][PH=5][PH0=0.00][P=4.23e-09]	5	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	4.23e-09
chr2	119434793	119434794	CITS_120[gene=chr2_f_c8395][PH=5][PH0=0.00][P=4.23e-09]	5	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	4.23e-09
chr2	119435541	119435542	CITS_125[gene=chr2_f_c8395][PH=18][PH0=0.00][P=1.00e-100]	18	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119435676	119435677	CITS_126[gene=chr2_f_c8395][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119435766	119435767	CITS_127[gene=chr2_f_c8395][PH=11][PH0=0.00][P=1.00e-100]	11	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119435858	119435859	CITS_128[gene=chr2_f_c8395][PH=8][PH0=0.00][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119436005	119436006	CITS_129[gene=chr2_f_c8395][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119436051	119436052	CITS_130[gene=chr2_f_c8395][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	119437941	119437942	CITS_132[gene=chr2_f_c8395][PH=8][PH0=0.00][P=1.00e-100]	8	+	Other exon	ENSMUSG00000085438.4	Oip5os1	Genic	1e-100
chr2	121983198	121983199	CITS_135[gene=chr2_f_c8585][PH=4][PH0=0.00][P=1.00e-100]	4	+	3'UTR	ENSMUSG00000060802.9	B2m	Genic	1e-100
chr2	121983266	121983267	CITS_136[gene=chr2_f_c8585][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000060802.9	B2m	Genic	1e-100
chr2	127140818	127140819	CITS_139[gene=chr2_f_c8764][PH=4][PH0=0.07][P=1.79e-04]	4	+	3'UTR	ENSMUSG00000027367.17	Stard7	Genic	0.000179
chr2	128929495	128929496	CITS_140[gene=chr2_f_c8853][PH=11][PH0=0.00][P=1.00e-100]	11	+	Deep intronic	ENSMUSG00000027394.14	Ttl	Genic	1e-100
chr2	131780252	131780253	CITS_141[gene=chr2_f_c9135][PH=9][PH0=0.01][P=1.00e-100]	9	+	3'UTR	ENSMUSG00000079037.10	Prnp	Genic	1e-100
chr2	136612229	136612230	CITS_145[gene=chr2_f_c9560][PH=5][PH0=0.01][P=2.80e-07]	5	+	Deep intronic	ENSMUSG00000027273.14	Snap25	Genic	2.8e-07
chr2	136612759	136612760	CITS_146[gene=chr2_f_c9560][PH=5][PH0=0.01][P=2.80e-07]	5	+	Deep intronic	ENSMUSG00000027273.14	Snap25	Genic	2.8e-07
chr2	136612794	136612795	CITS_147[gene=chr2_f_c9560][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136612828	136612829	CITS_148[gene=chr2_f_c9560][PH=14][PH0=0.01][P=1.00e-100]	14	+	Deep intronic	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136623400	136623401	CITS_149[gene=chr2_f_c9560][PH=4][PH0=0.01][P=1.47e-04]	4	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	0.000147
chr2	136623464	136623465	CITS_150[gene=chr2_f_c9560][PH=12][PH0=0.01][P=1.00e-100]	12	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136623645	136623646	CITS_151[gene=chr2_f_c9560][PH=38][PH0=0.01][P=1.00e-100]	38	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136623760	136623761	CITS_152[gene=chr2_f_c9560][PH=12][PH0=0.01][P=1.00e-100]	12	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136623875	136623876	CITS_153[gene=chr2_f_c9560][PH=5][PH0=0.01][P=2.80e-07]	5	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	2.8e-07
chr2	136624145	136624146	CITS_155[gene=chr2_f_c9560][PH=30][PH0=0.01][P=1.00e-100]	30	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136624204	136624205	CITS_156[gene=chr2_f_c9560][PH=26][PH0=0.01][P=1.00e-100]	26	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	136624291	136624292	CITS_157[gene=chr2_f_c9560][PH=16][PH0=0.01][P=1.00e-100]	16	+	3'UTR	ENSMUSG00000027273.14	Snap25	Genic	1e-100
chr2	140218526	140218527	CITS_158[gene=chr2_f_c9712][PH=8][PH0=0.00][P=1.00e-100]	8	+	Deep intronic	""	""	Genic	1e-100
chr2	141502578	141502579	CITS_159[gene=chr2_f_c10014][PH=4][PH0=0.10][P=5.38e-04]	4	+	First intron	ENSMUSG00000068205.15	Macrod2	Genic	0.000538
chr2	144039565	144039566	CITS_160[gene=chr2_f_c10234][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	""	""	Genic	1e-100
chr2	154536127	154536128	CITS_163[gene=chr2_f_c10860][PH=4][PH0=0.00][P=1.00e-100]	4	+	3'UTR	ENSMUSG00000038467.16	Chmp4b	Genic	1e-100
chr2	158223010	158223011	CITS_165[gene=chr2_f_c11262][PH=4][PH0=0.00][P=5.41e-08]	4	+	Proximal intronic	ENSMUSG00000044349.18	""	Genic	5.41e-08
chr2	158223050	158223051	CITS_166[gene=chr2_f_c11262][PH=7][PH0=0.00][P=1.00e-100]	7	+	Proximal intronic	ENSMUSG00000044349.18	""	Genic	1e-100
chr2	158223309	158223310	CITS_167[gene=chr2_f_c11262][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSMUSG00000044349.18	""	Genic	1e-100
chr2	158223389	158223390	CITS_168[gene=chr2_f_c11262][PH=20][PH0=0.00][P=1.00e-100]	20	+	Alu	ENSMUSG00000044349.18	""	TE	1e-100
chr2	5383896	5383897	CITS_182[gene=chr2_r_c151][PH=22][PH0=0.00][P=1.00e-100]	22	-	Deep intronic	ENSMUSG00000039145.17	Camk1d	Genic	1e-100
chr2	5384154	5384155	CITS_183[gene=chr2_r_c151][PH=405][PH0=0.00][P=1.00e-100]	405	-	Deep intronic	ENSMUSG00000039145.17	Camk1d	Genic	1e-100
chr2	6611433	6611434	CITS_185[gene=chr2_r_c352][PH=5][PH0=0.00][P=1.81e-09]	5	-	Deep intronic	ENSMUSG00000002107.20	Celf2	Genic	1.81e-09
chr2	6760655	6760656	CITS_187[gene=chr2_r_c352][PH=13][PH0=0.00][P=1.00e-100]	13	-	First intron	ENSMUSG00000002107.20	Celf2	Genic	1e-100
chr2	6920146	6920147	CITS_191[gene=chr2_r_c352][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSMUSG00000002107.20	Celf2	Genic	1e-100
chr2	6956140	6956141	CITS_193[gene=chr2_r_c352][PH=4][PH0=0.00][P=3.21e-06]	4	-	Deep intronic	ENSMUSG00000002107.20	Celf2	Genic	3.21e-06
chr2	7083697	7083698	CITS_196[gene=chr2_r_c375][PH=9][PH0=0.13][P=1.72e-11]	9	-	Other SINE	ENSMUSG00000002107.20	Celf2	TE	1.72e-11
chr2	9267308	9267309	CITS_198[gene=chr2_r_c717][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr2	20853282	20853283	CITS_201[gene=chr2_r_c1527][PH=4][PH0=0.00][P=1.00e-100]	4	-	3'UTR	ENSMUSG00000036591.17	Arhgap21	Genic	1e-100
chr2	22478013	22478014	CITS_203[gene=chr2_r_c1700][PH=5][PH0=0.15][P=9.43e-05]	5	-	TSS-proximal	""	""	Genic	9.43e-05
chr2	22634912	22634913	CITS_205[gene=chr2_r_c1720][PH=514][PH0=0.00][P=1.00e-100]	514	-	First intron	ENSMUSG00000140457.1	""	Genic	1e-100
chr2	22634987	22634988	CITS_206[gene=chr2_r_c1720][PH=31][PH0=0.00][P=1.00e-100]	31	-	First intron	ENSMUSG00000140457.1	""	Genic	1e-100
chr2	24089766	24089767	CITS_208[gene=chr2_r_c1835][PH=5][PH0=0.12][P=3.90e-05]	5	-	LINE	""	""	TE	3.9e-05
chr2	25298415	25298416	CITS_209[gene=chr2_r_c2024][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic	""	""	Genic	1e-100
chr2	32697822	32697823	CITS_213[gene=chr2_r_c2454][PH=4][PH0=0.00][P=8.22e-08]	4	-	Other SINE	ENSMUSG00000026797.17	Stxbp1	TE	8.22e-08
chr2	38822786	38822787	CITS_215[gene=chr2_r_c3132][PH=5][PH0=0.00][P=1.00e-100]	5	-	Satellite/LC	""	""	TE	1e-100
chr2	38958013	38958014	CITS_216[gene=chr2_r_c3151][PH=6][PH0=0.24][P=1.01e-04]	6	-	3'UTR	ENSMUSG00000035236.18	Scai	Genic	0.000101
chr2	39306194	39306195	CITS_217[gene=chr2_r_c3225][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	""	""	Genic	1e-100
chr2	48723317	48723318	CITS_223[gene=chr2_r_c4035][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	""	""	TE	1e-100
chr2	52073988	52073989	CITS_224[gene=chr2_r_c4157][PH=6][PH0=0.00][P=1.00e-100]	6	-	Proximal intronic	ENSMUSG00000026950.19	Neb	Genic	1e-100
chr2	52322539	52322540	CITS_227[gene=chr2_r_c4157][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSMUSG00000017412.17	Cacnb4	Genic	1e-100
chr2	62862532	62862533	CITS_231[gene=chr2_r_c4782][PH=4][PH0=0.00][P=1.63e-08]	4	-	Deep intronic	ENSMUSG00000059742.11	Kcnh7	Genic	1.63e-08
chr2	66124509	66124510	CITS_233[gene=chr2_r_c5054][PH=5][PH0=0.12][P=2.17e-04]	5	-	Deep intronic	ENSMUSG00000064329.15	Scn1a	Genic	0.000217
chr2	69185966	69185967	CITS_235[gene=chr2_r_c5233][PH=21][PH0=1.08][P=1.00e-100]	21	-	LINE	""	""	TE	1e-100
chr2	70742094	70742095	CITS_238[gene=chr2_r_c5270][PH=4][PH0=0.00][P=1.00e-15]	4	-	Satellite/LC	ENSMUSG00000137304.1	""	TE	1e-15
chr2	73442707	73442708	CITS_242[gene=chr2_r_c5444][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000056486.19	Chn1	Genic	1e-100
chr2	73442812	73442813	CITS_243[gene=chr2_r_c5444][PH=4][PH0=0.00][P=1.06e-09]	4	-	3'UTR	ENSMUSG00000056486.19	Chn1	Genic	1.06e-09
chr2	90225528	90225529	CITS_250[gene=chr2_r_c6513][PH=264][PH0=14.07][P=6.90e-14]	264	-	LINE	""	""	TE	6.9e-14
chr2	94027576	94027577	CITS_253[gene=chr2_r_c6898][PH=4][PH0=0.00][P=5.51e-10]	4	-	Satellite/LC	ENSMUSG00000075020.9	Mir670hg	TE	5.51e-10
chr2	102659742	102659743	CITS_257[gene=chr2_r_c7307][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSMUSG00000005087.18	Cd44	Genic	1e-100
chr2	102659791	102659792	CITS_258[gene=chr2_r_c7307][PH=59][PH0=0.00][P=1.00e-100]	59	-	Deep intronic	ENSMUSG00000005087.18	Cd44	Genic	1e-100
